anchor,family,alpha,offset,window_width,beta,length,max_alignment_age,alignment_factor,write_count,witness_expired,release_count,delayed_retention,witness_conversion,pollution,mean_alignment_latency,return_interval_diversity,phase_lock_resistance,composite_score
bounded_cf_3,bounded_cf,0.702819903382665,-0.006000000000000005,0.18,0.0,4096,21,0.2,15.0,16.0,4050.0,0.4838709677419355,0.1724137931034483,1.0,17.0,0.0,0.7202891767864743,0.41141667383376396
bounded_cf_3,bounded_cf,0.708819903382665,-6.938893903907228e-18,0.18,0.0,4096,21,0.2,10.0,25.0,4050.0,0.2857142857142857,0.1111111111111111,1.0,17.0,0.0,0.6343421472026884,0.3156763300489141
bounded_cf_3,bounded_cf,0.714819903382665,0.0059999999999999915,0.18,0.0,4096,21,0.2,0.0,30.0,4066.0,0.0,0.0,0.0,21.0,0.0,0.6637635736984397,0.42567961505746954
bounded_cf_3,bounded_cf,0.720819903382665,0.01199999999999999,0.18,0.0,4096,21,0.2,0.0,26.0,4070.0,0.0,0.0,0.0,21.0,0.0,0.7139940649863423,0.44275798209535644
bounded_cf_3,bounded_cf,0.726819903382665,0.017999999999999988,0.18,0.0,4096,21,0.2,10.0,36.0,4040.0,0.21739130434782608,0.08264462809917356,1.0,15.0,0.0,0.6570478697052433,0.2991418739750253
bounded_cf_3,bounded_cf,0.732819903382665,0.023999999999999987,0.18,0.0,4096,21,0.2,13.0,19.0,4050.0,0.40625,0.14606741573033707,1.0,15.0,0.0,0.6837639186952333,0.3725218671878401
bounded_cf_3,bounded_cf,0.738819903382665,0.029999999999999985,0.18,0.0,4096,21,0.2,13.0,19.0,4051.0,0.40625,0.1511627906976744,1.0,15.0,0.0,0.6474576063378614,0.3610948884804543
bounded_cf_3,bounded_cf,0.744819903382665,0.03599999999999998,0.18,0.0,4096,21,0.2,6.0,20.0,4064.0,0.23076923076923078,0.06593406593406594,1.0,15.666666666666666,0.030089650261336726,0.7745259450335351,0.3422295098158254
bounded_cf_3,bounded_cf,0.672819903382665,-0.036,0.18,0.011,4096,4,0.1,0.0,59.0,4037.0,0.0,0.0,0.0,4.0,0.0,0.7562895192089563,0.45713843653104513
bounded_cf_3,bounded_cf,0.678819903382665,-0.03,0.18,0.011,4096,4,0.1,0.0,60.0,4036.0,0.0,0.0,0.0,4.0,0.0,0.7591518289751136,0.45811162185153864
bounded_cf_3,bounded_cf,0.684819903382665,-0.024,0.18,0.011,4096,4,0.1,0.0,60.0,4036.0,0.0,0.0,0.0,4.0,0.0,0.6714228143424019,0.4282837568764167
bounded_cf_3,bounded_cf,0.690819903382665,-0.018000000000000002,0.18,0.011,4096,4,0.1,0.0,63.0,4033.0,0.0,0.0,0.0,4.0,0.0,0.7801677333819774,0.46525702934987234
bounded_cf_3,bounded_cf,0.696819903382665,-0.012000000000000004,0.18,0.011,4096,4,0.1,0.0,56.0,4040.0,0.0,0.0,0.0,4.0,0.0,0.7701827438465847,0.46186213290783884
bounded_cf_3,bounded_cf,0.702819903382665,-0.006000000000000005,0.18,0.011,4096,4,0.1,0.0,61.0,4035.0,0.0,0.0,0.0,4.0,0.0,0.651439029471029,0.4214892700201499
bounded_cf_3,bounded_cf,0.708819903382665,-6.938893903907228e-18,0.18,0.011,4096,4,0.1,0.0,66.0,4030.0,0.0,0.0,0.0,4.0,0.0,0.6612887453205212,0.4248381734089772
bounded_cf_3,bounded_cf,0.714819903382665,0.0059999999999999915,0.18,0.011,4096,4,0.1,0.0,62.0,4034.0,0.0,0.0,0.0,4.0,0.0,0.7431046707782092,0.45265558806459116
bounded_cf_3,bounded_cf,0.720819903382665,0.01199999999999999,0.18,0.011,4096,4,0.1,0.0,56.0,4040.0,0.0,0.0,0.0,4.0,0.0,0.6290043748882648,0.41386148746201
bounded_cf_3,bounded_cf,0.726819903382665,0.017999999999999988,0.18,0.011,4096,4,0.1,0.0,57.0,4039.0,0.0,0.0,0.0,4.0,0.0,0.43479873300552285,0.3478315692218778
bounded_cf_3,bounded_cf,0.732819903382665,0.023999999999999987,0.18,0.011,4096,4,0.1,0.0,59.0,4037.0,0.0,0.0,0.0,4.0,0.0,0.6645654368457019,0.42595224852753866
bounded_cf_3,bounded_cf,0.738819903382665,0.029999999999999985,0.18,0.011,4096,4,0.1,0.0,79.0,4017.0,0.0,0.0,0.0,4.0,0.0,0.6275981671487834,0.41338337683058635
bounded_cf_3,bounded_cf,0.744819903382665,0.03599999999999998,0.18,0.011,4096,4,0.1,0.0,61.0,4035.0,0.0,0.0,0.0,4.0,0.0,0.7064509767097438,0.44019333208131295
bounded_cf_3,bounded_cf,0.672819903382665,-0.036,0.18,0.011,4096,4,0.2,0.0,31.0,4065.0,0.0,0.0,0.0,4.0,0.0,0.7498395428115173,0.4549454445559159
bounded_cf_3,bounded_cf,0.678819903382665,-0.03,0.18,0.011,4096,4,0.2,0.0,34.0,4062.0,0.0,0.0,0.0,4.0,0.0,0.7410765543541662,0.45196602848041656
bounded_cf_3,bounded_cf,0.684819903382665,-0.024,0.18,0.011,4096,4,0.2,0.0,32.0,4064.0,0.0,0.0,0.0,4.0,0.0,0.6701974363146799,0.42786712834699114
bounded_cf_3,bounded_cf,0.690819903382665,-0.018000000000000002,0.18,0.011,4096,4,0.2,0.0,33.0,4063.0,0.0,0.0,0.0,4.0,0.0,0.7762614457716035,0.46392889156234524
bounded_cf_3,bounded_cf,0.696819903382665,-0.012000000000000004,0.18,0.011,4096,4,0.2,0.0,31.0,4065.0,0.0,0.0,0.0,4.0,0.0,0.725596306226258,0.4467027441169278
bounded_cf_3,bounded_cf,0.702819903382665,-0.006000000000000005,0.18,0.011,4096,4,0.2,0.0,34.0,4062.0,0.0,0.0,0.0,4.0,0.0,0.6501063421823043,0.4210361563419835
bounded_cf_3,bounded_cf,0.708819903382665,-6.938893903907228e-18,0.18,0.011,4096,4,0.2,0.0,38.0,4058.0,0.0,0.0,0.0,4.0,0.0,0.647785788951448,0.42024716824349234
bounded_cf_3,bounded_cf,0.714819903382665,0.0059999999999999915,0.18,0.011,4096,4,0.2,0.0,36.0,4060.0,0.0,0.0,0.0,4.0,0.0,0.7218443372440437,0.44542707466297493
bounded_cf_3,bounded_cf,0.720819903382665,0.01199999999999999,0.18,0.011,4096,4,0.2,0.0,33.0,4063.0,0.0,0.0,0.0,4.0,0.0,0.6112140803846111,0.4078127873307678
bounded_cf_3,bounded_cf,0.726819903382665,0.017999999999999988,0.18,0.011,4096,4,0.2,0.0,32.0,4064.0,0.0,0.0,0.0,4.0,0.0,0.41801332978360495,0.3421245321264257
bounded_cf_3,bounded_cf,0.732819903382665,0.023999999999999987,0.18,0.011,4096,4,0.2,0.0,36.0,4060.0,0.0,0.0,0.0,4.0,0.0,0.6562677066148437,0.4231310202490469
bounded_cf_3,bounded_cf,0.738819903382665,0.029999999999999985,0.18,0.011,4096,4,0.2,0.0,45.0,4051.0,0.0,0.0,0.0,4.0,0.0,0.6204417176692694,0.4109501840075516
bounded_cf_3,bounded_cf,0.744819903382665,0.03599999999999998,0.18,0.011,4096,4,0.2,0.0,35.0,4061.0,0.0,0.0,0.0,4.0,0.0,0.6804869432497705,0.43136556070492205
bounded_cf_3,bounded_cf,0.672819903382665,-0.036,0.18,0.011,4096,8,0.1,0.0,59.0,4037.0,0.0,0.0,0.0,8.0,0.0,0.7562895192089563,0.45713843653104513
bounded_cf_3,bounded_cf,0.678819903382665,-0.03,0.18,0.011,4096,8,0.1,0.0,60.0,4036.0,0.0,0.0,0.0,8.0,0.0,0.7591518289751136,0.45811162185153864
bounded_cf_3,bounded_cf,0.684819903382665,-0.024,0.18,0.011,4096,8,0.1,0.0,60.0,4036.0,0.0,0.0,0.0,8.0,0.0,0.6714228143424019,0.4282837568764167
bounded_cf_3,bounded_cf,0.690819903382665,-0.018000000000000002,0.18,0.011,4096,8,0.1,0.0,63.0,4033.0,0.0,0.0,0.0,8.0,0.0,0.7801677333819774,0.46525702934987234
bounded_cf_3,bounded_cf,0.696819903382665,-0.012000000000000004,0.18,0.011,4096,8,0.1,0.0,56.0,4040.0,0.0,0.0,0.0,8.0,0.0,0.7701827438465847,0.46186213290783884
bounded_cf_3,bounded_cf,0.702819903382665,-0.006000000000000005,0.18,0.011,4096,8,0.1,0.0,61.0,4035.0,0.0,0.0,0.0,8.0,0.0,0.651439029471029,0.4214892700201499
bounded_cf_3,bounded_cf,0.708819903382665,-6.938893903907228e-18,0.18,0.011,4096,8,0.1,0.0,66.0,4030.0,0.0,0.0,0.0,8.0,0.0,0.6612887453205212,0.4248381734089772
bounded_cf_3,bounded_cf,0.714819903382665,0.0059999999999999915,0.18,0.011,4096,8,0.1,0.0,62.0,4034.0,0.0,0.0,0.0,8.0,0.0,0.7431046707782092,0.45265558806459116
bounded_cf_3,bounded_cf,0.720819903382665,0.01199999999999999,0.18,0.011,4096,8,0.1,0.0,56.0,4040.0,0.0,0.0,0.0,8.0,0.0,0.6290043748882648,0.41386148746201
bounded_cf_3,bounded_cf,0.726819903382665,0.017999999999999988,0.18,0.011,4096,8,0.1,0.0,57.0,4039.0,0.0,0.0,0.0,8.0,0.0,0.43479873300552285,0.3478315692218778
bounded_cf_3,bounded_cf,0.732819903382665,0.023999999999999987,0.18,0.011,4096,8,0.1,0.0,59.0,4037.0,0.0,0.0,0.0,8.0,0.0,0.6645654368457019,0.42595224852753866
bounded_cf_3,bounded_cf,0.738819903382665,0.029999999999999985,0.18,0.011,4096,8,0.1,0.0,79.0,4017.0,0.0,0.0,0.0,8.0,0.0,0.6275981671487834,0.41338337683058635
bounded_cf_3,bounded_cf,0.744819903382665,0.03599999999999998,0.18,0.011,4096,8,0.1,0.0,61.0,4035.0,0.0,0.0,0.0,8.0,0.0,0.7064509767097438,0.44019333208131295
bounded_cf_3,bounded_cf,0.672819903382665,-0.036,0.18,0.011,4096,8,0.2,0.0,31.0,4065.0,0.0,0.0,0.0,8.0,0.0,0.7498395428115173,0.4549454445559159
bounded_cf_3,bounded_cf,0.678819903382665,-0.03,0.18,0.011,4096,8,0.2,0.0,34.0,4062.0,0.0,0.0,0.0,8.0,0.0,0.7410765543541662,0.45196602848041656
bounded_cf_3,bounded_cf,0.684819903382665,-0.024,0.18,0.011,4096,8,0.2,0.0,32.0,4064.0,0.0,0.0,0.0,8.0,0.0,0.6701974363146799,0.42786712834699114
bounded_cf_3,bounded_cf,0.690819903382665,-0.018000000000000002,0.18,0.011,4096,8,0.2,0.0,33.0,4063.0,0.0,0.0,0.0,8.0,0.0,0.7762614457716035,0.46392889156234524
bounded_cf_3,bounded_cf,0.696819903382665,-0.012000000000000004,0.18,0.011,4096,8,0.2,0.0,31.0,4065.0,0.0,0.0,0.0,8.0,0.0,0.725596306226258,0.4467027441169278
bounded_cf_3,bounded_cf,0.702819903382665,-0.006000000000000005,0.18,0.011,4096,8,0.2,0.0,34.0,4062.0,0.0,0.0,0.0,8.0,0.0,0.6501063421823043,0.4210361563419835
bounded_cf_3,bounded_cf,0.708819903382665,-6.938893903907228e-18,0.18,0.011,4096,8,0.2,0.0,38.0,4058.0,0.0,0.0,0.0,8.0,0.0,0.647785788951448,0.42024716824349234
bounded_cf_3,bounded_cf,0.714819903382665,0.0059999999999999915,0.18,0.011,4096,8,0.2,0.0,36.0,4060.0,0.0,0.0,0.0,8.0,0.0,0.7218443372440437,0.44542707466297493
bounded_cf_3,bounded_cf,0.720819903382665,0.01199999999999999,0.18,0.011,4096,8,0.2,0.0,33.0,4063.0,0.0,0.0,0.0,8.0,0.0,0.6112140803846111,0.4078127873307678
bounded_cf_3,bounded_cf,0.726819903382665,0.017999999999999988,0.18,0.011,4096,8,0.2,0.0,32.0,4064.0,0.0,0.0,0.0,8.0,0.0,0.41801332978360495,0.3421245321264257
bounded_cf_3,bounded_cf,0.732819903382665,0.023999999999999987,0.18,0.011,4096,8,0.2,0.0,36.0,4060.0,0.0,0.0,0.0,8.0,0.0,0.6562677066148437,0.4231310202490469
bounded_cf_3,bounded_cf,0.738819903382665,0.029999999999999985,0.18,0.011,4096,8,0.2,0.0,45.0,4051.0,0.0,0.0,0.0,8.0,0.0,0.6204417176692694,0.4109501840075516
bounded_cf_3,bounded_cf,0.744819903382665,0.03599999999999998,0.18,0.011,4096,8,0.2,0.0,35.0,4061.0,0.0,0.0,0.0,8.0,0.0,0.6804869432497705,0.43136556070492205
bounded_cf_3,bounded_cf,0.672819903382665,-0.036,0.18,0.011,4096,13,0.1,0.0,59.0,4037.0,0.0,0.0,0.0,13.0,0.0,0.7562895192089563,0.45713843653104513
bounded_cf_3,bounded_cf,0.678819903382665,-0.03,0.18,0.011,4096,13,0.1,0.0,60.0,4036.0,0.0,0.0,0.0,13.0,0.0,0.7591518289751136,0.45811162185153864
bounded_cf_3,bounded_cf,0.684819903382665,-0.024,0.18,0.011,4096,13,0.1,0.0,60.0,4036.0,0.0,0.0,0.0,13.0,0.0,0.6714228143424019,0.4282837568764167
bounded_cf_3,bounded_cf,0.690819903382665,-0.018000000000000002,0.18,0.011,4096,13,0.1,0.0,63.0,4033.0,0.0,0.0,0.0,13.0,0.0,0.7801677333819774,0.46525702934987234
bounded_cf_3,bounded_cf,0.696819903382665,-0.012000000000000004,0.18,0.011,4096,13,0.1,15.0,41.0,4025.0,0.26785714285714285,0.1595744680851064,1.0,13.0,0.0,0.7701827438465847,0.365585537163158
bounded_cf_3,bounded_cf,0.702819903382665,-0.006000000000000005,0.18,0.011,4096,13,0.1,16.0,34.0,4030.0,0.32,0.17777777777777778,1.0,13.0,0.0,0.651439029471029,0.3430892700201499
bounded_cf_3,bounded_cf,0.708819903382665,-6.938893903907228e-18,0.18,0.011,4096,13,0.1,15.0,41.0,4025.0,0.26785714285714285,0.16304347826086957,1.0,13.0,0.0,0.6612887453205212,0.32918599949593375
bounded_cf_3,bounded_cf,0.714819903382665,0.0059999999999999915,0.18,0.011,4096,13,0.1,7.0,52.0,4030.0,0.11864406779661017,0.07608695652173914,1.0,13.0,0.0,0.7431046707782092,0.29957157922155503
bounded_cf_3,bounded_cf,0.720819903382665,0.01199999999999999,0.18,0.011,4096,13,0.1,0.0,56.0,4040.0,0.0,0.0,0.0,13.0,0.0,0.6290043748882648,0.41386148746201
bounded_cf_3,bounded_cf,0.726819903382665,0.017999999999999988,0.18,0.011,4096,13,0.1,0.0,57.0,4039.0,0.0,0.0,0.0,13.0,0.0,0.43479873300552285,0.3478315692218778
bounded_cf_3,bounded_cf,0.732819903382665,0.023999999999999987,0.18,0.011,4096,13,0.1,0.0,59.0,4037.0,0.0,0.0,0.0,13.0,0.0,0.6645654368457019,0.42595224852753866
bounded_cf_3,bounded_cf,0.738819903382665,0.029999999999999985,0.18,0.011,4096,13,0.1,0.0,79.0,4017.0,0.0,0.0,0.0,13.0,0.0,0.6275981671487834,0.41338337683058635
bounded_cf_3,bounded_cf,0.744819903382665,0.03599999999999998,0.18,0.011,4096,13,0.1,0.0,61.0,4035.0,0.0,0.0,0.0,13.0,0.0,0.7064509767097438,0.44019333208131295
bounded_cf_3,bounded_cf,0.672819903382665,-0.036,0.18,0.011,4096,13,0.2,0.0,31.0,4065.0,0.0,0.0,0.0,13.0,0.0,0.7498395428115173,0.4549454445559159
bounded_cf_3,bounded_cf,0.678819903382665,-0.03,0.18,0.011,4096,13,0.2,0.0,34.0,4062.0,0.0,0.0,0.0,13.0,0.0,0.7410765543541662,0.45196602848041656
bounded_cf_3,bounded_cf,0.684819903382665,-0.024,0.18,0.011,4096,13,0.2,0.0,32.0,4064.0,0.0,0.0,0.0,13.0,0.0,0.6701974363146799,0.42786712834699114
bounded_cf_3,bounded_cf,0.690819903382665,-0.018000000000000002,0.18,0.011,4096,13,0.2,0.0,33.0,4063.0,0.0,0.0,0.0,13.0,0.0,0.7762614457716035,0.46392889156234524
bounded_cf_3,bounded_cf,0.696819903382665,-0.012000000000000004,0.18,0.011,4096,13,0.2,15.0,16.0,4050.0,0.4838709677419355,0.1595744680851064,1.0,13.0,0.0,0.725596306226258,0.41091001933998883
bounded_cf_3,bounded_cf,0.702819903382665,-0.006000000000000005,0.18,0.011,4096,13,0.2,16.0,18.0,4046.0,0.47058823529411764,0.17777777777777778,1.0,13.0,0.0,0.6501063421823043,0.3848008622243364
bounded_cf_3,bounded_cf,0.708819903382665,-6.938893903907228e-18,0.18,0.011,4096,13,0.2,15.0,23.0,4043.0,0.39473684210526316,0.16304347826086957,1.0,13.0,0.0,0.647785788951448,0.36012131011992254
bounded_cf_3,bounded_cf,0.714819903382665,0.0059999999999999915,0.18,0.011,4096,13,0.2,7.0,29.0,4053.0,0.19444444444444445,0.07608695652173914,1.0,13.0,0.0,0.7218443372440437,0.3135671712813324
bounded_cf_3,bounded_cf,0.720819903382665,0.01199999999999999,0.18,0.011,4096,13,0.2,0.0,33.0,4063.0,0.0,0.0,0.0,13.0,0.0,0.6112140803846111,0.4078127873307678
bounded_cf_3,bounded_cf,0.726819903382665,0.017999999999999988,0.18,0.011,4096,13,0.2,0.0,32.0,4064.0,0.0,0.0,0.0,13.0,0.0,0.41801332978360495,0.3421245321264257
bounded_cf_3,bounded_cf,0.732819903382665,0.023999999999999987,0.18,0.011,4096,13,0.2,0.0,36.0,4060.0,0.0,0.0,0.0,13.0,0.0,0.6562677066148437,0.4231310202490469
bounded_cf_3,bounded_cf,0.738819903382665,0.029999999999999985,0.18,0.011,4096,13,0.2,0.0,45.0,4051.0,0.0,0.0,0.0,13.0,0.0,0.6204417176692694,0.4109501840075516
bounded_cf_3,bounded_cf,0.744819903382665,0.03599999999999998,0.18,0.011,4096,13,0.2,0.0,35.0,4061.0,0.0,0.0,0.0,13.0,0.0,0.6804869432497705,0.43136556070492205
bounded_cf_3,bounded_cf,0.672819903382665,-0.036,0.18,0.011,4096,21,0.1,0.0,43.0,4053.0,0.0,0.0,0.0,21.0,0.0,0.7562895192089563,0.45713843653104513
bounded_cf_3,bounded_cf,0.678819903382665,-0.03,0.18,0.011,4096,21,0.1,0.0,47.0,4049.0,0.0,0.0,0.0,21.0,0.0,0.7591518289751136,0.45811162185153864
bounded_cf_3,bounded_cf,0.684819903382665,-0.024,0.18,0.011,4096,21,0.1,0.0,58.0,4038.0,0.0,0.0,0.0,21.0,0.0,0.6714228143424019,0.4282837568764167
bounded_cf_3,bounded_cf,0.690819903382665,-0.018000000000000002,0.18,0.011,4096,21,0.1,0.0,63.0,4033.0,0.0,0.0,0.0,21.0,0.0,0.7801677333819774,0.46525702934987234
bounded_cf_3,bounded_cf,0.696819903382665,-0.012000000000000004,0.18,0.011,4096,21,0.1,15.0,41.0,4025.0,0.26785714285714285,0.1595744680851064,1.0,13.0,0.0,0.7701827438465847,0.365585537163158
bounded_cf_3,bounded_cf,0.702819903382665,-0.006000000000000005,0.18,0.011,4096,21,0.1,16.0,34.0,4030.0,0.32,0.17777777777777778,1.0,13.0,0.0,0.651439029471029,0.3430892700201499
bounded_cf_3,bounded_cf,0.708819903382665,-6.938893903907228e-18,0.18,0.011,4096,21,0.1,15.0,41.0,4025.0,0.26785714285714285,0.16304347826086957,1.0,13.0,0.0,0.6612887453205212,0.32918599949593375
bounded_cf_3,bounded_cf,0.714819903382665,0.0059999999999999915,0.18,0.011,4096,21,0.1,4.0,48.0,4039.0,0.07692307692307693,0.043478260869565216,1.0,13.25,0.03268020391392748,0.7431046707782092,0.2846345528726887
bounded_cf_3,bounded_cf,0.720819903382665,0.01199999999999999,0.18,0.011,4096,21,0.1,5.0,35.0,4051.0,0.125,0.058823529411764705,1.0,14.0,0.0,0.6290043748882648,0.25944972275612765
bounded_cf_3,bounded_cf,0.726819903382665,0.017999999999999988,0.18,0.011,4096,21,0.1,4.0,30.0,4058.0,0.11764705882352941,0.047058823529411764,1.0,14.0,0.0,0.43479873300552285,0.18924333392776016
bounded_cf_3,bounded_cf,0.732819903382665,0.023999999999999987,0.18,0.011,4096,21,0.1,7.0,41.0,4041.0,0.14583333333333334,0.07692307692307693,1.0,14.0,0.0,0.6645654368457019,0.2806317357070259
bounded_cf_3,bounded_cf,0.738819903382665,0.029999999999999985,0.18,0.011,4096,21,0.1,0.0,57.0,4039.0,0.0,0.0,0.0,21.0,0.0,0.6275981671487834,0.41338337683058635
bounded_cf_3,bounded_cf,0.744819903382665,0.03599999999999998,0.18,0.011,4096,21,0.1,0.0,46.0,4050.0,0.0,0.0,0.0,21.0,0.0,0.7064509767097438,0.44019333208131295
bounded_cf_3,bounded_cf,0.672819903382665,-0.036,0.18,0.011,4096,21,0.2,4.0,16.0,4072.0,0.2,0.0449438202247191,1.0,15.0,0.0,0.7498395428115173,0.3190353321963653
bounded_cf_3,bounded_cf,0.678819903382665,-0.03,0.18,0.011,4096,21,0.2,1.0,24.0,4070.0,0.04,0.011235955056179775,1.0,15.0,0.0,0.7410765543541662,0.2651885003905289
bounded_cf_3,bounded_cf,0.684819903382665,-0.024,0.18,0.011,4096,21,0.2,0.0,30.0,4066.0,0.0,0.0,0.0,21.0,0.0,0.6701974363146799,0.42786712834699114
bounded_cf_3,bounded_cf,0.690819903382665,-0.018000000000000002,0.18,0.011,4096,21,0.2,0.0,33.0,4063.0,0.0,0.0,0.0,21.0,0.0,0.7762614457716035,0.46392889156234524
bounded_cf_3,bounded_cf,0.696819903382665,-0.012000000000000004,0.18,0.011,4096,21,0.2,15.0,16.0,4050.0,0.4838709677419355,0.1595744680851064,1.0,13.0,0.0,0.725596306226258,0.41091001933998883
bounded_cf_3,bounded_cf,0.702819903382665,-0.006000000000000005,0.18,0.011,4096,21,0.2,16.0,18.0,4046.0,0.47058823529411764,0.17777777777777778,1.0,13.0,0.0,0.6501063421823043,0.3848008622243364
bounded_cf_3,bounded_cf,0.708819903382665,-6.938893903907228e-18,0.18,0.011,4096,21,0.2,15.0,23.0,4043.0,0.39473684210526316,0.16304347826086957,1.0,13.0,0.0,0.647785788951448,0.36012131011992254
bounded_cf_3,bounded_cf,0.714819903382665,0.0059999999999999915,0.18,0.011,4096,21,0.2,10.0,26.0,4050.0,0.2777777777777778,0.10869565217391304,1.0,13.3,0.03445545635046079,0.7218443372440437,0.3455265063400939
bounded_cf_3,bounded_cf,0.720819903382665,0.01199999999999999,0.18,0.011,4096,21,0.2,3.0,20.0,4070.0,0.13043478260869565,0.03529411764705882,1.0,14.0,0.0,0.6112140803846111,0.25068746763767313
bounded_cf_3,bounded_cf,0.726819903382665,0.017999999999999988,0.18,0.011,4096,21,0.2,8.0,17.0,4063.0,0.32,0.09411764705882353,1.0,14.0,0.0,0.41801332978360495,0.24866570859701395
bounded_cf_3,bounded_cf,0.732819903382665,0.023999999999999987,0.18,0.011,4096,21,0.2,4.0,28.0,4060.0,0.125,0.04395604395604396,1.0,14.25,0.030386856271005784,0.6562677066148437,0.26847405666281526
bounded_cf_3,bounded_cf,0.738819903382665,0.029999999999999985,0.18,0.011,4096,21,0.2,4.0,27.0,4061.0,0.12903225806451613,0.042105263157894736,1.0,15.0,0.0,0.6204417176692694,0.2546581636340372
bounded_cf_3,bounded_cf,0.744819903382665,0.03599999999999998,0.18,0.011,4096,21,0.2,2.0,24.0,4068.0,0.07692307692307693,0.022727272727272728,1.0,15.0,0.0,0.6804869432497705,0.25699493133429263
bounded_cf_3,bounded_cf,0.672819903382665,-0.036,0.24,0.0,4096,4,0.1,0.0,110.0,3986.0,0.0,0.0,0.0,4.0,0.0,0.649747878055881,0.42091427853899954
bounded_cf_3,bounded_cf,0.678819903382665,-0.03,0.24,0.0,4096,4,0.1,0.0,94.0,4002.0,0.0,0.0,0.0,4.0,0.0,0.6046711222287553,0.4055881815577768
bounded_cf_3,bounded_cf,0.684819903382665,-0.024,0.24,0.0,4096,4,0.1,0.0,116.0,3980.0,0.0,0.0,0.0,4.0,0.0,0.38754034250435476,0.3317637164514806
bounded_cf_3,bounded_cf,0.690819903382665,-0.018000000000000002,0.24,0.0,4096,4,0.1,0.0,132.0,3964.0,0.0,0.0,0.0,4.0,0.0,0.5990060818332388,0.4036620678233012
bounded_cf_3,bounded_cf,0.696819903382665,-0.012000000000000004,0.24,0.0,4096,4,0.1,0.0,93.0,4002.0,0.0,0.0,0.0,4.0,0.0,0.6747076047833105,0.4294005856263256
bounded_cf_3,bounded_cf,0.702819903382665,-0.006000000000000005,0.24,0.0,4096,4,0.1,0.0,106.0,3990.0,0.0,0.0,0.0,4.0,0.0,0.6800144723880459,0.4312049206119356
bounded_cf_3,bounded_cf,0.708819903382665,-6.938893903907228e-18,0.24,0.0,4096,4,0.1,0.0,102.0,3993.0,0.0,0.0,0.0,4.0,0.0,0.6250771126114028,0.41252621828787694
bounded_cf_3,bounded_cf,0.714819903382665,0.0059999999999999915,0.24,0.0,4096,4,0.1,0.0,109.0,3987.0,0.0,0.0,0.0,4.0,0.0,0.685971407135674,0.43323027842612916
bounded_cf_3,bounded_cf,0.720819903382665,0.01199999999999999,0.24,0.0,4096,4,0.1,0.0,105.0,3991.0,0.0,0.0,0.0,4.0,0.0,0.6875841931165909,0.4337786256596409
bounded_cf_3,bounded_cf,0.726819903382665,0.017999999999999988,0.24,0.0,4096,4,0.1,0.0,120.0,3976.0,0.0,0.0,0.0,4.0,0.0,0.6511110351742235,0.421377751959236
bounded_cf_3,bounded_cf,0.732819903382665,0.023999999999999987,0.24,0.0,4096,4,0.1,3.0,103.0,3987.0,0.02830188679245283,0.018867924528301886,1.0,1.0,0.0,0.6755983486785722,0.2410241932676957
bounded_cf_3,bounded_cf,0.738819903382665,0.029999999999999985,0.24,0.0,4096,4,0.1,2.0,109.0,3983.0,0.018018018018018018,0.012269938650306749,1.0,1.0,0.0,0.6310000574057701,0.22179365352006214
bounded_cf_3,bounded_cf,0.744819903382665,0.03599999999999998,0.24,0.0,4096,4,0.1,3.0,105.0,3985.0,0.027777777777777776,0.018867924528301886,1.0,1.0,0.0,0.7371179447690717,0.2617941054143565
bounded_cf_3,bounded_cf,0.672819903382665,-0.036,0.24,0.0,4096,4,0.2,0.0,59.0,4037.0,0.0,0.0,0.0,4.0,0.0,0.6413157063816637,0.4180473401697657
bounded_cf_3,bounded_cf,0.678819903382665,-0.03,0.24,0.0,4096,4,0.2,0.0,57.0,4039.0,0.0,0.0,0.0,4.0,0.0,0.6021746476373406,0.40473938019669586
bounded_cf_3,bounded_cf,0.684819903382665,-0.024,0.24,0.0,4096,4,0.2,0.0,62.0,4034.0,0.0,0.0,0.0,4.0,0.0,0.369229986343932,0.3255381953569369
bounded_cf_3,bounded_cf,0.690819903382665,-0.018000000000000002,0.24,0.0,4096,4,0.2,0.0,67.0,4029.0,0.0,0.0,0.0,4.0,0.0,0.5949774752610759,0.4022923415887658
bounded_cf_3,bounded_cf,0.696819903382665,-0.012000000000000004,0.24,0.0,4096,4,0.2,0.0,44.0,4051.0,0.0,0.0,0.0,4.0,0.0,0.6706903140322675,0.428034706770971
bounded_cf_3,bounded_cf,0.702819903382665,-0.006000000000000005,0.24,0.0,4096,4,0.2,0.0,57.0,4039.0,0.0,0.0,0.0,4.0,0.0,0.6767346681968918,0.43008978718694324
bounded_cf_3,bounded_cf,0.708819903382665,-6.938893903907228e-18,0.24,0.0,4096,4,0.2,0.0,56.0,4039.0,0.0,0.0,0.0,4.0,0.0,0.5994429715019054,0.40381061031064786
bounded_cf_3,bounded_cf,0.714819903382665,0.0059999999999999915,0.24,0.0,4096,4,0.2,0.0,59.0,4037.0,0.0,0.0,0.0,4.0,0.0,0.6210369154113622,0.41115255123986316
bounded_cf_3,bounded_cf,0.720819903382665,0.01199999999999999,0.24,0.0,4096,4,0.2,0.0,55.0,4041.0,0.0,0.0,0.0,4.0,0.0,0.6841931210832648,0.43262566116831
