prime_cutoff,coupling,prime,length,coefficient_real,coefficient_imag,coefficient_abs,target,relative_complex_error
193,dft,11,2.3978952727983707,0.004281550284982438,-0.004905675847147709,0.0065113230882917796,-0.23013570108523154,1.018827480731346
193,dft,13,2.5649493574615367,0.005695376827849358,-0.0007981293584478163,0.005751028402296387,-0.22644213759952758,1.0251576360226908
193,dft,17,2.833213344056216,0.004808548845515784,1.716655216415186e-05,0.004808579487772286,-0.21872828371837585,1.0219841230540687
193,dft,19,2.9444389791664403,0.003550518725679043,-0.0016061735424594847,0.003896918868785234,-0.2150185284112772,1.0165400638952662
193,dft,23,3.1354942159291497,0.0004217170916012656,-0.002860573391917715,0.0028914919048643817,-0.20810964733659634,1.0021206918401433
193,dft,29,3.367295829986474,-0.0018473270575470253,-0.00027234029238548137,0.0018672938955616924,-0.1990363509339811,0.9907195897501541
193,dft,31,3.4339872044851463,0.000378551955761405,0.0008368060935153131,0.0009184476149215825,-0.1963215403858554,1.001937290869371
193,dft,37,3.6109179126442243,-8.118169242026062e-08,2.2739926435771072e-05,2.2740071344907086e-05,-0.18895869501195914,0.9999995776146098
193,dft,41,3.713572066704308,-0.00012596088838350515,-0.0008988451775660427,0.0009076281169268021,-0.18460780363709903,0.9993295451700378
193,dft,43,3.7612001156935624,0.0013222492465475109,0.0011540258294204873,0.0017550266906702883,-0.18257543342631882,1.0072620404345425
193,dft,47,3.8501476017100584,-0.002127246580338109,0.0013563921052743256,0.002522890714400982,-0.17876338822837304,0.988129343494399
193,dft,53,3.970291913552122,-0.0023968166252022276,-0.0020918811646822824,0.0031813042517178864,-0.17359396854435366,0.9862665930578898
193,dft,59,4.07753744390572,-0.0005198048420583487,-0.003709278979812712,0.003745523678193443,-0.16897485378921837,0.997165425903134
193,dft,61,4.110873864173311,1.5284837717482176e-05,-0.004281458970863805,0.004281486254264307,-0.16754032791775322,1.0004176715440476
193,dft,67,4.204692619390966,-0.001915561685690811,-0.004234435106447279,0.004647560353820034,-0.16351100147025144,0.9886240572488609
193,dft,71,4.2626798770413155,-0.004892872431829295,-0.0007213266883331026,0.004945757052813727,-0.16102884271275783,0.9696252786561652
193,dft,73,4.290459441148391,-0.0007548217839571433,0.0051200749360948705,0.005175415275778664,-0.1598425863444375,0.9957930425839295
193,dft,79,4.3694478524670215,0.004759586247740122,-0.002153128062355167,0.005223946946761444,-0.15648155106679665,1.0305081425618332
193,dft,83,4.418840607796598,-0.005204422507708253,-1.857982383699208e-05,0.005204455672651472,-0.15439008898017337,0.9662904439973737
193,dft,89,4.48863636973214,0.005001914655645344,-0.0007009500961554768,0.005050790161911307,-0.15145009428891956,1.0330371856187666
193,dft,97,4.574710978503383,-0.0031412458873269354,0.003599148218220653,0.004777163763298186,-0.14785224441209735,0.9790568272949778
193,dft,101,4.61512051684126,-0.0024058707308333535,-0.003773156939647447,0.004474922040068442,-0.14617479278578105,0.9838798008641759
193,dft,103,4.634728988229636,0.002704412358716463,-0.0030986370603711386,0.004112833310247795,-0.145363663339395,1.0188274807313429
193,dft,107,4.672828834461906,0.003616623747079741,-0.0005068204753180033,0.0036519630778723213,-0.14379312149769535,1.025157636022686
193,dft,109,4.6913478822291435,0.003144442111912384,1.1225679778451838e-05,0.0031444621497252125,-0.14303243005044233,1.0219841230540692
193,dft,113,4.727387818712341,0.00233748083958944,-0.001057422920601444,0.002565533065166193,-0.1415572566011542,1.0165400638952637
193,dft,127,4.844187086458591,0.0002772669875260394,-0.0018807456059270426,0.0019010736483854704,-0.13682617124428062,1.0021206918401449
193,dft,131,4.875197323201151,-0.0012583981419176014,-0.00018551805242427336,0.0012719995406276555,-0.1355834491603077,0.9907195897501543
193,dft,137,4.919980925828125,0.00025799471174785775,0.0005703088931374056,0.000625950081780866,-0.13379912176069506,1.0019372908693738
193,dft,139,4.9344739331306915,-5.7236728972572254e-08,1.6032666572660595e-05,1.6032768740091398e-05,-0.13322434272608066,0.9999995776146099
193,dft,149,5.003946305945459,-8.90338787305435e-05,-0.0006353374731143215,0.0006415455839650807,-0.1304877173592069,0.9993295451700362
193,dft,151,5.017279836814924,0.0009412412802351477,0.0008214916756001287,0.0012493132996566584,-0.1299660674008681,1.007262040434548
193,dft,157,5.056245805348308,-0.0015285080713940099,0.0009746196327453458,0.0018127935218466853,-0.12844833518699136,0.9881293434943922
193,dft,163,5.093750200806762,-0.0017534530630790232,-0.0015303696566672394,0.0023273652335783082,-0.1269971480819201,0.9862665930578839
193,dft,167,5.117993812416755,-0.0003878018616624312,-0.002767317995918629,0.0027943584548951387,-0.12606416403121523,0.9971654259031277
193,dft,173,5.153291594497779,1.1377668185285337e-05,-0.003187015814242498,0.003187036123354285,-0.12471301914388024,1.0004176715440396
193,dft,179,5.187385805840755,-0.0014458436252717261,-0.003196102245630283,0.0035079243653850104,-0.12341619740224036,0.9886240572488525
193,dft,181,5.198497031265826,-0.003737221694888235,-0.0005509560664619127,0.003777615462684691,-0.12299533512748329,0.9696252786561657
193,dft,191,5.25227342804663,-0.0005712585298126182,0.0038749364985186194,0.003916818757031708,-0.12097086069526267,0.9957930425839431
193,dft,193,5.262690188904886,0.00366762847352053,-0.0016591513164359844,0.004025454224135433,-0.12058110986972632,1.0305081425618359
193,haar,2,0.6931471805599453,-0.002560980948612997,-0.002796860458897056,0.003792235731821082,-0.1560129290391036,0.9837481747256468
193,haar,3,1.0986122886681098,-0.006038183930579906,0.00031153120580690216,0.006046215086457386,-0.20189889986939863,0.9700942591676791
193,haar,5,1.6094379124341003,0.012091217954990022,0.03359904770083106,0.03570845219325243,-0.22910752440522542,1.0629405443566697
193,haar,7,1.9459101490553132,-0.026328986230447503,-0.007382467022815211,0.027344402265656646,-0.23411211608563706,0.8880968669827709
193,haar,11,2.3978952727983707,0.005266613244986752,0.018472823217359855,0.019208914927504345,-0.23013570108523154,1.0260294840229134
193,haar,13,2.5649493574615367,-0.012528147909007787,-0.012004162081647703,0.01735091920655631,-0.22644213759952758,0.9461602182806214
193,haar,17,2.833213344056216,0.004571657160056217,0.027845436266700378,0.028218227621024782,-0.21872828371837585,1.0288079735909368
193,haar,19,2.9444389791664403,0.05643924728578025,-0.0009830371171685953,0.056447807717919254,-0.2150185284112772,1.2624937843540252
193,haar,23,3.1354942159291497,0.032083062457802625,0.018193407513982573,0.03688255649546411,-0.20810964733659634,1.1574703894728489
193,haar,29,3.367295829986474,0.004396401315023822,0.02212370249235765,0.022556297490791688,-0.1990363509339811,1.0281147779207045
193,haar,31,3.4339872044851463,0.04402716795858128,0.05929706145804102,0.07385481037828084,-0.1963215403858554,1.2609687807297383
193,haar,37,3.6109179126442243,-0.04235757256289927,-0.05175252915018503,0.06687666429227783,-0.18895869501195914,0.8227603632645415
193,haar,41,3.713572066704308,0.027594749929351306,0.0015880360439827486,0.027640406692746436,-0.18460780363709903,1.1495098874721041
193,haar,43,3.7612001156935624,0.02763088010355571,0.05721801377816227,0.06354027569986645,-0.18257543342631882,1.1932302383848634
193,haar,47,3.8501476017100584,0.0235438765589988,0.031745308676272066,0.039523141909230446,-0.17876338822837304,1.1455522250936725
193,haar,53,3.970291913552122,0.061182330704831554,-0.00673785857404965,0.06155222440041683,-0.17359396854435366,1.353001872212252
193,haar,59,4.07753744390572,0.06453789929101741,-0.011131835388842777,0.0654909016888743,-0.16897485378921837,1.3835072573929756
193,haar,61,4.110873864173311,-0.003442307011353652,0.06618985866192813,0.06627930949584822,-0.16754032791775322,1.056129140008557
193,haar,67,4.204692619390966,-0.038710078427104076,0.01379959601536655,0.04109621663875969,-0.16351100147025144,0.7679087923878627
193,haar,71,4.2626798770413155,-0.05554271740773593,0.010660035416593197,0.056556430333947284,-0.16102884271275783,0.6584124128410151
193,haar,73,4.290459441148391,-0.04370876429565097,-0.01623059149079513,0.04662497374148155,-0.1598425863444375,0.7336124539500053
193,haar,79,4.3694478524670215,0.03170677559647245,0.023100079877388803,0.03922924048546956,-0.15648155106679665,1.2116494871075
193,haar,83,4.418840607796598,-0.01669202125883882,0.06630703373343591,0.06837577272859544,-0.15439008898017337,0.9899030241226855
193,haar,89,4.48863636973214,0.036561108498373275,-0.06374121404159112,0.07348235857759165,-0.15145009428891956,1.3108108630971596
193,haar,97,4.574710978503383,-0.011858260651546274,0.04996237907043092,0.051350342433692145,-0.14785224441209735,0.9799062670822385
193,haar,101,4.61512051684126,-0.0458808277233421,-0.06392007834748904,0.07868180710004145,-0.14617479278578105,0.8136239154656197
193,haar,103,4.634728988229636,-0.05676580962072823,-0.0013832411975993105,0.056782660188718685,-0.145363663339395,0.6095653412139752
193,haar,107,4.672828834461906,0.03851553753951318,-0.025213164524862035,0.04603422962660948,-0.14379312149769535,1.2799213269898049
193,haar,109,4.6913478822291435,-0.06365648506320574,0.05331916034168237,0.08303662414949305,-0.14303243005044233,0.6685302884013604
193,haar,113,4.727387818712341,0.003015562654516893,-0.06926473382729458,0.06933034667654044,-0.1415572566011542,1.1324659653020739
193,haar,127,4.844187086458591,0.041911819468516714,0.054856682254834956,0.06903518088025454,-0.13682617124428062,1.3664537966253028
193,haar,131,4.875197323201151,-0.02080766378115181,0.07868457956274791,0.08138932321254345,-0.1355834491603077,1.0263587798506524
193,haar,137,4.919980925828125,0.008474157018005546,0.01176230771043544,0.014497007271874482,-0.13379912176069506,1.066962680250997
193,haar,139,4.9344739331306915,-0.038275154746840755,0.014964121677623564,0.041096379505709865,-0.13322434272608066,0.7214983115825012
193,haar,149,5.003946305945459,-0.03266725144903646,-0.03049375719549998,0.0446880134390944,-0.1304877173592069,0.7852327295190124
193,haar,151,5.017279836814924,-0.01806809865683759,-0.025793079836687837,0.03149189032965422,-0.1299660674008681,0.8835553823366356
193,haar,157,5.056245805348308,0.006785419371832061,-0.05397721768969422,0.054402039902675274,-0.12844833518699136,1.133592460584414
193,haar,163,5.093750200806762,-0.008366140321489642,-0.022272257330029674,0.02379171600481805,-0.1269971480819201,0.9504437295376272
193,haar,167,5.117993812416755,0.06044889128477151,-0.025775952973751355,0.06571505314053369,-0.12606416403121523,1.493570679379121
193,haar,173,5.153291594497779,-0.016347681148388825,0.03432651736370091,0.03802047439538133,-0.12471301914388024,0.9114697452408244
193,haar,179,5.187385805840755,0.10190543329525203,0.13197995374224958,0.16674359215543907,-0.12341619740224036,2.115843550928252
193,haar,181,5.198497031265826,0.005380372760772632,-0.025113485043701422,0.02568337092527145,-0.12299533512748329,1.063528606989215
193,haar,191,5.25227342804663,-0.05034963521281766,-0.018249515982291915,0.05355493067544515,-0.12097086069526267,0.6029641155357888
193,haar,193,5.262690188904886,-0.042142001406083936,-0.04314762299637416,0.060313063698900396,-0.12058110986972632,0.7424317414666739
