anchor,family,alpha,offset,window_width,beta,length,max_alignment_age,alignment_factor,center_share,write_count,witness_expired,release_count,delayed_retention,witness_conversion,pollution,mean_alignment_latency,return_interval_diversity,phase_lock_resistance,composite_score
bounded_cf_4,bounded_cf,0.43563489367113906,0.011999999999999983,0.24,0.011,4096,21,0.1,0.02685546875,13.0,51.0,4019.0,0.203125,0.08176100628930817,1.0,14.0,0.0,0.4105178183334215,0.2111680393654388
bounded_cf_4,bounded_cf,0.441634893671139,0.01799999999999998,0.24,0.011,4096,21,0.1,0.0263671875,12.0,50.0,4022.0,0.1935483870967742,0.07692307692307693,1.0,14.0,0.0,0.6626866105411742,0.29335314981724986
bounded_cf_4,bounded_cf,0.447634893671139,0.02399999999999998,0.24,0.011,4096,21,0.1,0.020263671875,15.0,40.0,4026.0,0.2727272727272727,0.09615384615384616,1.0,14.0,0.0,0.5684256995914103,0.2869360665324082
bounded_cf_4,bounded_cf,0.453634893671139,0.029999999999999978,0.24,0.011,4096,21,0.1,0.0263671875,5.0,83.0,4003.0,0.056818181818181816,0.031055900621118012,1.0,14.0,0.0,0.6979925257370412,0.2588166117714862
bounded_cf_4,bounded_cf,0.459634893671139,0.035999999999999976,0.24,0.011,4096,21,0.1,0.027587890625,9.0,82.0,3995.0,0.0989010989010989,0.054878048780487805,1.0,13.222222222222221,0.047536590328273544,0.6832641564423545,0.27368309688945797
bounded_cf_4,bounded_cf,0.465634893671139,0.041999999999999975,0.24,0.011,4096,21,0.1,0.033447265625,11.0,62.0,4011.0,0.1506849315068493,0.06395348837209303,1.0,14.090909090909092,0.07067387838274779,0.5651180669357576,0.251497461757672
bounded_cf_4,bounded_cf,0.47163489367113903,0.04799999999999997,0.24,0.011,4096,21,0.1,0.02587890625,18.0,46.0,4014.0,0.28125,0.11842105263157894,1.0,13.88888888888889,0.07155417527484137,0.6566110925526198,0.3290378949635623
bounded_cf_4,bounded_cf,0.37563489367113906,-0.048,0.24,0.011,4096,21,0.14,0.018798828125,11.0,46.0,4028.0,0.19298245614035087,0.06832298136645963,1.0,14.0,0.0,0.6121694967272746,0.2744708532525344
bounded_cf_4,bounded_cf,0.38163489367113906,-0.042,0.24,0.011,4096,21,0.14,0.02099609375,7.0,72.0,4009.0,0.08860759493670886,0.044585987261146494,1.0,13.428571428571429,0.03685214483914669,0.6812505223456619,0.2674089534739416
bounded_cf_4,bounded_cf,0.387634893671139,-0.036000000000000004,0.24,0.011,4096,21,0.14,0.021240234375,24.0,63.0,3985.0,0.27586206896551724,0.15286624203821655,1.0,13.0,0.0,0.6811646467577679,0.3363532827748649
bounded_cf_4,bounded_cf,0.393634893671139,-0.030000000000000006,0.24,0.011,4096,21,0.14,0.020751953125,36.0,44.0,3979.0,0.45,0.23225806451612904,1.0,13.0,0.0,0.6125941220541804,0.37608845311132455
bounded_cf_4,bounded_cf,0.399634893671139,-0.024000000000000007,0.24,0.011,4096,21,0.14,0.021728515625,39.0,34.0,3983.0,0.5342465753424658,0.2392638036809816,1.0,13.564102564102564,0.06635133751792209,0.7367585602186764,0.4484625432342509
bounded_cf_4,bounded_cf,0.40563489367113903,-0.01800000000000001,0.24,0.011,4096,21,0.14,0.020263671875,31.0,29.0,4005.0,0.5166666666666667,0.1901840490797546,1.0,14.870967741935484,0.033040230391981715,0.7150918638688759,0.4246742476477989
bounded_cf_4,bounded_cf,0.41163489367113903,-0.01200000000000001,0.24,0.011,4096,21,0.14,0.021484375,25.0,40.0,4005.0,0.38461538461538464,0.15625,1.0,14.36,0.06496882333637043,0.6039859798449887,0.34637004670651356
bounded_cf_4,bounded_cf,0.41763489367113904,-0.006000000000000012,0.24,0.011,4096,21,0.14,0.021484375,8.0,63.0,4017.0,0.11267605633802817,0.04938271604938271,1.0,15.0,0.0,0.6563360283308688,0.2635924342960322
bounded_cf_4,bounded_cf,0.42363489367113905,-1.3877787807814457e-17,0.24,0.011,4096,21,0.14,0.019287109375,0.0,56.0,4039.0,0.0,0.0,0.0,21.0,0.0,0.7525745957262531,0.45587536254692607
bounded_cf_4,bounded_cf,0.42963489367113905,0.0059999999999999845,0.24,0.011,4096,21,0.14,0.019775390625,9.0,41.0,4037.0,0.18,0.055900621118012424,1.0,14.0,0.0,0.5823905011712471,0.2584748821994663
bounded_cf_4,bounded_cf,0.43563489367113906,0.011999999999999983,0.24,0.011,4096,21,0.14,0.02099609375,4.0,41.0,4047.0,0.08888888888888889,0.025157232704402517,1.0,14.0,0.0,0.40465363548922806,0.16699942684201888
bounded_cf_4,bounded_cf,0.441634893671139,0.01799999999999998,0.24,0.011,4096,21,0.14,0.02099609375,7.0,40.0,4042.0,0.14893617021276595,0.04487179487179487,1.0,14.0,0.0,0.6619214378871416,0.27483233961812575
bounded_cf_4,bounded_cf,0.447634893671139,0.02399999999999998,0.24,0.011,4096,21,0.14,0.0146484375,14.0,26.0,4042.0,0.35,0.08974358974358974,1.0,14.0,0.0,0.5666569295158936,0.30681720218924996
bounded_cf_4,bounded_cf,0.453634893671139,0.029999999999999978,0.24,0.011,4096,21,0.14,0.021240234375,5.0,65.0,4021.0,0.07142857142857142,0.031055900621118012,1.0,14.0,0.0,0.6950850732620877,0.2619189870209111
bounded_cf_4,bounded_cf,0.459634893671139,0.035999999999999976,0.24,0.011,4096,21,0.14,0.022705078125,10.0,67.0,4008.0,0.12987012987012986,0.06097560975609756,1.0,13.4,0.05970149253285809,0.6860582921229776,0.28537518484417496
bounded_cf_4,bounded_cf,0.465634893671139,0.041999999999999975,0.24,0.011,4096,21,0.14,0.029052734375,19.0,53.0,4004.0,0.2638888888888889,0.11046511627906977,1.0,14.368421052631579,0.06470154480375957,0.5671421418575684,0.29177706163499545
bounded_cf_4,bounded_cf,0.47163489367113903,0.04799999999999997,0.24,0.011,4096,21,0.14,0.020751953125,28.0,28.0,4012.0,0.5,0.18421052631578946,1.0,14.142857142857142,0.06998185080591551,0.6532441966106364,0.40085946964893177
bounded_cf_4,bounded_cf,0.37563489367113906,-0.048,0.24,0.011,4096,21,0.2,0.01171875,8.0,33.0,4047.0,0.1951219512195122,0.049689440993788817,1.0,14.0,0.0,0.6100167436651567,0.27098393856649866
bounded_cf_4,bounded_cf,0.38163489367113906,-0.042,0.24,0.011,4096,21,0.2,0.013916015625,6.0,47.0,4036.0,0.11320754716981132,0.03821656050955414,1.0,13.5,0.037037037034293556,0.6773166152672863,0.27182770625288777
bounded_cf_4,bounded_cf,0.387634893671139,-0.036000000000000004,0.24,0.011,4096,21,0.2,0.01416015625,16.0,42.0,4022.0,0.27586206896551724,0.10191082802547771,1.0,13.0,0.0,0.6724729297934251,0.32422612448469534
bounded_cf_4,bounded_cf,0.393634893671139,-0.030000000000000006,0.24,0.011,4096,21,0.2,0.013916015625,25.0,29.0,4016.0,0.46296296296296297,0.16129032258064516,1.0,13.08,0.029963177279460657,0.6138699082963164,0.36977471069725026
bounded_cf_4,bounded_cf,0.399634893671139,-0.024000000000000007,0.24,0.011,4096,21,0.2,0.01513671875,42.0,15.0,3996.0,0.7368421052631579,0.25766871165644173,1.0,13.761904761904763,0.07057466454286876,0.7333869089274869,0.5076936797706189
bounded_cf_4,bounded_cf,0.40563489367113903,-0.01800000000000001,0.24,0.011,4096,21,0.2,0.0166015625,44.0,15.0,3993.0,0.7457627118644068,0.26993865030674846,1.0,14.318181818181818,0.06621159877192873,0.7058601142763471,0.502691883132961
bounded_cf_4,bounded_cf,0.41163489367113903,-0.01200000000000001,0.24,0.011,4096,21,0.2,0.0146484375,30.0,25.0,4010.0,0.5454545454545454,0.1875,1.0,14.666666666666666,0.05081972675789387,0.6006127671117576,0.3947511916859019
bounded_cf_4,bounded_cf,0.41763489367113904,-0.006000000000000012,0.24,0.011,4096,21,0.2,0.014404296875,8.0,39.0,4041.0,0.1702127659574468,0.04938271604938271,1.0,15.0,0.0,0.6483948681890066,0.27700271854123626
bounded_cf_4,bounded_cf,0.42363489367113905,-1.3877787807814457e-17,0.24,0.011,4096,21,0.2,0.013427734375,2.0,33.0,4058.0,0.05714285714285714,0.012422360248447204,1.0,12.0,0.0,0.7449556915732907,0.2715209599796394
bounded_cf_4,bounded_cf,0.42963489367113905,0.0059999999999999845,0.24,0.011,4096,21,0.2,0.013916015625,4.0,27.0,4061.0,0.12903225806451613,0.024844720496894408,1.0,13.0,0.07692307691715976,0.584675134293746,0.24554447376075192
bounded_cf_4,bounded_cf,0.43563489367113906,0.011999999999999983,0.24,0.011,4096,21,0.2,0.01416015625,10.0,23.0,4053.0,0.30303030303030304,0.06289308176100629,1.0,13.8,0.04347826086641461,0.40035230430412383,0.23576728389818127
bounded_cf_4,bounded_cf,0.441634893671139,0.01799999999999998,0.24,0.011,4096,21,0.2,0.0146484375,9.0,23.0,4055.0,0.28125,0.057692307692307696,1.0,14.0,0.0,0.6588587782285689,0.3131465999823288
bounded_cf_4,bounded_cf,0.447634893671139,0.02399999999999998,0.24,0.011,4096,21,0.2,0.0087890625,12.0,12.0,4060.0,0.5,0.07692307692307693,1.0,14.0,0.0,0.565488715399922,0.3461123170821273
bounded_cf_4,bounded_cf,0.453634893671139,0.029999999999999978,0.24,0.011,4096,21,0.2,0.01416015625,2.0,43.0,4049.0,0.044444444444444446,0.012422360248447204,1.0,14.0,0.0,0.686189744407893,0.2479849823878486
bounded_cf_4,bounded_cf,0.459634893671139,0.035999999999999976,0.24,0.011,4096,21,0.2,0.014892578125,6.0,40.0,4043.0,0.13043478260869565,0.036585365853658534,1.0,13.666666666666666,0.06898602742778615,0.6803368863631638,0.27994052854179197
bounded_cf_4,bounded_cf,0.465634893671139,0.041999999999999975,0.24,0.011,4096,21,0.2,0.021240234375,26.0,37.0,4006.0,0.4126984126984127,0.1511627906976744,1.0,14.615384615384615,0.05393131981714995,0.5636028744429749,0.3387043407771204
bounded_cf_4,bounded_cf,0.47163489367113903,0.04799999999999997,0.24,0.011,4096,21,0.2,0.013671875,37.0,6.0,4016.0,0.8604651162790697,0.24342105263157895,1.0,14.243243243243244,0.06810003204427517,0.6506720293264328,0.511422514566353
bounded_cf_5,bounded_cf,0.2452928498544088,-0.048,0.18,0.0,4096,4,0.1,0.01416015625,0.0,58.0,4038.0,0.0,0.0,0.0,4.0,0.0,0.6986160052491077,0.43752944178469666
bounded_cf_5,bounded_cf,0.2512928498544088,-0.042,0.18,0.0,4096,4,0.1,0.013916015625,0.0,57.0,4039.0,0.0,0.0,0.0,4.0,0.0,0.378134093806317,0.3285655918941478
bounded_cf_5,bounded_cf,0.2572928498544088,-0.036000000000000004,0.18,0.0,4096,4,0.1,0.014892578125,0.0,61.0,4035.0,0.0,0.0,0.0,4.0,0.0,0.6983003421945053,0.4374221163461318
bounded_cf_5,bounded_cf,0.26329284985440876,-0.030000000000000006,0.18,0.0,4096,4,0.1,0.01611328125,0.0,66.0,4030.0,0.0,0.0,0.0,4.0,0.0,0.7805004608447096,0.4653701566872013
bounded_cf_5,bounded_cf,0.26929284985440877,-0.024000000000000007,0.18,0.0,4096,4,0.1,0.01416015625,0.0,58.0,4038.0,0.0,0.0,0.0,4.0,0.0,0.7506713023154475,0.4552282427872522
bounded_cf_5,bounded_cf,0.27529284985440877,-0.01800000000000001,0.18,0.0,4096,4,0.1,0.013427734375,0.0,54.0,4041.0,0.0,0.0,0.0,4.0,0.0,0.6434277038599214,0.4187654193123733
bounded_cf_5,bounded_cf,0.2812928498544088,-0.01200000000000001,0.18,0.0,4096,4,0.1,0.01513671875,0.0,62.0,4034.0,0.0,0.0,0.0,4.0,0.0,0.7014360983773908,0.4384882734483129
bounded_cf_5,bounded_cf,0.2872928498544088,-0.006000000000000012,0.18,0.0,4096,4,0.1,0.015625,0.0,64.0,4032.0,0.0,0.0,0.0,4.0,0.0,0.7530683075605914,0.4560432245706011
bounded_cf_5,bounded_cf,0.2932928498544088,-1.3877787807814457e-17,0.18,0.0,4096,4,0.1,0.01513671875,0.0,62.0,4034.0,0.0,0.0,0.0,4.0,0.0,0.7227416362782852,0.44573215633461705
bounded_cf_5,bounded_cf,0.2992928498544088,0.0059999999999999845,0.18,0.0,4096,4,0.1,0.015625,0.0,64.0,4032.0,0.0,0.0,0.0,4.0,0.0,0.6720215466309539,0.42848732585452437
bounded_cf_5,bounded_cf,0.30529284985440874,0.011999999999999983,0.18,0.0,4096,4,0.1,0.01416015625,0.0,58.0,4038.0,0.0,0.0,0.0,4.0,0.0,0.654698277132763,0.4225974142251394
bounded_cf_5,bounded_cf,0.31129284985440875,0.01799999999999998,0.18,0.0,4096,4,0.1,0.013916015625,0.0,57.0,4039.0,0.0,0.0,0.0,4.0,0.0,0.394583196673437,0.3341582868689686
bounded_cf_5,bounded_cf,0.31729284985440875,0.02399999999999998,0.18,0.0,4096,4,0.1,0.013671875,0.0,56.0,4040.0,0.0,0.0,0.0,4.0,0.0,0.45813043580181756,0.355764348172618
bounded_cf_5,bounded_cf,0.32329284985440876,0.029999999999999978,0.18,0.0,4096,4,0.1,0.015625,0.0,64.0,4032.0,0.0,0.0,0.0,4.0,0.0,0.6598690180690154,0.4243554661434653
bounded_cf_5,bounded_cf,0.32929284985440876,0.035999999999999976,0.18,0.0,4096,4,0.1,0.015380859375,0.0,62.0,4033.0,0.0,0.0,0.0,4.0,0.0,0.7167380951952584,0.4436909523663879
bounded_cf_5,bounded_cf,0.33529284985440877,0.041999999999999975,0.18,0.0,4096,4,0.1,0.01513671875,0.0,62.0,4034.0,0.0,0.0,0.0,4.0,0.0,0.7274509209677364,0.4473333131290304
bounded_cf_5,bounded_cf,0.3412928498544088,0.04799999999999997,0.18,0.0,4096,4,0.1,0.01416015625,0.0,58.0,4038.0,0.0,0.0,0.0,4.0,0.0,0.7184921467148047,0.4442873298830336
bounded_cf_5,bounded_cf,0.2452928498544088,-0.048,0.18,0.0,4096,4,0.14,0.01025390625,0.0,42.0,4054.0,0.0,0.0,0.0,4.0,0.0,0.6824036371079003,0.4320172366166861
bounded_cf_5,bounded_cf,0.2512928498544088,-0.042,0.18,0.0,4096,4,0.14,0.01123046875,0.0,46.0,4050.0,0.0,0.0,0.0,4.0,0.0,0.37222930322276315,0.3265579630957395
bounded_cf_5,bounded_cf,0.2572928498544088,-0.036000000000000004,0.18,0.0,4096,4,0.14,0.011962890625,0.0,49.0,4047.0,0.0,0.0,0.0,4.0,0.0,0.6886528703519703,0.43414197591966996
bounded_cf_5,bounded_cf,0.26329284985440876,-0.030000000000000006,0.18,0.0,4096,4,0.14,0.013427734375,0.0,55.0,4041.0,0.0,0.0,0.0,4.0,0.0,0.7713438668352499,0.462256914723985
bounded_cf_5,bounded_cf,0.26929284985440877,-0.024000000000000007,0.18,0.0,4096,4,0.14,0.011474609375,0.0,47.0,4049.0,0.0,0.0,0.0,4.0,0.0,0.7480247513577573,0.4543284154616375
bounded_cf_5,bounded_cf,0.27529284985440877,-0.01800000000000001,0.18,0.0,4096,4,0.14,0.01123046875,0.0,45.0,4050.0,0.0,0.0,0.0,4.0,0.0,0.6436591908782447,0.41884412489860323
bounded_cf_5,bounded_cf,0.2812928498544088,-0.01200000000000001,0.18,0.0,4096,4,0.14,0.011474609375,0.0,47.0,4049.0,0.0,0.0,0.0,4.0,0.0,0.5404798181043309,0.3837631381554725
bounded_cf_5,bounded_cf,0.2872928498544088,-0.006000000000000012,0.18,0.0,4096,4,0.14,0.012451171875,0.0,51.0,4045.0,0.0,0.0,0.0,4.0,0.0,0.7497942644603439,0.454930049916517
bounded_cf_5,bounded_cf,0.2932928498544088,-1.3877787807814457e-17,0.18,0.0,4096,4,0.14,0.011962890625,0.0,49.0,4047.0,0.0,0.0,0.0,4.0,0.0,0.7208447030526968,0.44508719903791694
bounded_cf_5,bounded_cf,0.2992928498544088,0.0059999999999999845,0.18,0.0,4096,4,0.14,0.0126953125,0.0,52.0,4044.0,0.0,0.0,0.0,4.0,0.0,0.6651245274634157,0.42614233933756135
bounded_cf_5,bounded_cf,0.30529284985440874,0.011999999999999983,0.18,0.0,4096,4,0.14,0.010986328125,0.0,45.0,4051.0,0.0,0.0,0.0,4.0,0.0,0.6397067775078631,0.4175003043526735
bounded_cf_5,bounded_cf,0.31129284985440875,0.01799999999999998,0.18,0.0,4096,4,0.14,0.011474609375,0.0,47.0,4049.0,0.0,0.0,0.0,4.0,0.0,0.3905273660188803,0.33277930444641934
bounded_cf_5,bounded_cf,0.31729284985440875,0.02399999999999998,0.18,0.0,4096,4,0.14,0.010986328125,0.0,45.0,4051.0,0.0,0.0,0.0,4.0,0.0,0.45442166647904747,0.3545033666028762
bounded_cf_5,bounded_cf,0.32329284985440876,0.029999999999999978,0.18,0.0,4096,4,0.14,0.012939453125,0.0,53.0,4043.0,0.0,0.0,0.0,4.0,0.0,0.6457818426694462,0.41956582650761176
bounded_cf_5,bounded_cf,0.32929284985440876,0.035999999999999976,0.18,0.0,4096,4,0.14,0.012451171875,0.0,50.0,4045.0,0.0,0.0,0.0,4.0,0.0,0.7548789195788436,0.45665883265680685
bounded_cf_5,bounded_cf,0.33529284985440877,0.041999999999999975,0.18,0.0,4096,4,0.14,0.01171875,0.0,48.0,4048.0,0.0,0.0,0.0,4.0,0.0,0.7291454359326135,0.4479094482170886
bounded_cf_5,bounded_cf,0.3412928498544088,0.04799999999999997,0.18,0.0,4096,4,0.14,0.011474609375,0.0,47.0,4049.0,0.0,0.0,0.0,4.0,0.0,0.704242128484003,0.43944232368456104
bounded_cf_5,bounded_cf,0.2452928498544088,-0.048,0.18,0.0,4096,4,0.2,0.007080078125,0.0,29.0,4067.0,0.0,0.0,0.0,4.0,0.0,0.6840752907754157,0.43258559886364134
bounded_cf_5,bounded_cf,0.2512928498544088,-0.042,0.18,0.0,4096,4,0.2,0.00732421875,0.0,30.0,4066.0,0.0,0.0,0.0,4.0,0.0,0.37306282136707714,0.3268413592648063
bounded_cf_5,bounded_cf,0.2572928498544088,-0.036000000000000004,0.18,0.0,4096,4,0.2,0.0078125,0.0,32.0,4064.0,0.0,0.0,0.0,4.0,0.0,0.6866233534027412,0.433451940156932
bounded_cf_5,bounded_cf,0.26329284985440876,-0.030000000000000006,0.18,0.0,4096,4,0.2,0.009521484375,0.0,39.0,4057.0,0.0,0.0,0.0,4.0,0.0,0.7671065678903778,0.46081623308272845
bounded_cf_5,bounded_cf,0.26929284985440877,-0.024000000000000007,0.18,0.0,4096,4,0.2,0.00732421875,0.0,30.0,4066.0,0.0,0.0,0.0,4.0,0.0,0.7491960206823811,0.4547266470320096
bounded_cf_5,bounded_cf,0.27529284985440877,-0.01800000000000001,0.18,0.0,4096,4,0.2,0.008544921875,0.0,34.0,4061.0,0.0,0.0,0.0,4.0,0.0,0.6459412723140205,0.419620032586767
bounded_cf_5,bounded_cf,0.2812928498544088,-0.01200000000000001,0.18,0.0,4096,4,0.2,0.008544921875,0.0,35.0,4061.0,0.0,0.0,0.0,4.0,0.0,0.533218357673859,0.3812942416091121
bounded_cf_5,bounded_cf,0.2872928498544088,-0.006000000000000012,0.18,0.0,4096,4,0.2,0.0087890625,0.0,36.0,4060.0,0.0,0.0,0.0,4.0,0.0,0.7467572442846613,0.45389746305678486
bounded_cf_5,bounded_cf,0.2932928498544088,-1.3877787807814457e-17,0.18,0.0,4096,4,0.2,0.0078125,0.0,32.0,4064.0,0.0,0.0,0.0,4.0,0.0,0.7186046102791923,0.4443255674949254
bounded_cf_5,bounded_cf,0.2992928498544088,0.0059999999999999845,0.18,0.0,4096,4,0.2,0.0087890625,0.0,36.0,4060.0,0.0,0.0,0.0,4.0,0.0,0.6594910441158544,0.4242269549993905
bounded_cf_5,bounded_cf,0.30529284985440874,0.011999999999999983,0.18,0.0,4096,4,0.2,0.009521484375,0.0,39.0,4057.0,0.0,0.0,0.0,4.0,0.0,0.638780970223831,0.4171855298761026
bounded_cf_5,bounded_cf,0.31129284985440875,0.01799999999999998,0.18,0.0,4096,4,0.2,0.007568359375,0.0,31.0,4065.0,0.0,0.0,0.0,4.0,0.0,0.3839159945872249,0.33053143815965647
bounded_cf_5,bounded_cf,0.31729284985440875,0.02399999999999998,0.18,0.0,4096,4,0.2,0.00634765625,0.0,26.0,4070.0,0.0,0.0,0.0,4.0,0.0,0.4523862759222772,0.35381133381357427
bounded_cf_5,bounded_cf,0.32329284985440876,0.029999999999999978,0.18,0.0,4096,4,0.2,0.0087890625,0.0,36.0,4060.0,0.0,0.0,0.0,4.0,0.0,0.6327458885329837,0.4151336021012145
bounded_cf_5,bounded_cf,0.32929284985440876,0.035999999999999976,0.18,0.0,4096,4,0.2,0.008056640625,0.0,32.0,4063.0,0.0,0.0,0.0,4.0,0.0,0.7104291658379025,0.4415459163848869
bounded_cf_5,bounded_cf,0.33529284985440877,0.041999999999999975,0.18,0.0,4096,4,0.2,0.008544921875,0.0,35.0,4061.0,0.0,0.0,0.0,4.0,0.0,0.7261558647057336,0.4468929939999494
bounded_cf_5,bounded_cf,0.3412928498544088,0.04799999999999997,0.18,0.0,4096,4,0.2,0.008056640625,0.0,33.0,4063.0,0.0,0.0,0.0,4.0,0.0,0.6973992844147454,0.43711575670101344
bounded_cf_5,bounded_cf,0.2452928498544088,-0.048,0.18,0.0,4096,8,0.1,0.01416015625,0.0,58.0,4038.0,0.0,0.0,0.0,8.0,0.0,0.6986160052491077,0.43752944178469666
bounded_cf_5,bounded_cf,0.2512928498544088,-0.042,0.18,0.0,4096,8,0.1,0.013916015625,0.0,57.0,4039.0,0.0,0.0,0.0,8.0,0.0,0.378134093806317,0.3285655918941478
bounded_cf_5,bounded_cf,0.2572928498544088,-0.036000000000000004,0.18,0.0,4096,8,0.1,0.014892578125,0.0,61.0,4035.0,0.0,0.0,0.0,8.0,0.0,0.6983003421945053,0.4374221163461318
bounded_cf_5,bounded_cf,0.26329284985440876,-0.030000000000000006,0.18,0.0,4096,8,0.1,0.01611328125,0.0,66.0,4030.0,0.0,0.0,0.0,8.0,0.0,0.7805004608447096,0.4653701566872013
bounded_cf_5,bounded_cf,0.26929284985440877,-0.024000000000000007,0.18,0.0,4096,8,0.1,0.01416015625,0.0,58.0,4038.0,0.0,0.0,0.0,8.0,0.0,0.7506713023154475,0.4552282427872522
bounded_cf_5,bounded_cf,0.27529284985440877,-0.01800000000000001,0.18,0.0,4096,8,0.1,0.013427734375,0.0,54.0,4041.0,0.0,0.0,0.0,8.0,0.0,0.6434277038599214,0.4187654193123733
bounded_cf_5,bounded_cf,0.2812928498544088,-0.01200000000000001,0.18,0.0,4096,8,0.1,0.01513671875,0.0,62.0,4034.0,0.0,0.0,0.0,8.0,0.0,0.7014360983773908,0.4384882734483129
bounded_cf_5,bounded_cf,0.2872928498544088,-0.006000000000000012,0.18,0.0,4096,8,0.1,0.015625,0.0,64.0,4032.0,0.0,0.0,0.0,8.0,0.0,0.7530683075605914,0.4560432245706011
bounded_cf_5,bounded_cf,0.2932928498544088,-1.3877787807814457e-17,0.18,0.0,4096,8,0.1,0.01513671875,0.0,62.0,4034.0,0.0,0.0,0.0,8.0,0.0,0.7227416362782852,0.44573215633461705
bounded_cf_5,bounded_cf,0.2992928498544088,0.0059999999999999845,0.18,0.0,4096,8,0.1,0.015625,0.0,64.0,4032.0,0.0,0.0,0.0,8.0,0.0,0.6720215466309539,0.42848732585452437
bounded_cf_5,bounded_cf,0.30529284985440874,0.011999999999999983,0.18,0.0,4096,8,0.1,0.01416015625,0.0,58.0,4038.0,0.0,0.0,0.0,8.0,0.0,0.654698277132763,0.4225974142251394
bounded_cf_5,bounded_cf,0.31129284985440875,0.01799999999999998,0.18,0.0,4096,8,0.1,0.013916015625,0.0,57.0,4039.0,0.0,0.0,0.0,8.0,0.0,0.394583196673437,0.3341582868689686
bounded_cf_5,bounded_cf,0.31729284985440875,0.02399999999999998,0.18,0.0,4096,8,0.1,0.013671875,0.0,56.0,4040.0,0.0,0.0,0.0,8.0,0.0,0.45813043580181756,0.355764348172618
bounded_cf_5,bounded_cf,0.32329284985440876,0.029999999999999978,0.18,0.0,4096,8,0.1,0.015625,0.0,64.0,4032.0,0.0,0.0,0.0,8.0,0.0,0.6598690180690154,0.4243554661434653
bounded_cf_5,bounded_cf,0.32929284985440876,0.035999999999999976,0.18,0.0,4096,8,0.1,0.015380859375,0.0,62.0,4033.0,0.0,0.0,0.0,8.0,0.0,0.7167380951952584,0.4436909523663879
bounded_cf_5,bounded_cf,0.33529284985440877,0.041999999999999975,0.18,0.0,4096,8,0.1,0.01513671875,0.0,62.0,4034.0,0.0,0.0,0.0,8.0,0.0,0.7274509209677364,0.4473333131290304
bounded_cf_5,bounded_cf,0.3412928498544088,0.04799999999999997,0.18,0.0,4096,8,0.1,0.01416015625,0.0,58.0,4038.0,0.0,0.0,0.0,8.0,0.0,0.7184921467148047,0.4442873298830336
bounded_cf_5,bounded_cf,0.2452928498544088,-0.048,0.18,0.0,4096,8,0.14,0.01025390625,0.0,42.0,4054.0,0.0,0.0,0.0,8.0,0.0,0.6824036371079003,0.4320172366166861
bounded_cf_5,bounded_cf,0.2512928498544088,-0.042,0.18,0.0,4096,8,0.14,0.01123046875,0.0,46.0,4050.0,0.0,0.0,0.0,8.0,0.0,0.37222930322276315,0.3265579630957395
bounded_cf_5,bounded_cf,0.2572928498544088,-0.036000000000000004,0.18,0.0,4096,8,0.14,0.011962890625,0.0,49.0,4047.0,0.0,0.0,0.0,8.0,0.0,0.6886528703519703,0.43414197591966996
bounded_cf_5,bounded_cf,0.26329284985440876,-0.030000000000000006,0.18,0.0,4096,8,0.14,0.013427734375,0.0,55.0,4041.0,0.0,0.0,0.0,8.0,0.0,0.7713438668352499,0.462256914723985
bounded_cf_5,bounded_cf,0.26929284985440877,-0.024000000000000007,0.18,0.0,4096,8,0.14,0.011474609375,0.0,47.0,4049.0,0.0,0.0,0.0,8.0,0.0,0.7480247513577573,0.4543284154616375
bounded_cf_5,bounded_cf,0.27529284985440877,-0.01800000000000001,0.18,0.0,4096,8,0.14,0.01123046875,0.0,45.0,4050.0,0.0,0.0,0.0,8.0,0.0,0.6436591908782447,0.41884412489860323
bounded_cf_5,bounded_cf,0.2812928498544088,-0.01200000000000001,0.18,0.0,4096,8,0.14,0.011474609375,0.0,47.0,4049.0,0.0,0.0,0.0,8.0,0.0,0.5404798181043309,0.3837631381554725
bounded_cf_5,bounded_cf,0.2872928498544088,-0.006000000000000012,0.18,0.0,4096,8,0.14,0.012451171875,0.0,51.0,4045.0,0.0,0.0,0.0,8.0,0.0,0.7497942644603439,0.454930049916517
bounded_cf_5,bounded_cf,0.2932928498544088,-1.3877787807814457e-17,0.18,0.0,4096,8,0.14,0.011962890625,0.0,49.0,4047.0,0.0,0.0,0.0,8.0,0.0,0.7208447030526968,0.44508719903791694
bounded_cf_5,bounded_cf,0.2992928498544088,0.0059999999999999845,0.18,0.0,4096,8,0.14,0.0126953125,0.0,52.0,4044.0,0.0,0.0,0.0,8.0,0.0,0.6651245274634157,0.42614233933756135
bounded_cf_5,bounded_cf,0.30529284985440874,0.011999999999999983,0.18,0.0,4096,8,0.14,0.010986328125,0.0,45.0,4051.0,0.0,0.0,0.0,8.0,0.0,0.6397067775078631,0.4175003043526735
bounded_cf_5,bounded_cf,0.31129284985440875,0.01799999999999998,0.18,0.0,4096,8,0.14,0.011474609375,0.0,47.0,4049.0,0.0,0.0,0.0,8.0,0.0,0.3905273660188803,0.33277930444641934
bounded_cf_5,bounded_cf,0.31729284985440875,0.02399999999999998,0.18,0.0,4096,8,0.14,0.010986328125,0.0,45.0,4051.0,0.0,0.0,0.0,8.0,0.0,0.45442166647904747,0.3545033666028762
bounded_cf_5,bounded_cf,0.32329284985440876,0.029999999999999978,0.18,0.0,4096,8,0.14,0.012939453125,0.0,53.0,4043.0,0.0,0.0,0.0,8.0,0.0,0.6457818426694462,0.41956582650761176
