flow,family,alpha,offset,window_width,delay,prediction_gain,correction_gain,pocket_gain,pocket_decay,fit_limit,correction_limit,revision_threshold,write_threshold,rupture_limit,write_count,witness_count,witness_conversion,delayed_retention,release_rate,rupture_rate,correction_rate,prediction_update_rate,mean_fit_error,mean_revision_size,mean_pocket_age,pollution,phase_lock_resistance,score
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.3,2,0.08,0.1,0.22,0.9,0.46,0.52,0.055,0.66,0.82,0.0,650.0,0.0,0.0,0.3601108033240997,0.27977839335180055,0.02197265625,0.0,0.2602913763676038,0.020823310109408306,1.003076923076923,0.0,0.5539242247425402,0.24160757640223696
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.3,2,0.08,0.1,0.22,0.9,0.46,0.52,0.055,0.66,0.82,0.0,615.0,0.0,0.0,0.3626698168930892,0.27406969875959836,0.023681640625,0.0,0.2837156250127151,0.02269725000101721,1.021172638436482,0.0,0.6372518756276953,0.25443672295400077
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.3,2,0.08,0.1,0.22,0.9,0.46,0.52,0.055,0.66,0.82,0.0,4.0,0.0,0.0,0.375,0.125,0.024658203125,0.0,0.7375413148825373,0.059003305190602984,1.0,0.0,0.5141413690499717,0.251785459759801
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.3,2,0.08,0.18,0.34,0.985,0.18,0.34,0.055,0.34,0.96,0.0,259.0,0.0,0.0,0.3225806451612903,0.3141654978962132,0.085693359375,0.0,0.2594558644899604,0.020756469159196832,3.5232558139534884,0.0,0.8037780549686658,0.340189931995222
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.3,2,0.08,0.18,0.34,0.985,0.18,0.34,0.055,0.34,0.96,0.0,253.0,0.0,0.0,0.3034379671150972,0.3183856502242152,0.089111328125,0.0,0.25964508404983244,0.020771606723986594,4.600790513833992,0.0,0.6194629347524925,0.3221300083416598
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.3,2,0.08,0.18,0.34,0.985,0.18,0.34,0.055,0.34,0.96,0.0,11.0,0.0,0.0,0.28,0.28,0.060302734375,0.0,0.7134565420189654,0.05707652336151722,9.1,0.0,0.8172763302315463,0.38754080788913076
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.3,2,0.08,0.18,0.34,0.985,0.18,0.34,0.055,0.34,0.96,0.0,55.0,0.0,0.0,0.34507042253521125,0.2676056338028169,0.0654296875,0.0,0.657953827604454,0.05263630620835632,2.2962962962962963,0.0,0.6368408451573548,0.3024452065531704
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.3,2,0.08,0.18,0.34,0.985,0.18,0.34,0.055,0.34,0.96,0.0,47.0,0.0,0.0,0.3879310344827586,0.20689655172413793,0.062255859375,0.0,0.681860819207642,0.05454886553661136,1.565217391304348,0.0,0.6939065793052507,0.3050471175841268
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.3,2,0.08,0.18,0.34,0.985,0.18,0.34,0.055,0.34,0.96,0.0,52.0,0.0,0.0,0.3656716417910448,0.2462686567164179,0.066650390625,0.0,0.6641762520750216,0.053134100166001744,1.5490196078431373,0.0,0.5332137182927339,0.2805745929374227
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.3,2,0.08,0.18,0.34,0.985,0.18,0.34,0.055,0.34,0.96,0.0,102.0,0.0,0.0,0.3675889328063241,0.22924901185770752,0.066162109375,0.0,0.5862231889276397,0.04689785511421117,2.207920792079208,0.0,0.7306883345426458,0.3126693287750152
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.3,2,0.08,0.18,0.34,0.985,0.3,0.34,0.028,0.5,0.96,0.0,296.0,0.0,0.0,0.34993773349937735,0.28144458281444584,0.018310546875,0.0,0.2599385849253965,0.02079508679403172,2.1050847457627118,0.0,0.8091521438571334,0.2900810485290733
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.3,2,0.08,0.18,0.34,0.985,0.3,0.34,0.028,0.5,0.96,0.0,289.0,0.0,0.0,0.35145385587863465,0.2831858407079646,0.015625,0.0,0.26022750692310015,0.020818200553848008,2.01038062283737,0.0,0.6202394473821613,0.2573717957991432
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.3,2,0.08,0.18,0.34,0.985,0.3,0.34,0.028,0.5,0.96,0.0,277.0,0.0,0.0,0.33112582781456956,0.3019867549668874,0.02099609375,0.0,0.2602713424122439,0.02082170739297951,2.527075812274368,0.0,0.6665095026753269,0.2719335324580712
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.3,2,0.08,0.18,0.34,0.985,0.3,0.34,0.028,0.5,0.96,0.0,307.0,0.0,0.0,0.36504161712247324,0.2699167657550535,0.017822265625,0.0,0.2601279034026842,0.02081023227221473,1.1726384364820848,0.0,0.8424811080652153,0.28717146603493027
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.3,2,0.08,0.18,0.34,0.985,0.3,0.34,0.028,0.5,0.96,0.0,361.0,0.0,0.0,0.3808016877637131,0.23839662447257384,0.017578125,0.0,0.2602789625627535,0.020822317005020276,1.0277008310249307,0.0,0.6512860422344351,0.2560832939219786
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.3,2,0.08,0.18,0.34,0.985,0.3,0.34,0.028,0.5,0.96,0.0,353.0,0.0,0.0,0.38344226579520696,0.23202614379084968,0.019775390625,0.0,0.26003267412208747,0.020802613929766997,1.0566572237960339,0.0,0.7919008617694454,0.28033117313638384
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.3,2,0.08,0.18,0.34,0.985,0.3,0.34,0.028,0.5,0.96,0.0,318.0,0.0,0.0,0.3707201889020071,0.2538370720188902,0.017578125,0.0,0.2603126039455397,0.020825008315643174,1.3176100628930818,0.0,0.762547350276361,0.2759962292285162
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.3,2,0.14,0.04,0.34,0.9,0.3,0.34,0.012,0.66,0.64,0.0,306.0,0.0,0.0,0.2106038291605302,0.5640648011782032,0.018310546875,0.0,0.2600419912830727,0.03640587877963018,1.5294117647058822,0.0,0.6111568890013306,0.272882554419765
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.3,2,0.14,0.04,0.34,0.9,0.3,0.34,0.012,0.66,0.64,0.0,301.0,0.0,0.0,0.2161361954108068,0.5610658771280533,0.01513671875,0.0,0.260144949215111,0.036420292890115544,1.4983388704318936,0.0,0.47934697920436153,0.24975839918793416
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.3,2,0.14,0.04,0.34,0.9,0.3,0.34,0.012,0.66,0.64,0.0,284.0,0.0,0.0,0.19969395562356543,0.5830145371078806,0.02099609375,0.0,0.2602648149654378,0.0364370740951613,1.5140845070422535,0.0,0.5519036927736334,0.26427051285961356
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.3,2,0.14,0.04,0.34,0.9,0.3,0.34,0.012,0.66,0.64,0.0,307.0,0.0,0.0,0.22343522561863174,0.5531295487627366,0.01806640625,0.0,0.2602194289625683,0.03643072005475955,1.1530944625407167,0.0,0.6680239011949237,0.27882715959249743
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.3,2,0.14,0.04,0.34,0.9,0.3,0.34,0.012,0.66,0.64,0.0,361.0,0.0,0.0,0.24391891891891893,0.5121621621621621,0.017578125,0.0,0.2602697191841876,0.036437760685786275,1.005540166204986,0.0,0.5167362198184333,0.2542552252269468
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.3,2,0.14,0.04,0.34,0.9,0.3,0.34,0.012,0.66,0.64,0.0,353.0,0.0,0.0,0.24062713019768234,0.5187457396046353,0.01953125,0.0,0.2599616674590736,0.0363946334442703,1.0368271954674222,0.0,0.5675750563913167,0.2636001885029633
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.3,2,0.14,0.04,0.34,0.9,0.3,0.34,0.012,0.66,0.64,0.0,319.0,0.0,0.0,0.227994227994228,0.5418470418470418,0.017578125,0.0,0.26031211072284727,0.036443695501198616,1.141065830721003,0.0,0.5855065553727627,0.2655738674243867
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.3,2,0.14,0.1,0.22,0.95,0.46,0.7,0.012,0.34,0.82,223.0,254.0,0.8779527559055118,0.46750524109014674,0.03984819734345351,0.05502846299810247,0.09912109375,1.0,0.703248093577008,0.09845473310078111,12.525691699604742,0.05445665445665446,0.7467128496203845,0.7474923702520648
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.3,2,0.14,0.1,0.22,0.95,0.46,0.7,0.012,0.34,0.82,161.0,317.0,0.5078864353312302,0.3368200836820084,0.16417910447761194,0.18724559023066487,0.100830078125,1.0,0.5807551255236679,0.08130571757331354,9.107255520504731,0.03907203907203907,0.5927004787296777,0.6354344633656864
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.3,2,0.14,0.1,0.22,0.95,0.46,0.7,0.012,0.34,0.82,209.0,228.0,0.9166666666666666,0.4782608695652174,0.036637931034482756,0.021551724137931036,0.0966796875,1.0,0.7238918557916205,0.10134485981082687,14.885462555066079,0.050793650793650794,0.7033108906935714,0.7487123873771543
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.3,2,0.14,0.1,0.22,0.95,0.46,0.7,0.012,0.34,0.82,200.0,385.0,0.5194805194805194,0.3418803418803419,0.18561484918793503,0.1357308584686775,0.0986328125,1.0,0.6106138210788208,0.08548593495103493,7.337662337662338,0.0485958485958486,0.7151317000024024,0.6430204846735218
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.3,2,0.14,0.1,0.22,0.95,0.46,0.7,0.012,0.34,0.82,250.0,255.0,0.9803921568627451,0.49504950495049505,0.009746588693957114,0.005847953216374269,0.094970703125,1.0,0.7362029601477909,0.10306841442069072,13.054901960784314,0.06105006105006105,0.6484687212070785,0.7529251507164195
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.3,2,0.14,0.1,0.22,0.95,0.46,0.7,0.012,0.34,0.82,197.0,228.0,0.8640350877192983,0.46352941176470586,0.06369426751592357,0.03397027600849257,0.09716796875,1.0,0.721307052898849,0.10098298740583887,14.850877192982455,0.04810744810744811,0.7328820441225361,0.7419005438768267
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.3,2,0.14,0.1,0.22,0.95,0.46,0.7,0.012,0.34,0.82,202.0,257.0,0.7859922178988327,0.4400871459694989,0.09289617486338798,0.07103825136612021,0.0986328125,1.0,0.7023423683398682,0.09832793156758156,12.571984435797665,0.04908424908424908,0.7218927643340446,0.7225257742291223
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.3,2,0.14,0.1,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,335.0,0.0,0.0,0.2289156626506024,0.4606116774791474,0.019775390625,0.0,0.26002504268437027,0.03640350597581184,4.023880597014926,0.0,0.6576659745178519,0.3064546455964658
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.3,2,0.14,0.1,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,305.0,0.0,0.0,0.1529656607700312,0.5296566077003122,0.0234375,0.0,0.2601295151839277,0.03641813212574988,5.301639344262295,0.0,0.5120936555566116,0.29458892361474587
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.3,2,0.14,0.1,0.34,0.95,0.46,0.52,0.028,0.34,0.82,1.0,359.0,0.002785515320334262,0.002777777777777778,0.19870009285051068,0.4670380687093779,0.025390625,1.0,0.26055679661123643,0.03647795152557311,3.9637883008356547,0.0002442002442002442,0.5954296674642332,0.4199442344620705
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.3,2,0.14,0.1,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,505.0,0.0,0.0,0.2872340425531915,0.3546099290780142,0.020263671875,0.0,0.2602791060397795,0.036439074845569124,2.198019801980198,0.0,0.7233986563364838,0.30421444957714444
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.3,2,0.14,0.1,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,579.0,0.0,0.0,0.3161209068010076,0.31926952141057935,0.02197265625,0.0,0.2603190570164865,0.036444667982308124,1.773747841105354,0.0,0.5672820804562675,0.277522800550835
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.3,2,0.14,0.1,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,541.0,0.0,0.0,0.3097463284379172,0.32910547396528705,0.02294921875,0.0,0.259931853060827,0.03639045942851578,2.042513863216266,0.0,0.636255018496807,0.29121055475331975
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.3,2,0.14,0.1,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,538.0,0.0,0.0,0.29589778076664425,0.34229993275050435,0.023193359375,0.0,0.26035266316842365,0.03644937284357931,2.1022304832713754,0.0,0.6589359222370177,0.29512942614314075
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.3,5,0.04,0.04,0.34,0.9,0.46,0.7,0.012,0.34,0.64,87.0,88.0,0.9886363636363636,0.49714285714285716,0.0,0.005681818181818182,0.092529296875,1.0,0.7388205700102977,0.029552822800411903,43.2183908045977,0.021245421245421246,0.8434847396487019,0.7488747908333453
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.3,5,0.04,0.04,0.34,0.9,0.46,0.7,0.012,0.34,0.64,120.0,126.0,0.9523809523809523,0.4878048780487805,0.007722007722007722,0.04247104247104247,0.093505859375,1.0,0.7263834477629575,0.029055337910518304,29.16,0.02905982905982906,0.6694908360202902,0.7115385548470705
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.3,5,0.04,0.04,0.34,0.9,0.46,0.7,0.012,0.34,0.64,89.0,96.0,0.9270833333333334,0.4810810810810811,0.01507537688442211,0.05527638190954774,0.09716796875,1.0,0.7264917314442817,0.02905966925777127,39.739583333333336,0.02148962148962149,0.7634097982753782,0.7230576587415917
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.3,5,0.04,0.04,0.34,0.9,0.46,0.7,0.012,0.34,0.64,140.0,145.0,0.9655172413793104,0.49122807017543857,0.006896551724137931,0.010344827586206896,0.09521484375,1.0,0.7359843392845105,0.029439373571380417,25.319444444444443,0.03418803418803419,0.8573626982542059,0.7469399437562677
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.3,5,0.04,0.04,0.34,0.9,0.46,0.7,0.012,0.34,0.64,122.0,124.0,0.9838709677419355,0.4959349593495935,0.004016064257028112,0.008032128514056224,0.09521484375,1.0,0.7364872103770532,0.029459488415082127,30.056910569105693,0.029792429792429794,0.7245802084366733,0.7298948364378124
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.3,5,0.04,0.04,0.34,0.9,0.46,0.7,0.012,0.34,0.64,99.0,106.0,0.9339622641509434,0.48292682926829267,0.0,0.03755868544600939,0.09912109375,1.0,0.7287149876563794,0.029148599506255177,35.78095238095238,0.024175824175824177,0.7982357126107251,0.7318767595058844
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.3,5,0.04,0.04,0.34,0.9,0.46,0.7,0.012,0.34,0.64,114.0,121.0,0.9421487603305785,0.4851063829787234,0.012096774193548387,0.04032258064516129,0.099365234375,1.0,0.7282368772114134,0.02912947508845654,30.85,0.02783882783882784,0.7877475752859039,0.7318925488123887
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.3,5,0.04,0.04,0.34,0.95,0.3,0.52,0.012,0.34,0.96,0.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.077392578125,0.0,0.735438624648849,0.029417544985953958,4.0,0.0,0.5659832694631424,0.28421013021729213
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.3,5,0.04,0.04,0.34,0.95,0.3,0.52,0.012,0.34,0.96,0.0,255.0,0.0,0.0,0.2468553459119497,0.3522012578616352,0.08544921875,0.0,0.2599871916244633,0.010399487664978531,7.8313725490196076,0.0,0.6129231472169063,0.3279033901836109
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.3,5,0.04,0.04,0.34,0.95,0.3,0.52,0.012,0.34,0.96,0.0,85.0,0.0,0.0,0.2885572139303483,0.2885572139303483,0.082275390625,0.0,0.6115111221910348,0.02446044488764139,6.607142857142857,0.0,0.6922936498885831,0.3128632049567594
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.3,5,0.04,0.04,0.34,0.95,0.3,0.52,0.012,0.34,0.96,0.0,446.0,0.0,0.0,0.36650717703349284,0.20669856459330144,0.08740234375,0.0,0.2605058600194926,0.010420234400779707,3.3632286995515694,0.0,0.8281890216444163,0.32805558407033775
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.3,5,0.04,0.04,0.34,0.95,0.3,0.52,0.012,0.34,0.96,0.0,497.0,0.0,0.0,0.3608156028368794,0.19858156028368795,0.08837890625,0.0,0.2603076789768249,0.010412307159072997,3.1955645161290325,0.0,0.6678994688565101,0.30176185011143714
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.3,5,0.04,0.04,0.34,0.95,0.3,0.52,0.012,0.34,0.96,0.0,79.0,0.0,0.0,0.3473684210526316,0.23684210526315788,0.08056640625,0.0,0.6401931505256503,0.025607726021026015,4.089743589743589,0.0,0.7448905013406197,0.30152147056022754
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.3,5,0.04,0.04,0.34,0.95,0.3,0.52,0.012,0.34,0.96,0.0,1.0,0.0,0.0,0.0,0.0,0.07568359375,0.0,0.738438725977842,0.02953754903911368,0.0,0.0,0.666340721840063,0.26393086678564803
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.3,5,0.04,0.1,0.12,0.985,0.18,0.52,0.055,0.34,0.96,0.0,4.0,0.0,0.0,0.42857142857142855,0.0,0.117431640625,0.0,0.7382985364649769,0.029531941458599078,1.3333333333333333,0.0,0.6448727358377722,0.29669077457595716
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.3,5,0.04,0.1,0.12,0.985,0.18,0.52,0.055,0.34,0.96,0.0,28.0,0.0,0.0,0.3968253968253968,0.15873015873015872,0.124755859375,0.0,0.7083190686994162,0.028332762747976647,3.8518518518518516,0.0,0.6712894994541809,0.3178820712246942
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.3,5,0.04,0.1,0.12,0.985,0.18,0.52,0.055,0.34,0.96,0.0,18.0,0.0,0.0,0.4473684210526316,0.07894736842105263,0.122314453125,0.0,0.7264530190030856,0.02905812076012343,1.588235294117647,0.0,0.785851517605339,0.3197900861912684
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.3,5,0.04,0.1,0.12,0.985,0.18,0.52,0.055,0.34,0.96,0.0,14.0,0.0,0.0,0.3793103448275862,0.13793103448275862,0.121337890625,0.0,0.7308415903634703,0.029233663614538812,2.4615384615384617,0.0,0.7680550513729478,0.32325181357170063
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.3,5,0.04,0.1,0.12,0.985,0.18,0.52,0.055,0.34,0.96,0.0,30.0,0.0,0.0,0.4603174603174603,0.06349206349206349,0.12158203125,0.0,0.7187361635712274,0.028749446542849097,1.6206896551724137,0.0,0.7340396588605422,0.3116967175582525
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.3,5,0.04,0.1,0.12,0.985,0.18,0.52,0.055,0.34,0.96,0.0,6.0,0.0,0.0,0.45454545454545453,0.0,0.12158203125,0.0,0.7391010416479974,0.029564041665919895,1.0,0.0,0.48107614854789416,0.26907634765520777
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.3,5,0.04,0.1,0.12,0.985,0.18,0.52,0.055,0.34,0.96,0.0,5.0,0.0,0.0,0.4444444444444444,0.0,0.115966796875,0.0,0.7369859405762988,0.029479437623051954,1.25,0.0,0.6465199453160109,0.2952645882602497
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.3,5,0.04,0.18,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,10.0,0.0,0.0,0.2962962962962963,0.3333333333333333,0.017578125,0.0,0.7271622397959393,0.029086489591837572,3.111111111111111,0.0,0.7858970092239149,0.26600742997878835
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.3,5,0.04,0.18,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,6.0,0.0,0.0,0.1875,0.4375,0.02001953125,0.0,0.732267906103129,0.029290716244125162,4.2,0.0,0.6979667568236751,0.26028436356038
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.3,5,0.04,0.18,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,3.0,0.0,0.0,0.2,0.2,0.02392578125,0.0,0.7363853442065657,0.029455413768262623,7.5,0.0,0.5739304211737981,0.27947198456651373
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.3,5,0.04,0.18,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,17.0,0.0,0.0,0.3333333333333333,0.2619047619047619,0.021484375,0.0,0.7272442553954807,0.02908977021581922,2.0,0.0,0.5637831827445046,0.2250200826315636
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.3,5,0.04,0.18,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,2.0,0.0,0.0,0.25,0.25,0.02197265625,0.0,0.7382745391130296,0.02953098156452119,1.0,0.0,0.5594192331060477,0.21686911581449467
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.3,5,0.04,0.18,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,1.0,0.0,0.0,0.0,0.0,0.022705078125,0.0,0.7392759424948174,0.029571037699792694,0.0,0.0,0.6663407571728355,0.23308701791353054
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.3,5,0.04,0.18,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,4.0,0.0,0.0,0.18181818181818182,0.45454545454545453,0.02392578125,0.0,0.7338747631411853,0.02935499052564741,8.0,0.0,0.7556581265289255,0.3051757363947075
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.3,5,0.08,0.04,0.12,0.95,0.3,0.7,0.028,0.5,0.96,0.0,635.0,0.0,0.0,0.4244652406417112,0.15106951871657753,0.1494140625,0.0,0.2600475784086961,0.020803806272695683,1.420472440944882,0.0,0.7601155511114636,0.3393713248469889
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.3,5,0.08,0.04,0.12,0.95,0.3,0.7,0.028,0.5,0.96,0.0,708.0,0.0,0.0,0.43109756097560975,0.13719512195121952,0.151123046875,0.0,0.26104816995632046,0.020883853596505634,1.3064971751412429,0.0,0.577112397196704,0.30941567015538607
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.3,5,0.08,0.04,0.12,0.95,0.3,0.7,0.028,0.5,0.96,0.0,747.0,0.0,0.0,0.43414918414918413,0.13053613053613053,0.15576171875,0.0,0.261844952594062,0.020947596207524954,1.3324396782841823,0.0,0.6443310563631859,0.32053869928386086
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.3,5,0.08,0.04,0.12,0.95,0.3,0.7,0.028,0.5,0.96,0.0,3.0,0.0,0.0,0.4,0.0,0.151123046875,0.0,0.738437578988459,0.05907500631907671,1.0,0.0,0.4515654275101172,0.30113935729050767
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.3,5,0.08,0.04,0.12,0.95,0.3,0.7,0.028,0.5,0.96,0.0,898.0,0.0,0.0,0.44433448787728846,0.11133102424542306,0.148681640625,0.0,0.26030194923784244,0.020824155939027394,1.0022271714922049,0.0,0.615509659903652,0.3136889039078812
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.3,5,0.08,0.04,0.12,0.95,0.3,0.7,0.028,0.5,0.96,0.0,889.0,0.0,0.0,0.4456140350877193,0.10877192982456141,0.15283203125,0.0,0.260707362174165,0.0208565889739332,1.0292463442069741,0.0,0.7443568797181903,0.3345896900341676
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.3,5,0.08,0.04,0.12,0.95,0.3,0.7,0.028,0.5,0.96,0.0,862.0,0.0,0.0,0.44432989690721647,0.11134020618556702,0.150146484375,0.0,0.2601838300005445,0.020814706400043563,1.0382830626450117,0.0,0.7361552924626809,0.3333216660185972
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.3,5,0.08,0.04,0.12,0.985,0.18,0.7,0.012,0.66,0.96,0.0,635.0,0.0,0.0,0.4244652406417112,0.15106951871657753,0.21875,0.0,0.26004894690536284,0.020803915752429025,1.420472440944882,0.0,0.7601155511114636,0.3393712178001385
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.3,5,0.08,0.04,0.12,0.985,0.18,0.7,0.012,0.66,0.96,0.0,714.0,0.0,0.0,0.4316807738814994,0.13663845223700122,0.22119140625,0.0,0.26010762395100945,0.020808609916080755,1.26890756302521,0.0,0.5739888449959283,0.30867204360785033
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.3,5,0.08,0.04,0.12,0.985,0.18,0.7,0.012,0.66,0.96,0.0,771.0,0.0,0.0,0.4357668364459536,0.1279003961516695,0.21923828125,0.0,0.26034995022933205,0.020827996018346565,1.1714285714285715,0.0,0.6385423678334434,0.31837731371911604
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.3,5,0.08,0.04,0.12,0.985,0.18,0.7,0.012,0.66,0.96,25.0,27.0,0.9259259259259259,0.4807692307692308,0.018867924528301886,0.0,0.194091796875,1.0,0.7384472214217267,0.059075777713738134,151.53846153846155,0.006105006105006105,0.5919361936696756,0.7485009997783569
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.3,5,0.08,0.04,0.12,0.985,0.18,0.7,0.012,0.66,0.96,0.0,898.0,0.0,0.0,0.44433448787728846,0.11133102424542306,0.22021484375,0.0,0.2602949793285722,0.020823598346285777,1.0055679287305122,0.0,0.6157047429305536,0.3137503580138732
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.3,5,0.08,0.04,0.12,0.985,0.18,0.7,0.012,0.66,0.96,22.0,23.0,0.9565217391304348,0.4888888888888889,0.0,0.0,0.19970703125,1.0,0.7376567299511166,0.059012538396089324,176.0,0.005372405372405372,0.5849486572179203,0.7540489704816177
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.3,5,0.08,0.04,0.12,0.985,0.18,0.7,0.012,0.66,0.96,0.0,862.0,0.0,0.0,0.44432989690721647,0.11134020618556702,0.218505859375,0.0,0.2601838300005445,0.020814706400043563,1.0382830626450117,0.0,0.7361552924626809,0.3333216660185972
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.3,5,0.08,0.1,0.22,0.95,0.3,0.52,0.028,0.66,0.82,0.0,50.0,0.0,0.0,0.2732919254658385,0.4161490683229814,0.07568359375,0.0,0.6712379739972455,0.05369903791977964,3.0408163265306123,0.0,0.6760500371115641,0.31686177536704413
