source,seed,shuffled,windowStart,meanPressure,shockRate,bestStrategy,continueCost,bestCost,improvement,mismatchRate,summaryBits,actionHistoryBits,replayOk,leak
prng,4159,1,1164,0.4098395833333333,0.0,argmax,912,782,0.1425438596491228,0.6145833333333334,1792,696,True,False
prng,4159,1,1404,0.47088749999999996,0.6979166666666666,argmax,932,812,0.12875536480686695,0.6458333333333334,1792,712,True,False
prng,4159,1,1764,0.3634375,0.0,argmax,932,822,0.11802575107296137,0.65625,1792,744,True,False
prng,4159,1,2100,0.3939875,0.0,argmax,872,842,0.034403669724770644,0.6770833333333334,1784,736,True,False
prng,5772,0,108,0.41711458333333334,0.0,argmax,942,852,0.09554140127388536,0.6875,1792,736,True,False
prng,5772,0,216,0.4293854166666667,0.0,argmax,932,762,0.18240343347639484,0.59375,1784,736,True,False
prng,5772,0,408,0.68005,0.3125,argmax,862,822,0.04640371229698376,0.65625,1784,736,True,False
prng,5772,0,588,0.42721875,0.0,argmax,912,772,0.15350877192982457,0.6041666666666666,1776,736,True,False
prng,5772,0,912,0.7308895833333334,0.25,argmax,942,892,0.05307855626326964,0.7291666666666666,1784,744,True,False
prng,5772,0,1488,0.6860520833333333,0.0625,argmax,952,772,0.18907563025210083,0.6041666666666666,1784,752,True,False
prng,5772,0,1872,0.45573749999999996,0.5416666666666666,argmax,882,822,0.06802721088435375,0.65625,1784,760,True,False
prng,5772,0,1992,0.6913604166666666,0.08333333333333333,argmax,862,762,0.11600928074245939,0.59375,1784,736,True,False
prng,5772,1,108,0.41711458333333334,0.0,argmax,942,852,0.09554140127388536,0.6875,1792,736,True,False
prng,5772,1,300,0.40095,0.3958333333333333,argmax,922,812,0.1193058568329718,0.6458333333333334,1792,728,True,False
prng,5772,1,516,0.37699166666666667,0.0,argmax,982,772,0.21384928716904278,0.6041666666666666,1784,760,True,False
prng,5772,1,840,0.39245625,0.9583333333333334,argmax,992,812,0.1814516129032258,0.6458333333333334,1776,752,True,False
prng,5772,1,1008,0.39524374999999995,0.0,argmax,922,812,0.1193058568329718,0.6458333333333334,1792,736,True,False
prng,5772,1,1428,0.4407208333333333,0.6875,argmax,922,822,0.10845986984815618,0.65625,1792,736,True,False
prng,5772,1,1992,0.6913604166666666,0.08333333333333333,argmax,862,762,0.11600928074245939,0.59375,1784,736,True,False
prng,5772,1,2148,0.3772708333333333,0.0,argmax,932,852,0.08583690987124463,0.6875,1784,736,True,False
prng,6765,0,84,0.42454791666666664,0.0,argmax,982,802,0.18329938900203666,0.6354166666666666,1760,720,True,False
prng,6765,0,204,0.4341145833333333,0.0,argmax,892,782,0.12331838565022421,0.6145833333333334,1784,736,True,False
prng,6765,0,408,0.7352583333333333,0.16666666666666666,argmax,902,792,0.12195121951219512,0.625,1784,736,True,False
prng,6765,0,780,0.4169958333333333,0.40625,argmax,922,812,0.1193058568329718,0.6458333333333334,1784,736,True,False
prng,6765,0,912,0.6820854166666667,0.17708333333333334,argmax,922,872,0.05422993492407809,0.7083333333333334,1784,712,True,False
prng,6765,0,1476,0.6981291666666666,0.041666666666666664,argmax,922,802,0.1301518438177874,0.6354166666666666,1768,752,True,False
prng,6765,0,1680,0.41806875,0.0,argmax,862,802,0.06960556844547564,0.6354166666666666,1792,752,True,False
prng,6765,0,1968,0.7078354166666667,0.28125,argmax,932,892,0.04291845493562232,0.7291666666666666,1776,728,True,False
prng,6765,1,204,0.4341145833333333,0.0,argmax,892,782,0.12331838565022421,0.6145833333333334,1784,736,True,False
prng,6765,1,432,0.6533666666666667,0.0,argmax,942,792,0.1592356687898089,0.625,1792,744,True,False
prng,6765,1,660,0.37893333333333334,0.0,argmax,912,782,0.1425438596491228,0.6145833333333334,1784,760,True,False
prng,6765,1,1308,0.38058125000000004,0.0,argmax,902,782,0.13303769401330376,0.6145833333333334,1784,744,True,False
prng,6765,1,1428,0.5565958333333333,0.5416666666666666,argmax,932,862,0.07510729613733906,0.6979166666666666,1784,752,True,False
prng,6765,1,1560,0.40995,0.0,argmax,922,792,0.14099783080260303,0.625,1784,736,True,False
prng,6765,1,1740,0.37731875,0.0,periodic_lattice,882,852,0.034013605442176874,0.6875,1840,768,True,False
prng,6765,1,1968,0.7078354166666667,0.28125,argmax,932,892,0.04291845493562232,0.7291666666666666,1776,728,True,False
