flow,family,alpha,offset,window_width,beta,pocket_gain,pocket_decay,write_threshold,revision_threshold,learning_rate,coherence_limit,release_threshold,overload_threshold,write_count,witness_count,witness_conversion,delayed_retention,release_rate,overload_rate,mean_pocket_lifetime,mean_revision_size,revision_write_rate,pollution,phase_lock_resistance,composite_score
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.011,0.24,0.94,0.5,0.16,0.13,0.22,0.14,1.1,12.0,64.0,0.1875,0.15789473684210525,0.4015748031496063,0.0,43.73015873015873,0.03142088328374419,1.0,0.0039075219798111365,0.5354628911332961,0.5743599806450255
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.24,0.011,0.24,0.94,0.5,0.16,0.13,0.22,0.14,1.1,23.0,133.0,0.17293233082706766,0.14743589743589744,0.41132075471698115,0.0,18.431818181818183,0.03167475375460093,1.0,0.007489417127971344,0.6882430319518206,0.597595597712957
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.24,0.011,0.24,0.94,0.5,0.16,0.13,0.22,0.14,1.1,26.0,106.0,0.24528301886792453,0.19696969696969696,0.3744075829383886,0.0,23.6,0.029869844012519443,1.0,0.008466297622924128,0.8199445921079048,0.6399161226966161
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.24,0.011,0.24,0.94,0.5,0.16,0.13,0.22,0.14,1.1,12.0,44.0,0.2727272727272727,0.21428571428571427,0.3563218390804598,0.0,56.86046511627907,0.034399080038710235,1.0,0.0039075219798111365,0.5464462013193481,0.6044231879041089
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.24,0.011,0.24,0.94,0.5,0.16,0.13,0.22,0.14,1.1,18.0,75.0,0.24,0.1935483870967742,0.37583892617449666,0.0,35.74324324324324,0.03250069569307739,1.0,0.005861282969716704,0.5446327725221518,0.5923586079682406
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.24,0.011,0.24,0.94,0.5,0.16,0.13,0.22,0.14,1.1,21.0,50.0,0.42,0.29577464788732394,0.2828282828282828,0.0,56.42857142857143,0.03506749167843484,1.0,0.006838163464669489,0.5325220759737788,0.6420652288581219
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.24,0.011,0.24,0.94,0.5,0.16,0.13,0.22,0.14,1.1,20.0,34.0,0.5882352941176471,0.37037037037037035,0.19402985074626866,0.0,84.24242424242425,0.0345281673131321,1.0,0.0065125366330185605,0.5579555217070258,0.6882128123184741
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.011,0.24,0.94,0.68,0.16,0.03,0.38,0.14,1.45,6.0,63.0,0.09523809523809523,0.08695652173913043,0.448,0.0,44.354838709677416,0.004434769493336319,1.0,0.0019537609899055682,0.551488454405689,0.51571098340162
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.24,0.011,0.24,0.94,0.68,0.16,0.03,0.38,0.14,1.45,2.0,37.0,0.05405405405405406,0.05128205128205128,0.4657534246575342,0.0,81.47222222222223,0.0041200530975396225,1.0,0.0006512536633018561,0.7420117913488873,0.5365949464565181
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.24,0.011,0.24,0.94,0.68,0.16,0.03,0.38,0.14,1.45,13.0,75.0,0.17333333333333334,0.14772727272727273,0.40939597315436244,0.0,32.74324324324324,0.005043064637292347,1.0,0.004233148811462064,0.8032679523143782,0.5853897739446503
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.24,0.011,0.24,0.94,0.68,0.16,0.03,0.38,0.14,1.45,0.0,12.0,0.0,0.0,0.4782608695652174,0.0,3.909090909090909,0.0032699207220369133,0.0,0.0,0.717476650473456,0.33186956162413184
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.24,0.011,0.24,0.94,0.68,0.16,0.03,0.38,0.14,1.45,0.0,30.0,0.0,0.0,0.4915254237288136,0.0,2.103448275862069,0.0037710971828415463,0.0,0.0,0.6879246088605093,0.3000920252113746
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.24,0.011,0.24,0.94,0.68,0.16,0.03,0.38,0.14,1.45,0.0,2.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0032808802189902416,0.0,0.0,0.5179024850670568,0.25232354758580805
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.24,0.011,0.24,0.94,0.68,0.16,0.03,0.38,0.14,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003246615948649507,0.0,0.0,0.6663410398350158,0.2639996571061147
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.011,0.24,0.94,0.68,0.16,0.13,0.38,0.08,1.45,8.0,9.0,0.8888888888888888,0.47058823529411764,0.0,0.0,311.5,0.018157488216634612,1.0,0.0026050146532074245,0.5160606728010915,0.730673497849792
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.24,0.011,0.24,0.94,0.68,0.16,0.13,0.38,0.08,1.45,2.0,3.0,0.6666666666666666,0.4,0.0,0.0,1515.5,0.014209397191464988,1.0,0.0006512536633018561,0.5325494078158084,0.6775685396031126
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.24,0.011,0.24,0.94,0.68,0.16,0.13,0.38,0.08,1.45,16.0,17.0,0.9411764705882353,0.48484848484848486,0.0,0.0,159.5625,0.022779163399706367,1.0,0.005210029306414849,0.7289026969371046,0.7862471596354386
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.24,0.011,0.24,0.94,0.68,0.16,0.13,0.38,0.08,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013783795698969323,0.0,0.0,0.6663409338366981,0.2771711127143173
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.24,0.011,0.24,0.94,0.68,0.16,0.13,0.38,0.08,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01373271435564889,0.0,0.0,0.6663408631711532,0.2771072483153687
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.24,0.011,0.24,0.94,0.68,0.16,0.13,0.38,0.08,1.45,0.0,2.0,0.0,0.0,0.3333333333333333,0.0,4.0,0.013851882507683275,0.0,0.0,0.5179024826441394,0.3105373000105492
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.24,0.011,0.24,0.94,0.68,0.16,0.13,0.38,0.08,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01363308466859655,0.0,0.0,0.6663410398350158,0.2769827430060485
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.011,0.24,0.98,0.5,0.16,0.13,0.38,0.08,1.45,83.0,84.0,0.9880952380952381,0.49700598802395207,0.0,0.0,30.80722891566265,0.028313676245728767,1.0,0.02702702702702703,0.786614567476503,0.8121986562317445
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.24,0.011,0.24,0.98,0.5,0.16,0.13,0.38,0.08,1.45,70.0,71.0,0.9859154929577465,0.49645390070921985,0.0,0.0,37.714285714285715,0.02874277295727336,1.0,0.022793878215564962,0.731926640557172,0.8027491640855071
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.24,0.011,0.24,0.98,0.5,0.16,0.13,0.38,0.08,1.45,64.0,65.0,0.9846153846153847,0.49612403100775193,0.0,0.0,40.828125,0.028918078131469474,1.0,0.020840117225659396,0.8067036071367469,0.8162976517629081
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.24,0.011,0.24,0.98,0.5,0.16,0.13,0.38,0.08,1.45,81.0,82.0,0.9878048780487805,0.49693251533742333,0.0,0.0,31.555555555555557,0.031235501480696422,1.0,0.02637577336372517,0.8134031745273808,0.8206609668994693
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.24,0.011,0.24,0.98,0.5,0.16,0.13,0.38,0.08,1.45,81.0,82.0,0.9878048780487805,0.49693251533742333,0.0,0.0,31.580246913580247,0.031481284629263924,1.0,0.02637577336372517,0.7933033646388888,0.81735023005525
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.24,0.011,0.24,0.98,0.5,0.16,0.13,0.38,0.08,1.45,79.0,80.0,0.9875,0.4968553459119497,0.0,0.0,32.721518987341774,0.03395846166350292,1.0,0.025724519700423314,0.7831719146906301,0.8186079154935701
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.24,0.011,0.24,0.98,0.5,0.16,0.13,0.38,0.08,1.45,73.0,74.0,0.9864864864864865,0.4965986394557823,0.0,0.0,35.19178082191781,0.03520120991743037,1.0,0.02377075871051775,0.7916046604552732,0.8216120404623883
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.011,0.24,0.98,0.68,0.05,0.07,0.38,0.14,1.45,54.0,59.0,0.9152542372881356,0.4778761061946903,0.03418803418803419,0.0,46.56896551724138,0.014901032554852525,1.0,0.017583848909150115,0.5581233635391354,0.7388877279208927
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.24,0.011,0.24,0.98,0.68,0.05,0.07,0.38,0.14,1.45,50.0,52.0,0.9615384615384616,0.49019607843137253,0.009708737864077669,0.0,54.1764705882353,0.015404194308843185,1.0,0.0162813415825464,0.7453270599830428,0.7836199019823407
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.24,0.011,0.24,0.98,0.68,0.05,0.07,0.38,0.14,1.45,49.0,51.0,0.9607843137254902,0.49,0.009900990099009901,0.0,55.0,0.015037115497880229,1.0,0.015955714750895474,0.8037657885582213,0.7935389556033468
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.24,0.011,0.24,0.98,0.68,0.05,0.07,0.38,0.14,1.45,63.0,66.0,0.9545454545454546,0.4883720930232558,0.015267175572519083,0.0,40.215384615384615,0.01687694580610186,1.0,0.020514490394008468,0.82660566167408,0.7982017588293437
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.24,0.011,0.24,0.98,0.68,0.05,0.07,0.38,0.14,1.45,63.0,67.0,0.9402985074626866,0.4846153846153846,0.022556390977443608,0.0,40.57575757575758,0.016332070186941623,1.0,0.020514490394008468,0.817059965730912,0.7926369152154658
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.24,0.011,0.24,0.98,0.68,0.05,0.07,0.38,0.14,1.45,65.0,67.0,0.9701492537313433,0.49242424242424243,0.007518796992481203,0.0,39.166666666666664,0.0181271959249016,1.0,0.021165744057310323,0.8425777744842239,0.8060444792482231
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.24,0.011,0.24,0.98,0.68,0.05,0.07,0.38,0.14,1.45,63.0,64.0,0.984375,0.49606299212598426,0.0,0.0,42.42857142857143,0.01828916680797371,1.0,0.020514490394008468,0.7551978879753863,0.7937134978541736
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.011,0.24,0.98,0.68,0.1,0.03,0.38,0.14,1.45,56.0,61.0,0.9180327868852459,0.47863247863247865,0.03305785123966942,0.0,44.8,0.0059590863880043,1.0,0.01823510257245197,0.5600762685553078,0.7286308763397054
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.24,0.011,0.24,0.98,0.68,0.1,0.03,0.38,0.14,1.45,53.0,55.0,0.9636363636363636,0.49074074074074076,0.009174311926605505,0.0,51.148148148148145,0.006008586334259352,1.0,0.017258222077499184,0.7428183983244128,0.7718104508230825
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.24,0.011,0.24,0.98,0.68,0.1,0.03,0.38,0.14,1.45,52.0,54.0,0.9629629629629629,0.49056603773584906,0.009345794392523364,0.0,51.0,0.005982341502374934,1.0,0.016932595245848257,0.788106684561159,0.7798064218503786
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.24,0.011,0.24,0.98,0.68,0.1,0.03,0.38,0.14,1.45,63.0,66.0,0.9545454545454546,0.4883720930232558,0.015267175572519083,0.0,39.96923076923077,0.006622293029494228,1.0,0.020514490394008468,0.8446734743402756,0.7886356491384994
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.24,0.011,0.24,0.98,0.68,0.1,0.03,0.38,0.14,1.45,64.0,68.0,0.9411764705882353,0.48484848484848486,0.022222222222222223,0.0,40.134328358208954,0.006738046530677053,1.0,0.020840117225659396,0.8050276923750278,0.7786478556944385
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.24,0.011,0.24,0.98,0.68,0.1,0.03,0.38,0.14,1.45,63.0,65.0,0.9692307692307692,0.4921875,0.007751937984496124,0.0,40.125,0.0073419780066241586,1.0,0.020514490394008468,0.8046893876162076,0.7855919415092152
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.24,0.011,0.24,0.98,0.68,0.1,0.03,0.38,0.14,1.45,63.0,64.0,0.984375,0.49606299212598426,0.0,0.0,42.65079365079365,0.007333406280742372,1.0,0.020514490394008468,0.7401587126707734,0.7773117456403038
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.011,0.24,0.98,0.68,0.1,0.07,0.56,0.08,1.1,42.0,60.0,0.7,0.4117647058823529,0.05042016806722689,0.09243697478991597,45.6271186440678,0.014742939109591296,1.0,0.013676326929338978,0.8289373725640826,0.7328794292479585
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.24,0.011,0.24,0.98,0.68,0.1,0.07,0.56,0.08,1.1,45.0,62.0,0.7258064516129032,0.4205607476635514,0.04878048780487805,0.08130081300813008,44.36065573770492,0.014893410255524884,1.0,0.014653207424291761,0.7375977926099466,0.7232689410312562
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.24,0.011,0.24,0.98,0.68,0.1,0.07,0.56,0.08,1.1,38.0,55.0,0.6909090909090909,0.40860215053763443,0.01834862385321101,0.12844036697247707,51.833333333333336,0.015112767056051414,1.0,0.012373819602735266,0.7671678924753877,0.7180248323287245
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.24,0.011,0.24,0.98,0.68,0.1,0.07,0.56,0.08,1.1,63.0,64.0,0.984375,0.49606299212598426,0.0,0.0,41.73015873015873,0.016715037252099933,1.0,0.020514490394008468,0.8318556538373941,0.8055442337644927
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.24,0.011,0.24,0.98,0.68,0.1,0.07,0.56,0.08,1.1,64.0,68.0,0.9411764705882353,0.48484848484848486,0.0,0.022222222222222223,39.582089552238806,0.01636748904988059,1.0,0.020840117225659396,0.8083062563990003,0.7899414670344245
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.24,0.011,0.24,0.98,0.68,0.1,0.07,0.56,0.08,1.1,60.0,69.0,0.8695652173913043,0.46511627906976744,0.029197080291970802,0.029197080291970802,37.4264705882353,0.018080623166519944,1.0,0.01953760989905568,0.8433996156631655,0.7820382199496746
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.24,0.011,0.24,0.98,0.68,0.1,0.07,0.56,0.08,1.1,60.0,64.0,0.9375,0.4838709677419355,0.0,0.023622047244094488,42.285714285714285,0.018102235956406067,1.0,0.01953760989905568,0.7627238207525215,0.7831071058931011
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.011,0.24,0.98,0.68,0.1,0.07,0.56,0.14,1.45,54.0,59.0,0.9152542372881356,0.4778761061946903,0.03418803418803419,0.0,46.56896551724138,0.014901032554852525,1.0,0.017583848909150115,0.5581233635391354,0.7388877279208927
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.24,0.011,0.24,0.98,0.68,0.1,0.07,0.56,0.14,1.45,50.0,52.0,0.9615384615384616,0.49019607843137253,0.009708737864077669,0.0,54.1764705882353,0.015404194308843185,1.0,0.0162813415825464,0.7453270599830428,0.7836199019823407
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.24,0.011,0.24,0.98,0.68,0.1,0.07,0.56,0.14,1.45,49.0,51.0,0.9607843137254902,0.49,0.009900990099009901,0.0,55.0,0.015037115497880229,1.0,0.015955714750895474,0.8037657885582213,0.7935389556033468
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.24,0.011,0.24,0.98,0.68,0.1,0.07,0.56,0.14,1.45,63.0,66.0,0.9545454545454546,0.4883720930232558,0.015267175572519083,0.0,40.215384615384615,0.01687694580610186,1.0,0.020514490394008468,0.82660566167408,0.7982017588293437
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.24,0.011,0.24,0.98,0.68,0.1,0.07,0.56,0.14,1.45,63.0,67.0,0.9402985074626866,0.4846153846153846,0.022556390977443608,0.0,40.57575757575758,0.016332070186941623,1.0,0.020514490394008468,0.817059965730912,0.7926369152154658
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.24,0.011,0.24,0.98,0.68,0.1,0.07,0.56,0.14,1.45,65.0,67.0,0.9701492537313433,0.49242424242424243,0.007518796992481203,0.0,39.166666666666664,0.0181271959249016,1.0,0.021165744057310323,0.8425777744842239,0.8060444792482231
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.24,0.011,0.24,0.98,0.68,0.1,0.07,0.56,0.14,1.45,63.0,64.0,0.984375,0.49606299212598426,0.0,0.0,42.42857142857143,0.01828916680797371,1.0,0.020514490394008468,0.7551978879753863,0.7937134978541736
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.011,0.36,0.88,0.5,0.05,0.03,0.56,0.14,1.45,25.0,184.0,0.1358695652173913,0.11961722488038277,0.4320652173913043,0.0,10.521739130434783,0.006454876767610066,1.0,0.0081406707912732,0.7585866184032569,0.5675582113287887
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.24,0.011,0.36,0.88,0.5,0.05,0.03,0.56,0.14,1.45,36.0,170.0,0.21176470588235294,0.17475728155339806,0.39233038348082594,0.0,10.875739644970414,0.006380080745375869,1.0,0.011722565939433409,0.6320300543317354,0.5668815175436448
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.24,0.011,0.36,0.88,0.5,0.05,0.03,0.56,0.14,1.45,30.0,203.0,0.1477832512315271,0.12875536480686695,0.42610837438423643,0.0,9.10344827586207,0.0063382729176026,1.0,0.00976880494952784,0.6936232178119552,0.5591953595479665
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.24,0.011,0.36,0.88,0.5,0.05,0.03,0.56,0.14,1.45,3.0,188.0,0.015957446808510637,0.015706806282722512,0.49066666666666664,0.0,13.497326203208557,0.007170954135055987,1.0,0.0009768804949527841,0.8083224486735057,0.5397690124212222
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.24,0.011,0.36,0.88,0.5,0.05,0.03,0.56,0.14,1.45,14.0,222.0,0.06306306306306306,0.059322033898305086,0.4672686230248307,0.0,10.407239819004525,0.00705852384939491,1.0,0.004558775643112993,0.7026936557706569,0.5357861875740929
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.24,0.011,0.36,0.88,0.5,0.05,0.03,0.56,0.14,1.45,29.0,147.0,0.19727891156462585,0.16477272727272727,0.3993174061433447,0.0,14.45890410958904,0.007380085567363992,1.0,0.009443178117876913,0.7314857228803242,0.5820109232735022
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.24,0.011,0.36,0.88,0.5,0.05,0.03,0.56,0.14,1.45,17.0,182.0,0.09340659340659341,0.08542713567839195,0.45179063360881544,0.0,12.480662983425415,0.007476829837021317,1.0,0.005535656138065777,0.7538381234203605,0.5550755755426258
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.011,0.36,0.88,0.5,0.1,0.13,0.56,0.14,1.45,14.0,170.0,0.08235294117647059,0.07608695652173914,0.4588235294117647,0.0,12.076470588235294,0.030660721417992934,1.0,0.004558775643112993,0.7663319028596807,0.5828983846910276
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.24,0.011,0.36,0.88,0.5,0.1,0.13,0.56,0.14,1.45,32.0,164.0,0.1951219512195122,0.16326530612244897,0.40061162079510704,0.0,11.429447852760736,0.02999430367198782,1.0,0.010420058612829698,0.6476545201697144,0.5944814887306109
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.24,0.011,0.36,0.88,0.5,0.1,0.13,0.56,0.14,1.45,26.0,199.0,0.1306532663316583,0.11555555555555555,0.43467336683417085,0.0,9.527638190954773,0.03057692195601632,1.0,0.008466297622924128,0.7048905471665914,0.5864306239537602
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.24,0.011,0.36,0.88,0.5,0.1,0.13,0.56,0.14,1.45,1.0,188.0,0.005319148936170213,0.005291005291005291,0.496,0.0,13.598930481283423,0.03580764041815342,1.0,0.00032562683165092806,0.8063839343294468,0.5716866162105316
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.24,0.011,0.36,0.88,0.5,0.1,0.13,0.56,0.14,1.45,11.0,215.0,0.05116279069767442,0.048672566371681415,0.4731934731934732,0.0,10.883177570093459,0.034316481025480045,1.0,0.0035818951481602084,0.7040521665103321,0.5663353525869075
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.24,0.011,0.36,0.88,0.5,0.1,0.13,0.56,0.14,1.45,17.0,129.0,0.13178294573643412,0.11643835616438356,0.43190661478599224,0.0,17.6640625,0.03671575012389748,1.0,0.005535656138065777,0.7527303798635915,0.6032943707581326
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.24,0.011,0.36,0.88,0.5,0.1,0.13,0.56,0.14,1.45,8.0,168.0,0.047619047619047616,0.045454545454545456,0.4746268656716418,0.0,14.179640718562874,0.03602943263013083,1.0,0.0026050146532074245,0.8058001565116444,0.5857165736316587
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.011,0.36,0.88,0.68,0.05,0.13,0.38,0.08,1.1,2.0,71.0,0.028169014084507043,0.0273972602739726,0.48226950354609927,0.0,38.55714285714286,0.03157966366720712,1.0,0.0006512536633018561,0.7580455221224249,0.5653246574520281
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.24,0.011,0.36,0.88,0.68,0.05,0.13,0.38,0.08,1.1,8.0,94.0,0.0851063829787234,0.0784313725490196,0.45454545454545453,0.0,27.591397849462364,0.02425686259589163,1.0,0.0026050146532074245,0.6322455140074978,0.5517850381379709
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.24,0.011,0.36,0.88,0.68,0.05,0.13,0.38,0.08,1.1,2.0,76.0,0.02631578947368421,0.02564102564102564,0.48344370860927155,0.0,36.78666666666667,0.03203368391693423,1.0,0.0006512536633018561,0.7375785524005782,0.5615935502430349
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.24,0.011,0.36,0.88,0.68,0.05,0.13,0.38,0.08,1.1,0.0,6.0,0.0,0.0,0.45454545454545453,0.0,596.8,0.016997691368524612,0.0,0.0,0.5965677025554779,0.3886293006706418
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.24,0.011,0.36,0.88,0.68,0.05,0.13,0.38,0.08,1.1,0.0,7.0,0.0,0.0,0.46153846153846156,0.0,475.3333333333333,0.015774540478902546,0.0,0.0,0.5477053255216551,0.3783051341925261
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.24,0.011,0.36,0.88,0.68,0.05,0.13,0.38,0.08,1.1,0.0,60.0,0.0,0.0,0.4957983193277311,0.0,48.186440677966104,0.030642299998256132,0.0,0.0,0.7202773462134793,0.4279527973162464
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.24,0.011,0.36,0.88,0.68,0.05,0.13,0.38,0.08,1.1,0.0,20.0,0.0,0.0,0.48717948717948717,0.0,158.52631578947367,0.023070746032590666,0.0,0.0,0.6057400951990612,0.39787164967656935
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.011,0.36,0.88,0.68,0.05,0.13,0.56,0.14,1.45,4.0,159.0,0.025157232704402517,0.024539877300613498,0.48742138364779874,0.0,13.176100628930818,0.028695430781889707,1.0,0.0013025073266037122,0.7561995433575598,0.5603356879504853
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.24,0.011,0.36,0.88,0.68,0.05,0.13,0.56,0.14,1.45,4.0,131.0,0.030534351145038167,0.02962962962962963,0.4827586206896552,0.0,16.26923076923077,0.02870425404129783,1.0,0.0013025073266037122,0.6069464742642954,0.5352634062799148
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.24,0.011,0.36,0.88,0.68,0.05,0.13,0.56,0.14,1.45,6.0,174.0,0.034482758620689655,0.03333333333333333,0.4827586206896552,0.0,11.71264367816092,0.02828963324457876,1.0,0.0019537609899055682,0.6859907294755034,0.5502243018671791
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.24,0.011,0.36,0.88,0.68,0.05,0.13,0.56,0.14,1.45,0.0,188.0,0.0,0.0,0.49866666666666665,0.0,13.647058823529411,0.03566132059785187,0.0,0.0,0.8055556468815627,0.4495766671859961
bounded_cf_2,bounded_cf,0.7062505321462086,0.012000000000000004,0.24,0.011,0.36,0.88,0.68,0.05,0.13,0.56,0.14,1.45,0.0,218.0,0.0,0.0,0.49885057471264366,0.0,11.2073732718894,0.033045883694496,0.0,0.0,0.6872746856301093,0.4250167980315397
bounded_cf_2,bounded_cf,0.7182505321462086,0.024000000000000004,0.24,0.011,0.36,0.88,0.68,0.05,0.13,0.56,0.14,1.45,0.0,102.0,0.0,0.0,0.4975369458128079,0.0,24.10891089108911,0.03359365554195361,0.0,0.0,0.7273663561479783,0.43291801353407805
bounded_cf_2,bounded_cf,0.7302505321462086,0.036000000000000004,0.24,0.011,0.36,0.88,0.68,0.05,0.13,0.56,0.14,1.45,0.0,154.0,0.0,0.0,0.498371335504886,0.0,16.18300653594771,0.03618639455326655,0.0,0.0,0.7924385387879039,0.44787193017340593
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.011,0.36,0.88,0.68,0.1,0.03,0.22,0.08,1.1,8.0,77.0,0.1038961038961039,0.09411764705882353,0.4444444444444444,0.0,34.671052631578945,0.00548774565790726,1.0,0.0026050146532074245,0.7867772067645147,0.5620313003484505
bounded_cf_2,bounded_cf,0.6702505321462086,-0.023999999999999997,0.24,0.011,0.36,0.88,0.68,0.1,0.03,0.22,0.08,1.1,8.0,94.0,0.0851063829787234,0.0784313725490196,0.45454545454545453,0.0,27.591397849462364,0.004562250124766182,1.0,0.0026050146532074245,0.6322455140074978,0.5271667725490641
bounded_cf_2,bounded_cf,0.6822505321462086,-0.011999999999999997,0.24,0.011,0.36,0.88,0.68,0.1,0.03,0.22,0.08,1.1,7.0,81.0,0.08641975308641975,0.07954545454545454,0.453416149068323,0.0,34.175,0.005689557830672409,1.0,0.0022793878215564964,0.7412067910272503,0.5486296469303493
bounded_cf_2,bounded_cf,0.6942505321462086,3.469446951953614e-18,0.24,0.011,0.36,0.88,0.68,0.1,0.03,0.22,0.08,1.1,0.0,6.0,0.0,0.0,0.45454545454545453,0.0,596.8,0.0032780420990522027,0.0,0.0,0.5965677025554779,0.3714797390838013
