flow,family,alpha,offset,window_width,beta,drift,membrane_gain,membrane_decay,resonance_gain,resonance_decay,write_threshold,overload_threshold,stability_window,write_count,witness_count,release_count,overload_count,witness_conversion,delayed_retention,release_rate,overload_rate,mean_crossing_quality,pollution,phase_lock_resistance,composite_score
random_cf_1,random_cf,0.09778777645362255,-0.036,0.18,0.011,0.003,0.42,0.9,0.28,0.86,0.34,1.5,9,0.0,0.0,502.0,0.0,0.0,0.0,1.0,0.0,0.5418662712062556,0.0,0.5750553063300952,0.4191976883866446
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.18,0.011,0.003,0.42,0.9,0.28,0.86,0.34,1.5,9,0.0,0.0,508.0,0.0,0.0,0.0,1.0,0.0,0.6221923949021528,0.0,0.6352793939042074,0.4392751182710568
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.18,0.011,0.003,0.42,0.9,0.28,0.86,0.34,1.5,9,0.0,0.0,501.0,0.0,0.0,0.0,1.0,0.0,0.6862925965340916,0.0,0.5603671819585898,0.4307026960451271
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.18,0.011,0.003,0.42,0.9,0.28,0.86,0.34,1.5,9,0.0,0.0,502.0,3.0,0.0,0.0,0.994059405940594,0.005940594059405941,0.7186527191894553,0.0,0.5882879680981019,0.4394040536573778
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.18,0.011,0.003,0.42,0.9,0.28,0.86,0.34,1.5,9,0.0,0.0,502.0,0.0,0.0,0.0,1.0,0.0,0.74344964476454,0.0,0.5519391647796192,0.4347327974323779
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.18,0.011,0.003,0.42,0.9,0.28,0.86,0.34,1.5,9,0.0,0.0,484.0,21.0,0.0,0.0,0.9584158415841584,0.041584158415841586,0.7971113197397667,0.0,0.5221700628466841,0.4333134613749967
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.18,0.011,0.003,0.42,0.9,0.28,0.86,0.34,1.5,9,0.0,0.0,463.0,38.0,0.0,0.0,0.9241516966067864,0.07584830339321358,0.8284986685983265,0.0,0.6711174153240018,0.4655563838567688
random_cf_1,random_cf,0.09778777645362255,-0.036,0.18,0.011,0.003,0.42,0.96,0.1,0.93,0.48,1.5,9,0.0,0.0,502.0,0.0,0.0,0.0,1.0,0.0,0.4477408929480711,0.0,0.5750553063300952,0.4097851505608262
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.18,0.011,0.003,0.42,0.96,0.1,0.93,0.48,1.5,9,0.0,0.0,508.0,0.0,0.0,0.0,1.0,0.0,0.5263792046609761,0.0,0.6352793939042074,0.42969379924693907
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.18,0.011,0.003,0.42,0.96,0.1,0.93,0.48,1.5,9,0.0,0.0,501.0,0.0,0.0,0.0,1.0,0.0,0.5876069486334989,0.0,0.5603671819585898,0.42083413125506786
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.18,0.011,0.003,0.42,0.96,0.1,0.93,0.48,1.5,9,0.0,0.0,479.0,26.0,0.0,0.0,0.9485148514851485,0.05148514851485148,0.5792589511125629,0.0,0.640903222283028,0.4350768365975649
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.18,0.011,0.003,0.42,0.96,0.1,0.93,0.48,1.5,9,0.0,2.0,476.0,26.0,0.0,0.0,0.9444444444444444,0.051587301587301584,0.6141369686121981,0.0,0.6195897524127374,0.4346173616294816
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.18,0.011,0.003,0.42,0.96,0.1,0.93,0.48,1.5,9,0.0,3.0,447.0,58.0,0.0,0.0,0.8799212598425197,0.1141732283464567,0.6541564903046888,0.0,0.5510324406364815,0.423811113535718
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.18,0.011,0.003,0.42,0.96,0.1,0.93,0.48,1.5,9,0.0,10.0,402.0,102.0,0.0,0.0,0.7821011673151751,0.19844357976653695,0.6424373486901531,0.0,0.716837314930977,0.455198746493343
random_cf_1,random_cf,0.09778777645362255,-0.036,0.26,0.0,0.0,0.18,0.9,0.18,0.93,0.48,1.85,9,0.0,1.0,735.0,0.0,0.0,0.0,0.998641304347826,0.0,0.6093238196142283,0.0,0.5156394653441536,0.4141689706824275
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.26,0.0,0.0,0.18,0.9,0.18,0.93,0.48,1.85,9,0.0,0.0,747.0,0.0,0.0,0.0,1.0,0.0,0.6899987557507714,0.0,0.5885766114643705,0.4367151978679512
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.26,0.0,0.0,0.18,0.9,0.18,0.93,0.48,1.85,9,0.0,0.0,753.0,0.0,0.0,0.0,1.0,0.0,0.7451549084579182,0.0,0.5096579021869738,0.4264470712831866
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.26,0.0,0.0,0.18,0.9,0.18,0.93,0.48,1.85,9,0.0,0.0,748.0,0.0,0.0,0.0,1.0,0.0,0.7794625367169847,0.0,0.5040332871085722,0.42875291109341296
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.26,0.0,0.0,0.18,0.9,0.18,0.93,0.48,1.85,9,0.0,0.0,745.0,0.0,0.0,0.0,1.0,0.0,0.7956414422863881,0.0,0.5185228691989359,0.43326871806842604
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.26,0.0,0.0,0.18,0.9,0.18,0.93,0.48,1.85,9,0.0,0.0,752.0,0.0,0.0,0.0,1.0,0.0,0.8831273709297275,0.0,0.41410328364349924,0.4211333938216726
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.26,0.0,0.0,0.18,0.9,0.18,0.93,0.48,1.85,9,0.0,0.0,744.0,0.0,0.0,0.0,1.0,0.0,0.9179537042413256,0.0,0.5293842652517704,0.44767222347448665
random_cf_1,random_cf,0.09778777645362255,-0.036,0.26,0.0,0.0,0.18,0.9,0.28,0.93,0.34,1.85,9,0.0,1.0,735.0,0.0,0.0,0.0,0.998641304347826,0.0,0.7612137334039043,0.0,0.5156394653441536,0.42935796206139504
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.26,0.0,0.0,0.18,0.9,0.28,0.93,0.34,1.85,9,0.0,0.0,747.0,0.0,0.0,0.0,1.0,0.0,0.8442627591949392,0.0,0.5885766114643705,0.452141598212368
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.26,0.0,0.0,0.18,0.9,0.28,0.93,0.34,1.85,9,0.0,0.0,753.0,0.0,0.0,0.0,1.0,0.0,0.8994295850749101,0.0,0.5096579021869738,0.4418745389448858
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.26,0.0,0.0,0.18,0.9,0.28,0.93,0.34,1.85,9,0.0,0.0,748.0,0.0,0.0,0.0,1.0,0.0,0.9375197350487905,0.0,0.5040332871085722,0.44455863092659353
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.26,0.0,0.0,0.18,0.9,0.28,0.93,0.34,1.85,9,0.0,0.0,745.0,0.0,0.0,0.0,1.0,0.0,0.9484264790758429,0.0,0.5185228691989359,0.4485472217473715
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.26,0.0,0.0,0.18,0.9,0.28,0.93,0.34,1.85,9,0.0,0.0,752.0,0.0,0.0,0.0,1.0,0.0,1.054266643681891,0.0,0.41410328364349924,0.438247321096889
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.26,0.0,0.0,0.18,0.9,0.28,0.93,0.34,1.85,9,0.0,0.0,744.0,0.0,0.0,0.0,1.0,0.0,1.0797620853987842,0.0,0.5293842652517704,0.46385306159023254
random_cf_1,random_cf,0.09778777645362255,-0.036,0.26,0.0,0.0,0.3,0.82,0.1,0.93,0.48,1.2,9,0.0,1.0,735.0,0.0,0.0,0.0,0.998641304347826,0.0,0.48781188858248753,0.0,0.5156394653441536,0.40201777757925344
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.26,0.0,0.0,0.3,0.82,0.1,0.93,0.48,1.2,9,0.0,0.0,747.0,0.0,0.0,0.0,1.0,0.0,0.5665875529954372,0.0,0.5885766114643705,0.42437407759241785
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.26,0.0,0.0,0.3,0.82,0.1,0.93,0.48,1.2,9,0.0,0.0,753.0,0.0,0.0,0.0,1.0,0.0,0.6217351671643249,0.0,0.5096579021869738,0.41410509715382726
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.26,0.0,0.0,0.3,0.82,0.1,0.93,0.48,1.2,9,0.0,0.0,748.0,0.0,0.0,0.0,1.0,0.0,0.6530167780515402,0.0,0.5040332871085722,0.4161083352268685
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.26,0.0,0.0,0.3,0.82,0.1,0.93,0.48,1.2,9,0.0,0.0,745.0,0.0,0.0,0.0,1.0,0.0,0.6734134128548244,0.0,0.5185228691989359,0.4210459151252697
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.26,0.0,0.0,0.3,0.82,0.1,0.93,0.48,1.2,9,0.0,0.0,752.0,0.0,0.0,0.0,1.0,0.0,0.7462159527279967,0.0,0.41410328364349924,0.4074422520014995
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.26,0.0,0.0,0.3,0.82,0.1,0.93,0.48,1.2,9,0.0,0.0,744.0,0.0,0.0,0.0,1.0,0.0,0.7885069993153586,0.0,0.5293842652517704,0.4347275529818899
random_cf_1,random_cf,0.09778777645362255,-0.036,0.26,0.0,0.0,0.3,0.9,0.18,0.93,0.34,1.85,5,0.0,1.0,735.0,0.0,0.0,0.0,0.998641304347826,0.0,0.6651658205117417,0.0,0.5156394653441536,0.41975317077217883
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.26,0.0,0.0,0.3,0.9,0.18,0.93,0.34,1.85,5,0.0,0.0,747.0,0.0,0.0,0.0,1.0,0.0,0.7377900005390927,0.0,0.5885766114643705,0.44149432234678343
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.26,0.0,0.0,0.3,0.9,0.18,0.93,0.34,1.85,5,0.0,0.0,753.0,0.0,0.0,0.0,1.0,0.0,0.7756970980206443,0.0,0.5096579021869738,0.42950129023945927
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.26,0.0,0.0,0.3,0.9,0.18,0.93,0.34,1.85,5,0.0,0.0,748.0,0.0,0.0,0.0,1.0,0.0,0.804650516561767,0.0,0.5040332871085722,0.43127170907789114
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.26,0.0,0.0,0.3,0.9,0.18,0.93,0.34,1.85,5,0.0,0.0,745.0,0.0,0.0,0.0,1.0,0.0,0.8060827059474165,0.0,0.5185228691989359,0.4343128444345289
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.26,0.0,0.0,0.3,0.9,0.18,0.93,0.34,1.85,5,0.0,0.0,752.0,0.0,0.0,0.0,1.0,0.0,0.8646039629810457,0.0,0.41410328364349924,0.4192810530268044
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.26,0.0,0.0,0.3,0.9,0.18,0.93,0.34,1.85,5,0.0,0.0,744.0,0.0,0.0,0.0,1.0,0.0,0.8903750485099265,0.0,0.5293842652517704,0.4449143579013467
random_cf_1,random_cf,0.09778777645362255,-0.036,0.26,0.0,0.0,0.3,0.96,0.1,0.86,0.62,1.85,9,0.0,1.0,735.0,0.0,0.0,0.0,0.998641304347826,0.0,0.42552599726957674,0.0,0.5156394653441536,0.39578918844796235
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.26,0.0,0.0,0.3,0.96,0.1,0.86,0.62,1.85,9,0.0,0.0,747.0,0.0,0.0,0.0,1.0,0.0,0.5040812882033745,0.0,0.5885766114643705,0.4181234511132116
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.26,0.0,0.0,0.3,0.96,0.1,0.86,0.62,1.85,9,0.0,0.0,753.0,0.0,0.0,0.0,1.0,0.0,0.5594014070978742,0.0,0.5096579021869738,0.4078717211471822
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.26,0.0,0.0,0.3,0.96,0.1,0.86,0.62,1.85,9,0.0,0.0,748.0,0.0,0.0,0.0,1.0,0.0,0.5911571885013647,0.0,0.5040332871085722,0.4099223762718509
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.26,0.0,0.0,0.3,0.96,0.1,0.86,0.62,1.85,9,0.0,0.0,745.0,0.0,0.0,0.0,1.0,0.0,0.6118700768023969,0.0,0.5185228691989359,0.4148915815200269
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.26,0.0,0.0,0.3,0.96,0.1,0.86,0.62,1.85,9,0.0,0.0,738.0,14.0,0.0,0.0,0.9813829787234043,0.018617021276595744,0.6640204191723591,0.0,0.4536013930854135,0.4067499801087867
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.26,0.0,0.0,0.3,0.96,0.1,0.86,0.62,1.85,9,0.0,0.0,709.0,35.0,0.0,0.0,0.9529569892473119,0.04704301075268817,0.7001811861281401,0.0,0.6168884993748442,0.4424549582727292
random_cf_1,random_cf,0.09778777645362255,-0.036,0.26,0.0,0.0,0.3,0.96,0.18,0.93,0.48,1.2,5,0.0,1.0,728.0,7.0,0.0,0.0,0.9891304347826086,0.009510869565217392,0.653202000375658,0.0,0.5453581039686666,0.4243102990921687
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.26,0.0,0.0,0.3,0.96,0.18,0.93,0.48,1.2,5,0.0,0.0,719.0,28.0,0.0,0.0,0.9625167336010709,0.03748326639892905,0.691625996327371,0.0,0.6601870744926763,0.4504503492032938
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.26,0.0,0.0,0.3,0.96,0.18,0.93,0.48,1.2,5,0.0,0.0,694.0,59.0,0.0,0.0,0.9216467463479415,0.07835325365205843,0.6782803220790319,0.0,0.6215794919057938,0.44057686551602077
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.26,0.0,0.0,0.3,0.96,0.18,0.93,0.48,1.2,5,0.0,0.0,672.0,76.0,0.0,0.0,0.8983957219251337,0.10160427807486631,0.6673225104422584,0.0,0.6052303251834221,0.4357462305194129
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.26,0.0,0.0,0.3,0.96,0.18,0.93,0.48,1.2,5,0.0,0.0,680.0,65.0,0.0,0.0,0.912751677852349,0.087248322147651,0.7148874793756929,0.0,0.6026193039891716,0.44026764229245063
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.26,0.0,0.0,0.3,0.96,0.18,0.93,0.48,1.2,5,0.0,0.0,658.0,94.0,0.0,0.0,0.875,0.125,0.700098102800968,0.0,0.4957988857858534,0.4166695874372675
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.26,0.0,0.0,0.3,0.96,0.18,0.93,0.48,1.2,5,0.0,2.0,616.0,128.0,0.0,0.0,0.8257372654155496,0.17158176943699732,0.7069472434505722,0.0,0.6674679855300358,0.4509711632741207
random_cf_1,random_cf,0.09778777645362255,-0.036,0.26,0.0,0.0,0.42,0.82,0.18,0.86,0.34,1.85,5,0.0,1.0,735.0,0.0,0.0,0.0,0.998641304347826,0.0,0.5530512161485023,0.0,0.5156394653441536,0.4085417103358549
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.26,0.0,0.0,0.42,0.82,0.18,0.86,0.34,1.85,5,0.0,0.0,747.0,0.0,0.0,0.0,1.0,0.0,0.62527872391338,0.0,0.5885766114643705,0.4302431946842121
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.26,0.0,0.0,0.42,0.82,0.18,0.86,0.34,1.85,5,0.0,0.0,753.0,0.0,0.0,0.0,1.0,0.0,0.6634963299010331,0.0,0.5096579021869738,0.41828121342749813
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.26,0.0,0.0,0.42,0.82,0.18,0.86,0.34,1.85,5,0.0,0.0,748.0,0.0,0.0,0.0,1.0,0.0,0.6933032553714508,0.0,0.5040332871085722,0.4201369829588595
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.26,0.0,0.0,0.42,0.82,0.18,0.86,0.34,1.85,5,0.0,0.0,745.0,0.0,0.0,0.0,1.0,0.0,0.6953047010530469,0.0,0.5185228691989359,0.4232350439450919
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.26,0.0,0.0,0.42,0.82,0.18,0.86,0.34,1.85,5,0.0,0.0,752.0,0.0,0.0,0.0,1.0,0.0,0.7395713991403493,0.0,0.41410328364349924,0.40677779664273483
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.26,0.0,0.0,0.42,0.82,0.18,0.86,0.34,1.85,5,0.0,0.0,744.0,0.0,0.0,0.0,1.0,0.0,0.7813076992364156,0.0,0.5293842652517704,0.43400762297399564
random_cf_1,random_cf,0.09778777645362255,-0.036,0.26,0.0,0.0,0.42,0.96,0.28,0.93,0.62,1.2,9,0.0,1.0,669.0,66.0,0.0,0.0,0.9089673913043478,0.08967391304347826,0.6204181352148059,0.0,0.6378970174991017,0.43793643441260527
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.26,0.0,0.0,0.42,0.96,0.28,0.93,0.62,1.2,9,0.0,0.0,656.0,91.0,0.0,0.0,0.8781793842034806,0.12182061579651941,0.6503923117444851,0.0,0.6711945746073547,0.4468417337799891
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.26,0.0,0.0,0.42,0.96,0.28,0.93,0.62,1.2,9,0.0,0.0,648.0,105.0,0.0,0.0,0.8605577689243028,0.1394422310756972,0.6592427486086928,0.0,0.6057061963515376,0.43427666950966287
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.26,0.0,0.0,0.42,0.96,0.28,0.93,0.62,1.2,9,0.0,0.0,619.0,129.0,0.0,0.0,0.8275401069518716,0.17245989304812834,0.6844230932127037,0.0,0.6305479085999859,0.441102693180305
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.26,0.0,0.0,0.42,0.96,0.28,0.93,0.62,1.2,9,0.0,0.0,587.0,158.0,0.0,0.0,0.7879194630872484,0.21208053691275167,0.6644257468818051,0.0,0.6180346936408823,0.43580790267810193
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.26,0.0,0.0,0.42,0.96,0.28,0.93,0.62,1.2,9,0.0,12.0,557.0,195.0,0.0,0.0,0.7290575916230366,0.25523560209424084,0.685094734816498,0.0,0.6379744032796688,0.44225618659831656
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.26,0.0,0.0,0.42,0.96,0.28,0.93,0.62,1.2,9,0.0,19.0,520.0,228.0,0.0,0.0,0.6779661016949152,0.29726205997392435,0.6942676885089202,0.0,0.6839402605187177,0.4522513268216499
random_cf_1,random_cf,0.09778777645362255,-0.036,0.26,0.0,0.003,0.18,0.9,0.28,0.93,0.48,1.2,9,0.0,1.0,734.0,0.0,0.0,0.0,0.998639455782313,0.0,0.7629696103204539,0.0,0.5154989147624185,0.42950558752194407
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.26,0.0,0.003,0.18,0.9,0.28,0.93,0.48,1.2,9,0.0,0.0,746.0,0.0,0.0,0.0,1.0,0.0,0.8449839226072989,0.0,0.5890261751036523,0.45230362728146034
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.26,0.0,0.003,0.18,0.9,0.28,0.93,0.48,1.2,9,0.0,0.0,753.0,0.0,0.0,0.0,1.0,0.0,0.8987374637216223,0.0,0.5099152993127734,0.4418568062347169
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.26,0.0,0.003,0.18,0.9,0.28,0.93,0.48,1.2,9,0.0,0.0,750.0,2.0,0.0,0.0,0.9973404255319149,0.0026595744680851063,0.9271127684267226,0.0,0.513263450350147,0.44531077542333997
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.26,0.0,0.003,0.18,0.9,0.28,0.93,0.48,1.2,9,0.0,0.0,746.0,0.0,0.0,0.0,1.0,0.0,0.9475349837257695,0.0,0.5191204116763539,0.4485775807078478
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.26,0.0,0.003,0.18,0.9,0.28,0.93,0.48,1.2,9,0.0,0.0,723.0,29.0,0.0,0.0,0.961436170212766,0.03856382978723404,0.947921711146934,0.0,0.6101734147109859,0.4660555774611459
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.26,0.0,0.003,0.18,0.9,0.28,0.93,0.48,1.2,9,0.0,0.0,704.0,42.0,0.0,0.0,0.9436997319034852,0.05630026809651475,0.9807685164482578,0.0,0.6015585708039879,0.4672625604436931
random_cf_1,random_cf,0.09778777645362255,-0.036,0.26,0.0,0.003,0.3,0.82,0.28,0.93,0.62,1.2,9,0.0,1.0,734.0,0.0,0.0,0.0,0.998639455782313,0.0,0.7629696103204539,0.0,0.5154989147624185,0.42950558752194407
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.26,0.0,0.003,0.3,0.82,0.28,0.93,0.62,1.2,9,0.0,0.0,746.0,0.0,0.0,0.0,1.0,0.0,0.8449839226072989,0.0,0.5890261751036523,0.45230362728146034
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.26,0.0,0.003,0.3,0.82,0.28,0.93,0.62,1.2,9,0.0,0.0,753.0,0.0,0.0,0.0,1.0,0.0,0.8987374637216223,0.0,0.5099152993127734,0.4418568062347169
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.26,0.0,0.003,0.3,0.82,0.28,0.93,0.62,1.2,9,0.0,0.0,734.0,18.0,0.0,0.0,0.976063829787234,0.023936170212765957,0.8790808574118264,0.0,0.563083758687231,0.45004611407437356
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.26,0.0,0.003,0.3,0.82,0.28,0.93,0.62,1.2,9,0.0,0.0,746.0,0.0,0.0,0.0,1.0,0.0,0.9475349837257695,0.0,0.5191204116763539,0.4485775807078478
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.26,0.0,0.003,0.3,0.82,0.28,0.93,0.62,1.2,9,0.0,0.0,718.0,34.0,0.0,0.0,0.9547872340425532,0.04521276595744681,0.933697836609382,0.0,0.47220641487487247,0.43690681131676384
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.26,0.0,0.003,0.3,0.82,0.28,0.93,0.62,1.2,9,0.0,0.0,687.0,59.0,0.0,0.0,0.920911528150134,0.07908847184986595,0.9255588615505311,0.0,0.6290250013337706,0.46677911698480995
random_cf_1,random_cf,0.09778777645362255,-0.036,0.26,0.0,0.003,0.3,0.9,0.1,0.86,0.34,1.2,9,0.0,1.0,734.0,0.0,0.0,0.0,0.998639455782313,0.0,0.42695036970799,0.0,0.5154989147624185,0.39590366346069766
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.26,0.0,0.003,0.3,0.9,0.1,0.86,0.34,1.2,9,0.0,0.0,746.0,0.0,0.0,0.0,1.0,0.0,0.5046373928829457,0.0,0.5890261751036523,0.4182689743090251
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.26,0.0,0.003,0.3,0.9,0.1,0.86,0.34,1.2,9,0.0,0.0,753.0,0.0,0.0,0.0,1.0,0.0,0.5589937316401389,0.0,0.5099152993127734,0.40788243302656857
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.26,0.0,0.003,0.3,0.9,0.1,0.86,0.34,1.2,9,0.0,0.0,752.0,0.0,0.0,0.0,1.0,0.0,0.5877245305864852,0.0,0.5044067537001535,0.4096538037986792
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.26,0.0,0.003,0.3,0.9,0.1,0.86,0.34,1.2,9,0.0,0.0,746.0,0.0,0.0,0.0,1.0,0.0,0.6109937843286699,0.0,0.5191204116763539,0.4149234607681378
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.26,0.0,0.003,0.3,0.9,0.1,0.86,0.34,1.2,9,0.0,0.0,752.0,0.0,0.0,0.0,1.0,0.0,0.6766812921054268,0.0,0.4142904140125815,0.40052621201305905
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.26,0.0,0.003,0.3,0.9,0.1,0.86,0.34,1.2,9,0.0,0.0,744.0,2.0,0.0,0.0,0.9973190348525469,0.002680965147453083,0.7241507075437272,0.0,0.5375959116535285,0.4298806337821294
random_cf_1,random_cf,0.09778777645362255,-0.036,0.26,0.0,0.003,0.3,0.9,0.1,0.93,0.34,1.5,9,0.0,1.0,734.0,0.0,0.0,0.0,0.998639455782313,0.0,0.4892767700790482,0.0,0.5154989147624185,0.40213630349780355
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.26,0.0,0.003,0.3,0.9,0.1,0.93,0.34,1.5,9,0.0,0.0,746.0,0.0,0.0,0.0,1.0,0.0,0.5671310421958746,0.0,0.5890261751036523,0.4245183392403179
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.26,0.0,0.003,0.3,0.9,0.1,0.93,0.34,1.5,9,0.0,0.0,753.0,0.0,0.0,0.0,1.0,0.0,0.6212973822075882,0.0,0.5099152993127734,0.41411279808331347
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.26,0.0,0.003,0.3,0.9,0.1,0.93,0.34,1.5,9,0.0,0.0,752.0,0.0,0.0,0.0,1.0,0.0,0.6495949071421122,0.0,0.5044067537001535,0.41584084145424194
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.26,0.0,0.003,0.3,0.9,0.1,0.93,0.34,1.5,9,0.0,0.0,746.0,0.0,0.0,0.0,1.0,0.0,0.6725414136712505,0.0,0.5191204116763539,0.4210782237023959
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.26,0.0,0.003,0.3,0.9,0.1,0.93,0.34,1.5,9,0.0,0.0,752.0,0.0,0.0,0.0,1.0,0.0,0.7462438721386716,0.0,0.4142904140125815,0.4074824700163835
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.26,0.0,0.003,0.3,0.9,0.1,0.93,0.34,1.5,9,0.0,0.0,746.0,0.0,0.0,0.0,1.0,0.0,0.7866004173899603,0.0,0.528893012506751,0.4344386442403463
random_cf_1,random_cf,0.09778777645362255,-0.036,0.26,0.0,0.003,0.42,0.9,0.28,0.86,0.62,1.2,5,0.0,1.0,734.0,0.0,0.0,0.0,0.998639455782313,0.0,0.6444486712603525,0.0,0.5154989147624185,0.4176534936159339
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.26,0.0,0.003,0.42,0.9,0.28,0.86,0.62,1.2,5,0.0,0.0,746.0,0.0,0.0,0.0,1.0,0.0,0.7179153372746623,0.0,0.5890261751036523,0.43959676874819675
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.26,0.0,0.003,0.42,0.9,0.28,0.86,0.62,1.2,5,0.0,0.0,726.0,27.0,0.0,0.0,0.9641434262948207,0.035856573705179286,0.7211123694136421,0.0,0.5682821035766543,0.4350505261825915
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.26,0.0,0.003,0.42,0.9,0.28,0.86,0.62,1.2,5,0.0,0.0,707.0,45.0,0.0,0.0,0.9401595744680851,0.0598404255319149,0.7192384145901856,0.0,0.5913594826907667,0.43899892948653363
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.26,0.0,0.003,0.42,0.9,0.28,0.86,0.62,1.2,5,0.0,0.0,702.0,44.0,0.0,0.0,0.9410187667560321,0.058981233243967826,0.7371544112474749,0.0,0.5646407196923355,0.4354639603983353
