flow,family,alpha,best_delay,best_slot_count,context_pressure,similarity_threshold,recall_window,recall_gain,layer_window,recency_decay,resonance_gain,field_radius,field_width,field_support_gain,field_competition_gain,phase_bind_gain,phase_bind_threshold,window_levels,window_blend_gain,admission_center,admission_width,admission_gain,split_threshold,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_core_recall_rate,same_field_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,field_overlap_rate,phase_binding_rate,macro_window_rate,admission_band_rate,pollution,phase_lock_resistance,score
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,21,0.2,8,0.72,0.14,3,1.8,0.08,0.08,0.14,0.42,2,0.08,0.3,0.1,0.14,0.36,0.7829787234042553,0.43914081145584727,0.012861736334405145,0.08896034297963558,0.9720873786407767,0.2657766990291262,0.9720873786407767,0.04733009708737864,0.0,0.027912621359223302,1.8203125,0.3033854166666667,0.2838541666666667,0.047526041666666664,0.11462064474112667,0.5433048120812096,0.75711396565202
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,21,0.2,13,0.55,0.08,5,1.8,0.14,0.08,0.08,0.18,2,0.08,0.2,0.1,0.14,0.24,0.811965811965812,0.4481132075471698,0.0053590568060021436,0.0857449088960343,1.0,0.26651735722284436,1.0,0.043673012318029114,0.0,0.0,3.0338541666666665,0.3033854166666667,0.2936197916666667,0.07649739583333333,0.11787691305763595,0.5480610463989599,0.7621708029309976
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,21,0.2,13,0.72,0.08,5,1.2,0.08,0.04,0.08,0.42,3,0.14,0.1,0.18,0.14,0.24,0.8300653594771242,0.45357142857142857,0.0053590568060021436,0.09431939978563773,0.9887387387387387,0.2747747747747748,0.9887387387387387,0.057432432432432436,0.0,0.01126126126126126,3.0338541666666665,0.3033854166666667,0.2796223958333333,0.14192708333333334,0.11787691305763595,0.5480483211427698,0.7684369211094466
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,13,0.08,8,0.55,0.08,5,1.8,0.08,0.08,0.14,0.42,3,0.14,0.1,0.1,0.08,0.24,0.837160751565762,0.4556818181818182,0.013933547695605574,0.04287245444801715,0.9344262295081968,0.22833723653395785,0.9344262295081968,0.0351288056206089,0.0,0.06557377049180328,3.0338541666666665,0.3033854166666667,0.2939453125,0.0,0.12471507652230544,0.5438235096967132,0.7694054355930006
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,13,0.14,13,0.55,0.08,5,1.8,0.14,0.04,0.14,0.42,3,0.08,0.1,0.1,0.14,0.24,0.8589743589743589,0.46206896551724136,0.00857449088960343,0.05894962486602358,0.950661853188929,0.2226233453670277,0.950661853188929,0.04091456077015644,0.0,0.049338146811071,3.0338541666666665,0.3033854166666667,0.2926432291666667,0.10970052083333333,0.12276131553239987,0.5478739388229499,0.77750406180543
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,13,0.14,13,0.55,0.08,5,1.8,0.14,0.08,0.08,0.18,3,0.14,0.3,0.1,0.14,0.24,0.8200836820083682,0.45057471264367815,0.013933547695605574,0.05359056806002144,0.9951573849878934,0.24092009685230023,0.9951573849878934,0.035108958837772396,0.0,0.004842615012106538,3.0338541666666665,0.3033854166666667,0.29296875,0.049153645833333336,0.12048192771084337,0.5455350373184933,0.7618820679337017
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,13,0.2,8,0.72,0.08,5,1.8,0.14,0.08,0.08,0.3,3,0.08,0.3,0.1,0.14,0.36,0.7954545454545454,0.4430379746835443,0.011789924973204717,0.05680600214362272,0.991494532199271,0.22114216281895505,0.991494532199271,0.020656136087484813,0.0,0.00850546780072904,3.0338541666666665,0.3033854166666667,0.2874348958333333,0.047526041666666664,0.11820253988928688,0.5418317796621688,0.7599522303692411
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.08,8,0.72,0.08,3,1.2,0.14,0.08,0.08,0.42,2,0.14,0.2,0.18,0.14,0.36,0.8270042194092827,0.45265588914549654,0.02572347266881029,0.04608788853161844,0.9415274463007159,0.2684964200477327,0.9415274463007159,0.02386634844868735,0.0,0.05847255369928401,1.8203125,0.3033854166666667,0.2835286458333333,0.14388020833333334,0.12276131553239987,0.5410582690638406,0.7862772260041707
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.08,8,0.72,0.14,3,1.8,0.08,0.08,0.14,0.18,1,0.08,0.2,0.18,0.08,0.36,0.8091286307053942,0.44724770642201833,0.015005359056806002,0.05037513397642015,0.983273596176822,0.2712066905615293,0.983273596176822,0.022700119474313024,0.0,0.016726403823178016,1.8203125,0.3033854166666667,0.0,0.0,0.12015630087919245,0.5415077820987617,0.75188807775352
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.08,13,0.72,0.14,3,1.8,0.08,0.04,0.08,0.42,3,0.14,0.1,0.1,0.14,0.24,0.8609271523178808,0.4626334519572954,0.013933547695605574,0.08252947481243302,0.9312796208530806,0.2677725118483412,0.9312796208530806,0.06635071090047394,0.0,0.06872037914691943,1.8203125,0.3033854166666667,0.2828776041666667,0.10970052083333333,0.12048192771084337,0.5513967703471288,0.7776839219629341
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.14,8,0.55,0.14,5,1.8,0.14,0.04,0.14,0.18,2,0.14,0.2,0.18,0.08,0.36,0.8245243128964059,0.4519119351100811,0.0053590568060021436,0.06966773847802786,0.9843924191750278,0.26755852842809363,0.9843924191750278,0.02564102564102564,0.0,0.01560758082497213,3.0338541666666665,0.3033854166666667,0.296875,0.0,0.12243568870074895,0.5444483307106416,0.7663112643568593
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.14,8,0.72,0.08,5,1.2,0.08,0.08,0.08,0.18,1,0.08,0.3,0.1,0.14,0.24,0.8110403397027601,0.447831184056272,0.015005359056806002,0.0707395498392283,0.9824561403508771,0.25548245614035087,0.9824561403508771,0.039473684210526314,0.0,0.017543859649122806,3.0338541666666665,0.3033854166666667,0.0,0.05078125,0.11983067404754151,0.5530610742226023,0.7507357080316545
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.14,13,0.72,0.08,3,1.8,0.14,0.08,0.14,0.18,2,0.08,0.1,0.18,0.14,0.36,0.8315789473684211,0.4540229885057471,0.010718113612004287,0.05680600214362272,0.9951749095295537,0.30639324487334135,0.9951749095295537,0.028950542822677925,0.0,0.0048250904704463205,1.8203125,0.3033854166666667,0.2809244791666667,0.12858072916666666,0.12211006186909801,0.5381920003493017,0.7785649532199127
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.14,13,0.55,0.08,5,1.2,0.14,0.08,0.08,0.3,1,0.14,0.3,0.1,0.08,0.36,0.7920997920997921,0.4419953596287703,0.021436227224008574,0.05466237942122187,1.0,0.21608643457382953,1.0,0.024009603841536616,0.08643457382953182,0.0,3.0338541666666665,0.3033854166666667,0.0,0.0,0.11885379355258874,0.5431491509390798,0.7222884990311821
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.14,13,0.55,0.14,3,1.8,0.14,0.08,0.14,0.42,2,0.14,0.3,0.18,0.08,0.24,0.8139013452914798,0.44870210135970334,0.01822079314040729,0.11468381564844587,1.0,0.23876404494382023,1.0,0.09831460674157304,0.08286516853932584,0.0,1.8203125,0.3033854166666667,0.2945963541666667,0.0,0.11429501790947574,0.5523561121910152,0.7183761835742944
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.2,13,0.72,0.08,5,1.8,0.14,0.04,0.14,0.18,1,0.14,0.3,0.1,0.08,0.36,0.7991718426501035,0.4441887226697353,0.011789924973204717,0.05680600214362272,1.0,0.220873786407767,1.0,0.023058252427184466,0.08495145631067962,0.0,3.0338541666666665,0.3033854166666667,0.0,0.0,0.1185281667209378,0.541378428452824,0.7243927078711051
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.08,8,0.55,0.14,3,1.8,0.14,0.04,0.08,0.42,2,0.14,0.2,0.18,0.14,0.24,0.8423423423423423,0.4572127139364303,0.012861736334405145,0.11039657020364416,1.0,0.29347826086956524,1.0,0.09178743961352658,0.0785024154589372,0.0,1.8203125,0.3033854166666667,0.2932942708333333,0.14388020833333334,0.11657440573103224,0.5550522559715578,0.74518256828069
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.08,8,0.72,0.14,3,1.8,0.14,0.08,0.08,0.42,1,0.14,0.3,0.18,0.14,0.24,0.8173719376391982,0.4497549019607843,0.012861736334405145,0.11254019292604502,1.0,0.2929782082324455,1.0,0.09322033898305085,0.0774818401937046,0.0,1.8203125,0.3033854166666667,0.0,0.1005859375,0.11429501790947574,0.5545919348833357,0.7238009377544578
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.14,8,0.55,0.14,3,1.8,0.14,0.04,0.08,0.18,3,0.14,0.3,0.1,0.08,0.24,0.8044444444444444,0.4458128078817734,0.015005359056806002,0.11468381564844587,1.0,0.2716049382716049,1.0,0.08765432098765433,0.07530864197530865,0.0,1.8203125,0.3033854166666667,0.2913411458333333,0.0,0.11364376424617388,0.5547826400822518,0.7257828174725864
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.14,8,0.72,0.08,5,1.2,0.14,0.08,0.14,0.42,2,0.08,0.2,0.1,0.14,0.24,0.8213507625272332,0.45095693779904306,0.012861736334405145,0.09110396570203644,1.0,0.270509977827051,1.0,0.058758314855875834,0.08536585365853659,0.0,3.0338541666666665,0.3033854166666667,0.287109375,0.08040364583333333,0.11657440573103224,0.5475531361528476,0.742057560268888
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.14,13,0.55,0.14,5,1.2,0.14,0.08,0.08,0.18,3,0.08,0.3,0.18,0.08,0.36,0.7991360691144709,0.44417767106842737,0.013933547695605574,0.0932475884244373,1.0,0.2677165354330709,1.0,0.02699662542182227,0.0843644544431946,0.0,3.0338541666666665,0.3033854166666667,0.294921875,0.0,0.11429501790947574,0.5467813885508721,0.7420866297506559
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.2,8,0.55,0.08,3,1.2,0.14,0.04,0.08,0.42,2,0.14,0.2,0.1,0.14,0.36,0.7883369330453563,0.44082125603864736,0.022508038585209004,0.09003215434083602,1.0,0.2769607843137255,1.0,0.04656862745098039,0.07475490196078431,0.0,1.8203125,0.3033854166666667,0.2893880208333333,0.06966145833333333,0.11429501790947574,0.5452647097220762,0.7422383569780461
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,13,0.08,8,0.55,0.08,3,1.8,0.14,0.04,0.08,0.18,3,0.14,0.2,0.18,0.14,0.36,0.826722338204593,0.45257142857142857,0.01822079314040729,0.04394426580921758,1.0,0.24559023066485752,1.0,0.03934871099050204,0.0,0.0,1.8203125,0.3033854166666667,0.2887369791666667,0.12565104166666666,0.12373819602735266,0.5388373734033878,0.7667965360118273
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,13,0.08,13,0.55,0.14,3,1.2,0.14,0.08,0.14,0.42,2,0.14,0.3,0.1,0.08,0.24,0.8070175438596491,0.44660194174757284,0.02465166130760986,0.09217577706323687,0.9719887955182073,0.22408963585434175,0.9719887955182073,0.07142857142857142,0.0,0.028011204481792718,1.8203125,0.3033854166666667,0.2939453125,0.0,0.1162487788993813,0.5472262135881054,0.7453207481216466
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,13,0.08,13,0.72,0.14,3,1.2,0.14,0.04,0.14,0.42,3,0.14,0.2,0.18,0.08,0.36,0.8050847457627118,0.4460093896713615,0.023579849946409433,0.0632368703108253,0.9833564493758669,0.23300970873786409,0.9833564493758669,0.0319001386962552,0.0,0.016643550624133148,1.8203125,0.3033854166666667,0.27734375,0.0,0.11787691305763595,0.5417217700058989,0.7560023800664312
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,13,0.08,13,0.72,0.14,5,1.8,0.08,0.04,0.14,0.42,2,0.08,0.1,0.18,0.14,0.24,0.8547008547008547,0.4608294930875576,0.00964630225080386,0.06002143622722401,0.9822695035460993,0.2293144208037825,0.9822695035460993,0.03900709219858156,0.0,0.01773049645390071,3.0338541666666665,0.3033854166666667,0.2884114583333333,0.134765625,0.12471507652230544,0.5457167609995126,0.7743919849875524
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,13,0.14,8,0.72,0.14,5,1.2,0.14,0.08,0.14,0.18,2,0.08,0.3,0.1,0.08,0.36,0.7906976744186046,0.44155844155844154,0.01822079314040729,0.07395498392282958,1.0,0.2177121771217712,1.0,0.013530135301353014,0.0,0.0,3.0338541666666665,0.3033854166666667,0.287109375,0.0,0.1162487788993813,0.5438753089604396,0.7557095837342598
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,13,0.14,13,0.72,0.08,5,1.8,0.14,0.08,0.14,0.42,1,0.14,0.3,0.18,0.08,0.36,0.8208333333333333,0.45080091533180777,0.011789924973204717,0.05144694533762058,0.9798339264531435,0.2265717674970344,0.9798339264531435,0.027283511269276393,0.0,0.020166073546856466,3.0338541666666665,0.3033854166666667,0.0,0.0,0.12113318137414524,0.5440402961586674,0.7481768483996507
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,13,0.2,13,0.72,0.14,5,1.2,0.08,0.08,0.08,0.18,3,0.08,0.2,0.18,0.08,0.36,0.7752100840336135,0.4366863905325444,0.00964630225080386,0.08467309753483387,1.0,0.22073170731707317,1.0,0.013414634146341463,0.0,0.0,3.0338541666666665,0.3033854166666667,0.2796223958333333,0.0,0.11396939107782482,0.5444018353898801,0.7530942773405401
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,21,0.08,8,0.72,0.14,3,1.8,0.14,0.08,0.14,0.42,2,0.14,0.3,0.1,0.14,0.24,0.8329621380846325,0.45443499392466585,0.01607717041800643,0.10182207931404073,0.973621103117506,0.26498800959232616,0.973621103117506,0.0815347721822542,0.0,0.026378896882494004,1.8203125,0.3033854166666667,0.2838541666666667,0.047200520833333336,0.11657440573103224,0.554985798910145,0.7553457248546448
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,21,0.14,13,0.55,0.14,3,1.2,0.08,0.08,0.14,0.42,3,0.14,0.2,0.1,0.14,0.36,0.7948717948717948,0.44285714285714284,0.012861736334405145,0.08681672025723473,0.9781553398058253,0.2621359223300971,0.9781553398058253,0.038834951456310676,0.0,0.021844660194174758,1.8203125,0.3033854166666667,0.2939453125,0.0712890625,0.11494627157277759,0.5438509828967897,0.7631060029289514
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,21,0.2,13,0.72,0.08,5,1.2,0.14,0.08,0.14,0.3,3,0.14,0.1,0.18,0.14,0.36,0.8089171974522293,0.4471830985915493,0.003215434083601286,0.08360128617363344,1.0,0.2924634420697413,1.0,0.025871766029246346,0.0,0.0,3.0338541666666665,0.3033854166666667,0.2815755208333333,0.14095052083333334,0.1185281667209378,0.5441275861092982,0.7750034935016479
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.08,8,0.72,0.08,3,1.8,0.14,0.04,0.08,0.3,3,0.14,0.2,0.18,0.14,0.24,0.8354978354978355,0.455188679245283,0.01929260450160772,0.07181136120042872,0.9905913978494624,0.2446236559139785,0.9905913978494624,0.07123655913978495,0.0,0.009408602150537635,1.8203125,0.3033854166666667,0.2815755208333333,0.12630208333333334,0.11917942038423966,0.5465368326150815,0.7597423431503784
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.08,13,0.72,0.08,3,1.8,0.08,0.08,0.08,0.18,3,0.08,0.2,0.1,0.14,0.24,0.8269230769230769,0.45263157894736844,0.02572347266881029,0.05787781350482315,0.9972565157750343,0.24691358024691357,0.9972565157750343,0.05898491083676269,0.0,0.0027434842249657062,1.8203125,0.3033854166666667,0.2783203125,0.060872395833333336,0.12211006186909801,0.5405468212226825,0.7550076562941351
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.14,8,0.55,0.14,3,1.8,0.08,0.04,0.08,0.42,1,0.08,0.3,0.1,0.08,0.36,0.7991718426501035,0.4441887226697353,0.021436227224008574,0.04715969989281887,0.9023066485753053,0.22116689280868385,0.9023066485753053,0.024423337856173677,0.0,0.09769335142469471,1.8203125,0.3033854166666667,0.0,0.0,0.12048192771084337,0.5378752637760009,0.7572953825619606
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.14,13,0.72,0.08,3,1.8,0.08,0.04,0.14,0.42,3,0.08,0.1,0.1,0.14,0.24,0.8518518518518519,0.46,0.01822079314040729,0.0707395498392283,0.9483695652173914,0.23505434782608695,0.9483695652173914,0.07065217391304347,0.0,0.051630434782608696,1.8203125,0.3033854166666667,0.2796223958333333,0.09342447916666667,0.12113318137414524,0.5465676582485901,0.7659428360118661
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.2,13,0.72,0.08,3,1.2,0.14,0.04,0.08,0.18,3,0.08,0.2,0.18,0.14,0.24,0.8189845474613686,0.45024271844660196,0.020364415862808145,0.09646302250803858,0.9958448753462604,0.24792243767313019,0.9958448753462604,0.07202216066481995,0.0,0.004155124653739612,1.8203125,0.3033854166666667,0.2763671875,0.1279296875,0.11429501790947574,0.5452394475684212,0.7556791480099315
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,13,0.2,13,0.72,0.14,3,1.8,0.14,0.04,0.14,0.42,1,0.08,0.1,0.1,0.14,0.36,0.8185654008438819,0.45011600928074247,0.011789924973204717,0.06430868167202572,0.937244201909959,0.24420190995907232,0.937244201909959,0.0286493860845839,0.0,0.06275579809004093,1.8203125,0.3033854166666667,0.0,0.09407552083333333,0.11983067404754151,0.5377682997913513,0.763721468991052
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.08,8,0.55,0.14,3,1.2,0.14,0.04,0.14,0.3,2,0.08,0.3,0.18,0.08,0.36,0.7940552016985138,0.44260355029585796,0.022508038585209004,0.07181136120042872,0.9830508474576272,0.2711864406779661,0.9830508474576272,0.025423728813559324,0.0,0.01694915254237288,1.8203125,0.3033854166666667,0.2897135416666667,0.0,0.11690003256268316,0.5410434107939863,0.761070729358168
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.78,21,0.08,13,0.72,0.08,5,1.2,0.14,0.04,0.08,0.3,2,0.08,0.2,0.1,0.08,0.36,0.8104166666666667,0.4476409666283084,0.01822079314040729,0.05037513397642015,0.9955898566703418,0.26460859977949286,0.9955898566703418,0.025358324145534728,0.0,0.004410143329658214,3.0338541666666665,0.3033854166666667,0.2805989583333333,0.0,0.12178443503744708,0.5466681276426126,0.7615334659746649
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,13,0.08,8,0.72,0.08,3,1.8,0.14,0.04,0.08,0.18,3,0.08,0.2,0.1,0.08,0.24,0.832579185520362,0.454320987654321,0.01646542261251372,0.09440175631174534,1.0,0.24926253687315633,1.0,0.11061946902654868,0.0,0.0,1.7734375,0.2955729166666667,0.24967447916666666,0.0,0.09378052751546727,0.6065228399557083,0.7408717678154374
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,13,0.2,8,0.55,0.08,5,1.8,0.14,0.08,0.08,0.3,3,0.08,0.3,0.1,0.14,0.24,0.8156182212581344,0.44922341696535245,0.015367727771679473,0.06586169045005488,1.0,0.20921052631578949,1.0,0.02763157894736842,0.0,0.0,2.9557291666666665,0.2867838541666667,0.2600911458333333,0.05078125,0.09378052751546727,0.5984184147438758,0.7646485308044466
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,13,0.2,13,0.55,0.14,5,1.8,0.14,0.08,0.08,0.18,3,0.14,0.1,0.18,0.08,0.36,0.8120950323974082,0.44815256257449343,0.008781558726673985,0.07025246981339188,1.0,0.224,1.0,0.010666666666666666,0.0,0.0,2.9557291666666665,0.2955729166666667,0.2607421875,0.0,0.09019863236730706,0.5991582545742253,0.7675557655968563
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,13,0.2,13,0.72,0.08,3,1.2,0.14,0.04,0.08,0.3,2,0.14,0.2,0.1,0.14,0.24,0.8225806451612904,0.45132743362831856,0.020856201975850714,0.11086717892425905,0.9954058192955589,0.24042879019908117,0.9954058192955589,0.09341500765696784,0.0,0.004594180704441042,1.7734375,0.21875,0.2571614583333333,0.0634765625,0.08726799088244871,0.6082512146716597,0.7471871345981771
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.08,13,0.55,0.14,3,1.8,0.14,0.04,0.14,0.18,3,0.14,0.3,0.18,0.08,0.24,0.8466981132075472,0.45849297573435505,0.015367727771679473,0.1251372118551043,1.0,0.2867557715674362,1.0,0.09720534629404617,0.0,0.0,1.7734375,0.2955729166666667,0.2643229166666667,0.0,0.09150113969391079,0.6109413193017379,0.7530069999496248
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.08,13,0.72,0.08,5,1.8,0.08,0.08,0.08,0.18,2,0.08,0.3,0.1,0.08,0.36,0.8357894736842105,0.4552752293577982,0.01756311745334797,0.025246981339187707,1.0,0.2821948488241881,1.0,0.005599104143337066,0.0,0.0,2.9557291666666665,0.2955729166666667,0.2535807291666667,0.0,0.09996743731683491,0.5938039199277854,0.7792097543764454
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.2,8,0.72,0.14,5,1.2,0.08,0.04,0.14,0.42,1,0.08,0.3,0.1,0.14,0.24,0.7671232876712328,0.43410852713178294,0.015367727771679473,0.1350164654226125,0.9626604434072346,0.2485414235705951,0.9626604434072346,0.03500583430571762,0.0,0.03733955659276546,2.9557291666666665,0.17350260416666666,0.0,0.0634765625,0.07977857375447737,0.6006021697667401,0.7490337309604501
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.58,21,0.2,8,0.72,0.14,5,1.8,0.14,0.08,0.08,0.42,2,0.14,0.2,0.18,0.14,0.24,0.797752808988764,0.44375,0.007683863885839737,0.1141602634467618,0.9965357967667436,0.26096997690531176,0.9965357967667436,0.04041570438799076,0.0,0.003464203233256351,2.9557291666666665,0.18880208333333334,0.2545572916666667,0.158203125,0.08205796157603387,0.60603315966692,0.7691550844963237
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,13,0.08,8,0.55,0.14,3,1.2,0.14,0.08,0.14,0.18,2,0.14,0.2,0.1,0.08,0.36,0.8101545253863135,0.4475609756097561,0.01756311745334797,0.08232711306256861,0.9984709480122325,0.2400611620795107,0.9984709480122325,0.04892966360856269,0.0,0.0015290519877675841,1.7734375,0.2955729166666667,0.2526041666666667,0.0,0.09182676652556171,0.6004875617187155,0.7562556735946221
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,13,0.14,13,0.72,0.08,3,1.2,0.08,0.04,0.14,0.18,3,0.08,0.2,0.1,0.14,0.24,0.8451025056947609,0.4580246913580247,0.019758507135016465,0.09110867178924259,1.0,0.2338235294117647,1.0,0.08823529411764706,0.0,0.0,1.7734375,0.2955729166666667,0.2574869791666667,0.06705729166666667,0.09443178117876913,0.6044428275798175,0.754522543306269
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,13,0.14,13,0.72,0.14,3,1.2,0.08,0.04,0.14,0.42,3,0.08,0.3,0.1,0.08,0.24,0.8113636363636364,0.4479297365119197,0.018660812294182216,0.10647639956092206,0.9245852187028658,0.22171945701357465,0.9245852187028658,0.07993966817496229,0.0,0.07541478129713423,1.7734375,0.17350260416666666,0.2532552083333333,0.0,0.08661673721914685,0.6054692557867218,0.7518067197532126
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,13,0.2,8,0.72,0.14,5,1.8,0.08,0.04,0.14,0.42,1,0.14,0.1,0.18,0.14,0.36,0.8254310344827587,0.45218417945690675,0.009879253567508232,0.06037321624588365,0.964332892998679,0.20871862615587847,0.964332892998679,0.003963011889035667,0.0,0.035667107001321,2.9557291666666665,0.18880208333333334,0.0,0.11751302083333333,0.09117551286225985,0.5974929188318516,0.7700229469773877
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,21,0.14,8,0.72,0.08,3,1.8,0.14,0.04,0.14,0.42,1,0.08,0.3,0.18,0.14,0.36,0.8710407239819005,0.4655380894800484,0.015367727771679473,0.07683863885839737,0.9601449275362319,0.28140096618357485,0.9601449275362319,0.04830917874396135,0.0,0.03985507246376811,1.7734375,0.18359375,0.0,0.1162109375,0.09540866167372192,0.6013735770069966,0.7719793467796571
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,21,0.14,13,0.72,0.14,3,1.2,0.08,0.04,0.14,0.3,2,0.14,0.1,0.18,0.08,0.24,0.8203309692671394,0.45064935064935063,0.015367727771679473,0.1394072447859495,0.9714640198511166,0.27667493796526055,0.9714640198511166,0.0794044665012407,0.0,0.028535980148883373,1.7734375,0.21875,0.2561848958333333,0.0,0.08531422989254314,0.6072754567995151,0.7538345572812135
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,21,0.2,8,0.72,0.14,3,1.8,0.08,0.08,0.14,0.42,2,0.08,0.3,0.1,0.14,0.36,0.8063063063063063,0.4463840399002494,0.014270032930845226,0.10537870472008781,0.9506172839506173,0.2716049382716049,0.9506172839506173,0.050617283950617285,0.0,0.04938271604938271,1.7734375,0.18359375,0.2503255208333333,0.05859375,0.08791924454575056,0.6041488817146965,0.7671105180307715
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,21,0.2,13,0.55,0.08,5,1.8,0.14,0.08,0.08,0.18,2,0.08,0.2,0.1,0.14,0.24,0.8278867102396514,0.45292014302741357,0.009879253567508232,0.06915477497255763,1.0,0.29043280182232345,1.0,0.022779043280182234,0.0,0.0,2.9557291666666665,0.2955729166666667,0.2607421875,0.0869140625,0.09117551286225985,0.6029716142226307,0.781783075157106
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.68,21,0.2,13,0.72,0.08,5,1.2,0.08,0.04,0.08,0.42,3,0.14,0.1,0.18,0.14,0.24,0.8096280087527352,0.44740024183796856,0.012074643249176729,0.0801317233809001,0.9507445589919816,0.27376861397479957,0.9507445589919816,0.021764032073310423,0.0,0.049255441008018326,2.9557291666666665,0.17350260416666666,0.2535807291666667,0.13802083333333334,0.08857049820905243,0.6046352117947691,0.7843386455953254
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,13,0.08,8,0.55,0.08,5,1.8,0.08,0.08,0.14,0.42,3,0.14,0.1,0.1,0.08,0.24,0.8453389830508474,0.4580941446613088,0.01756311745334797,0.026344676180021953,0.9125615763546798,0.20566502463054187,0.9125615763546798,0.011083743842364532,0.0,0.0874384236453202,2.9557291666666665,0.18880208333333334,0.2607421875,0.0,0.10094431781178768,0.5951181552925136,0.7809797062808395
random_cf_1,random_cf,0.10978777645362256,21,13,0.04,0.78,13,0.14,13,0.55,0.08,5,1.8,0.14,0.04,0.14,0.42,3,0.08,0.1,0.1,0.14,0.24,0.8653846153846154,0.4639175257731959,0.008781558726673985,0.03293084522502744,0.9216182048040455,0.21491782553729458,0.9216182048040455,0.010113780025284451,0.0,0.07838179519595449,2.9557291666666665,0.18880208333333334,0.2600911458333333,0.10384114583333333,0.09801367632692934,0.5955735612486772,0.7930955882907866
