flow,family,alpha,offset,window_width,beta,pocket_gain,pocket_decay,write_threshold,release_threshold,overload_threshold,write_count,witness_count,release_count,overload_count,witness_conversion,delayed_retention,release_rate,overload_rate,mean_pocket_lifetime,mean_contact_quality,pollution,phase_lock_resistance,composite_score
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.16,0.0,0.36,0.94,0.62,0.14,1.45,44.0,137.0,92.0,0.0,0.32116788321167883,0.2430939226519337,0.336996336996337,0.0,14.014705882352942,0.557767291941847,0.014327580592640833,0.5894706969642727,0.5862302845034851
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.16,0.0,0.36,0.94,0.62,0.14,1.45,44.0,111.0,66.0,0.0,0.3963963963963964,0.2838709677419355,0.2986425339366516,0.0,17.681818181818183,0.5652672437349209,0.014327580592640833,0.7626118894213018,0.6406373812928395
random_cf_1,random_cf,0.09778777645362255,-0.036,0.16,0.0,0.36,0.94,0.8,0.14,1.1,0.0,36.0,35.0,0.0,0.0,0.0,0.49295774647887325,0.0,80.57142857142857,0.524437000761112,0.0,0.5718651168947295,0.47454257300778196
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.16,0.0,0.36,0.94,0.8,0.14,1.1,0.0,22.0,21.0,0.0,0.0,0.0,0.4883720930232558,0.0,143.0,0.5305194148344827,0.0,0.5566401383233057,0.4727868310474893
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.16,0.0,0.36,0.94,0.8,0.14,1.1,0.0,31.0,30.0,0.0,0.0,0.0,0.4918032786885246,0.0,97.2,0.5442769014589598,0.0,0.7340767600754543,0.5061245919291489
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.16,0.0,0.36,0.94,0.8,0.14,1.1,0.0,32.0,31.0,0.0,0.0,0.0,0.49206349206349204,0.0,93.70967741935483,0.5493179882231414,0.0,0.6047009303508257,0.48340945656537226
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.16,0.0,0.36,0.94,0.8,0.14,1.1,0.0,34.0,33.0,0.0,0.0,0.0,0.4925373134328358,0.0,89.75757575757575,0.5498815978810206,0.0,0.7812526990951357,0.5152261001172733
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.16,0.0,0.36,0.94,0.8,0.14,1.1,20.0,104.0,83.0,0.0,0.19230769230769232,0.16129032258064516,0.40096618357487923,0.0,21.271844660194176,0.557767291941847,0.0065125366330185605,0.7626643884104967,0.5780650521909315
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.16,0.0,0.36,0.94,0.8,0.14,1.1,12.0,72.0,59.0,0.0,0.16666666666666666,0.14285714285714285,0.4125874125874126,0.0,33.16901408450704,0.5652672437349209,0.0039075219798111365,0.782109209694913,0.5744386487514088
random_cf_1,random_cf,0.09778777645362255,-0.036,0.16,0.0,0.36,0.98,0.8,0.08,1.45,59.0,60.0,0.0,0.0,0.9833333333333333,0.4957983193277311,0.0,0.0,41.96610169491525,0.524437000761112,0.019211983067404754,0.8090251923502507,0.8012153841642047
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.16,0.0,0.36,0.98,0.8,0.08,1.45,62.0,63.0,0.0,0.0,0.9841269841269841,0.496,0.0,0.0,39.61290322580645,0.5305194148344827,0.020188863562357537,0.753108125450622,0.7919373650984229
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.16,0.0,0.36,0.98,0.8,0.08,1.45,63.0,64.0,0.0,0.0,0.984375,0.49606299212598426,0.0,0.0,41.95238095238095,0.5442769014589598,0.020514490394008468,0.6588792801543888,0.7766033719654253
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.16,0.0,0.36,0.98,0.8,0.08,1.45,60.0,61.0,0.0,0.0,0.9836065573770492,0.49586776859504134,0.0,0.0,45.233333333333334,0.5493179882231414,0.01953760989905568,0.7032495848047453,0.7851062862040572
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.16,0.0,0.36,0.98,0.8,0.08,1.45,68.0,68.0,0.0,0.0,1.0,0.5,0.0,0.0,35.98529411764706,0.5498815978810206,0.022142624552263106,0.7682091170244255,0.8002162316952894
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.16,0.0,0.36,0.98,0.8,0.08,1.45,66.0,67.0,1.0,0.0,0.9850746268656716,0.49624060150375937,0.007462686567164179,0.0,40.61194029850746,0.557767291941847,0.02149137088896125,0.5046034219420952,0.7500164974696224
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.16,0.0,0.36,0.98,0.8,0.08,1.45,66.0,67.0,0.0,0.0,0.9850746268656716,0.49624060150375937,0.0,0.0,36.984848484848484,0.5652672437349209,0.02149137088896125,0.7418616239487344,0.794045729400706
random_cf_1,random_cf,0.09778777645362255,-0.036,0.16,0.011,0.14,0.88,0.45,0.08,1.1,0.0,335.0,335.0,0.0,0.0,0.0,0.5,0.0,1.471641791044776,0.5247867962372911,0.0,0.6402379029758176,0.4048634711513909
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.16,0.011,0.14,0.88,0.45,0.08,1.1,0.0,334.0,334.0,0.0,0.0,0.0,0.5,0.0,1.4401197604790419,0.529538543175675,0.0,0.6850578103682012,0.413091399576093
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.16,0.011,0.14,0.88,0.45,0.08,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.5,0.0,1.5297619047619047,0.5392543087812852,0.0,0.6284550047308433,0.4051569273522255
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.16,0.011,0.14,0.88,0.45,0.08,1.1,0.0,330.0,330.0,0.0,0.0,0.0,0.5,0.0,1.612121212121212,0.5488611360195431,0.0,0.6485593487430019,0.4109259971275355
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.16,0.011,0.14,0.88,0.45,0.08,1.1,0.0,320.0,320.0,0.0,0.0,0.0,0.5,0.0,1.746875,0.5562177861808817,0.0,0.6071528855216481,0.40601553194833284
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.16,0.011,0.14,0.88,0.45,0.08,1.1,0.0,282.0,281.0,0.0,0.0,0.0,0.4991119005328597,0.0,2.4234875444839856,0.5647826078135201,0.0,0.7099063810146398,0.4340213331016241
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.16,0.011,0.14,0.88,0.45,0.08,1.1,0.0,235.0,234.0,0.0,0.0,0.0,0.4989339019189765,0.0,3.572649572649573,0.5682605454619312,0.0,0.5250471017786598,0.4155276275003652
random_cf_1,random_cf,0.09778777645362255,-0.036,0.16,0.011,0.14,0.88,0.45,0.08,1.45,0.0,335.0,335.0,0.0,0.0,0.0,0.5,0.0,1.471641791044776,0.5247867962372911,0.0,0.6402379029758176,0.4048634711513909
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.16,0.011,0.14,0.88,0.45,0.08,1.45,0.0,334.0,334.0,0.0,0.0,0.0,0.5,0.0,1.4401197604790419,0.529538543175675,0.0,0.6850578103682012,0.413091399576093
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.16,0.011,0.14,0.88,0.45,0.08,1.45,0.0,336.0,336.0,0.0,0.0,0.0,0.5,0.0,1.5297619047619047,0.5392543087812852,0.0,0.6284550047308433,0.4051569273522255
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.16,0.011,0.14,0.88,0.45,0.08,1.45,0.0,330.0,330.0,0.0,0.0,0.0,0.5,0.0,1.612121212121212,0.5488611360195431,0.0,0.6485593487430019,0.4109259971275355
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.16,0.011,0.14,0.88,0.45,0.08,1.45,0.0,320.0,320.0,0.0,0.0,0.0,0.5,0.0,1.746875,0.5562177861808817,0.0,0.6071528855216481,0.40601553194833284
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.16,0.011,0.14,0.88,0.45,0.08,1.45,0.0,282.0,281.0,0.0,0.0,0.0,0.4991119005328597,0.0,2.4234875444839856,0.5647826078135201,0.0,0.7099063810146398,0.4340213331016241
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.16,0.011,0.14,0.88,0.45,0.08,1.45,0.0,235.0,234.0,0.0,0.0,0.0,0.4989339019189765,0.0,3.572649572649573,0.5682605454619312,0.0,0.5250471017786598,0.4155276275003652
random_cf_1,random_cf,0.09778777645362255,-0.036,0.16,0.011,0.14,0.94,0.62,0.08,1.45,0.0,230.0,230.0,0.0,0.0,0.0,0.5,0.0,6.221739130434782,0.5247867962372911,0.0,0.7187351417198765,0.47836919086769647
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.16,0.011,0.14,0.94,0.62,0.08,1.45,0.0,297.0,296.0,0.0,0.0,0.0,0.4991568296795953,0.0,3.199324324324324,0.529538543175675,0.0,0.6980223556936973,0.43746566500197265
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.16,0.011,0.14,0.94,0.62,0.08,1.45,0.0,234.0,234.0,0.0,0.0,0.0,0.5,0.0,5.987179487179487,0.5392543087812852,0.0,0.6805596821045936,0.4702534890597204
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.16,0.011,0.14,0.94,0.62,0.08,1.45,0.0,254.0,254.0,0.0,0.0,0.0,0.5,0.0,5.125984251968504,0.5488611360195431,0.0,0.7025354656786136,0.46456498617403674
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.16,0.011,0.14,0.94,0.62,0.08,1.45,0.0,262.0,261.0,0.0,0.0,0.0,0.49904397705544934,0.0,4.708812260536399,0.5562177861808817,0.0,0.6479979291539477,0.4504492169355248
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.16,0.011,0.14,0.94,0.62,0.08,1.45,0.0,149.0,148.0,0.0,0.0,0.0,0.4983164983164983,0.0,10.804054054054054,0.5647826078135201,0.0,0.6193774141248369,0.4874802488883915
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.16,0.011,0.14,0.94,0.62,0.08,1.45,0.0,168.0,167.0,0.0,0.0,0.0,0.49850746268656715,0.0,10.479041916167665,0.5682605454619312,0.0,0.5429119434997862,0.47411076570599286
random_cf_1,random_cf,0.09778777645362255,-0.036,0.16,0.011,0.14,0.94,0.8,0.08,1.1,0.0,230.0,230.0,0.0,0.0,0.0,0.5,0.0,6.221739130434782,0.5247867962372911,0.0,0.7187351417198765,0.47836919086769647
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.16,0.011,0.14,0.94,0.8,0.08,1.1,0.0,297.0,296.0,0.0,0.0,0.0,0.4991568296795953,0.0,3.199324324324324,0.529538543175675,0.0,0.6980223556936973,0.43746566500197265
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.16,0.011,0.14,0.94,0.8,0.08,1.1,0.0,234.0,234.0,0.0,0.0,0.0,0.5,0.0,5.987179487179487,0.5392543087812852,0.0,0.6805596821045936,0.4702534890597204
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.16,0.011,0.14,0.94,0.8,0.08,1.1,0.0,254.0,254.0,0.0,0.0,0.0,0.5,0.0,5.125984251968504,0.5488611360195431,0.0,0.7025354656786136,0.46456498617403674
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.16,0.011,0.14,0.94,0.8,0.08,1.1,0.0,262.0,261.0,0.0,0.0,0.0,0.49904397705544934,0.0,4.708812260536399,0.5562177861808817,0.0,0.6479979291539477,0.4504492169355248
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.16,0.011,0.14,0.94,0.8,0.08,1.1,0.0,149.0,148.0,0.0,0.0,0.0,0.4983164983164983,0.0,10.804054054054054,0.5647826078135201,0.0,0.6193774141248369,0.4874802488883915
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.16,0.011,0.14,0.94,0.8,0.08,1.1,0.0,168.0,167.0,0.0,0.0,0.0,0.49850746268656715,0.0,10.479041916167665,0.5682605454619312,0.0,0.5429119434997862,0.47411076570599286
random_cf_1,random_cf,0.09778777645362255,-0.036,0.16,0.011,0.14,0.94,0.8,0.14,1.45,0.0,335.0,335.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5247867962372911,0.0,0.575075320934364,0.38723868399586947
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.16,0.011,0.14,0.94,0.8,0.14,1.45,0.0,334.0,334.0,0.0,0.0,0.0,0.5,0.0,1.0,0.529538543175675,0.0,0.666678148304757,0.40428156339868504
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.16,0.011,0.14,0.94,0.8,0.14,1.45,0.0,336.0,336.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5392543087812852,0.0,0.5616352304644434,0.38650734417474975
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.16,0.011,0.14,0.94,0.8,0.14,1.45,0.0,334.0,334.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5488611360195431,0.0,0.626556223872329,0.3993139194992993
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.16,0.011,0.14,0.94,0.8,0.14,1.45,0.0,333.0,333.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5562177861808817,0.0,0.5697030822466198,0.38993862985882777
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.16,0.011,0.14,0.94,0.8,0.14,1.45,0.0,333.0,333.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5647826078135201,0.0,0.4957595091556616,0.3776280158929298
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.16,0.011,0.14,0.94,0.8,0.14,1.45,0.0,331.0,330.0,0.0,0.0,0.0,0.49924357034795763,0.0,1.0,0.5682605454619312,0.0,0.6732935308061132,0.4100352849614482
random_cf_1,random_cf,0.09778777645362255,-0.036,0.16,0.011,0.24,0.88,0.62,0.14,1.45,0.0,335.0,335.0,0.0,0.0,0.0,0.5,0.0,1.4268656716417911,0.5247867962372911,0.0,0.6348276099917722,0.4033299169217254
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.16,0.011,0.24,0.88,0.62,0.14,1.45,0.0,334.0,334.0,0.0,0.0,0.0,0.5,0.0,1.3892215568862276,0.529538543175675,0.0,0.6806750824991876,0.4116662810147603
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.16,0.011,0.24,0.88,0.62,0.14,1.45,0.0,336.0,336.0,0.0,0.0,0.0,0.5,0.0,1.4553571428571428,0.5392543087812852,0.0,0.6284580854383728,0.40422742235577136
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.16,0.011,0.24,0.88,0.62,0.14,1.45,0.0,333.0,333.0,0.0,0.0,0.0,0.5,0.0,1.4924924924924925,0.5488611360195431,0.0,0.6436393359983925,0.40854503583814683
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.16,0.011,0.24,0.88,0.62,0.14,1.45,0.0,321.0,321.0,0.0,0.0,0.0,0.5,0.0,1.6510903426791277,0.5562177861808817,0.0,0.6023670839993902,0.4039567794578155
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.16,0.011,0.24,0.88,0.62,0.14,1.45,0.0,284.0,283.0,0.0,0.0,0.0,0.4991181657848324,0.0,2.3215547703180213,0.5647826078135201,0.0,0.7085630039887112,0.432504989644764
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.16,0.011,0.24,0.88,0.62,0.14,1.45,0.0,249.0,248.0,0.0,0.0,0.0,0.49899396378269617,0.0,3.1370967741935485,0.5682605454619312,0.0,0.5182601091272376,0.4088579551305857
random_cf_1,random_cf,0.09778777645362255,-0.036,0.16,0.011,0.24,0.94,0.45,0.08,1.1,7.0,36.0,28.0,0.0,0.19444444444444445,0.16279069767441862,0.39436619718309857,0.0,80.17142857142858,0.5247867962372911,0.0022793878215564964,0.6089489081880262,0.5479925307162942
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.16,0.011,0.24,0.94,0.45,0.08,1.1,0.0,5.0,4.0,0.0,0.0,0.0,0.4444444444444444,0.0,703.5,0.529538543175675,0.0,0.6559740864784767,0.4931881656032879
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.16,0.011,0.24,0.94,0.45,0.08,1.1,19.0,35.0,15.0,0.0,0.5428571428571428,0.35185185185185186,0.21739130434782608,0.0,72.17647058823529,0.5392543087812852,0.006186909801367633,0.7486640937833662,0.6780209523417315
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.16,0.011,0.24,0.94,0.45,0.08,1.1,19.0,54.0,34.0,0.0,0.35185185185185186,0.2602739726027397,0.3177570093457944,0.0,50.9811320754717,0.5488611360195431,0.006186909801367633,0.7696573757794868,0.627865184251475
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.16,0.011,0.24,0.94,0.45,0.08,1.1,5.0,26.0,20.0,0.0,0.19230769230769232,0.16129032258064516,0.39215686274509803,0.0,115.96,0.5562177861808817,0.0016281341582546401,0.8250201388063855,0.5901253110873421
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.16,0.011,0.24,0.94,0.45,0.08,1.1,38.0,118.0,79.0,0.0,0.3220338983050847,0.24358974358974358,0.33617021276595743,0.0,17.77777777777778,0.5647826078135201,0.012373819602735266,0.734365851799077,0.6136100235117877
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.16,0.011,0.24,0.94,0.45,0.08,1.1,35.0,87.0,51.0,0.0,0.40229885057471265,0.28688524590163933,0.2947976878612717,0.0,24.837209302325583,0.5682605454619312,0.011396939107782481,0.768516468718365,0.6441179052717869
random_cf_1,random_cf,0.09778777645362255,-0.036,0.16,0.011,0.24,0.94,0.45,0.14,1.1,0.0,239.0,239.0,0.0,0.0,0.0,0.5,0.0,5.585774058577406,0.5247867962372911,0.0,0.7095926335679295,0.4687739760021288
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.16,0.011,0.24,0.94,0.45,0.14,1.1,0.0,310.0,310.0,0.0,0.0,0.0,0.5,0.0,2.670967741935484,0.529538543175675,0.0,0.6916433532453765,0.4296623970621901
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.16,0.011,0.24,0.94,0.45,0.14,1.1,6.0,229.0,223.0,0.0,0.026200873362445413,0.02553191489361702,0.4868995633187773,0.0,5.524017467248909,0.5392543087812852,0.0019537609899055682,0.6737045684366523,0.47262195704046045
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.16,0.011,0.24,0.94,0.45,0.14,1.1,1.0,257.0,256.0,0.0,0.0038910505836575876,0.003875968992248062,0.4980544747081712,0.0,4.782101167315175,0.5488611360195431,0.00032562683165092806,0.7274963413436217,0.4661641182137343
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.16,0.011,0.24,0.94,0.45,0.14,1.1,0.0,270.0,269.0,0.0,0.0,0.0,0.49907235621521334,0.0,4.215613382899628,0.5562177861808817,0.0,0.6440136393311187,0.44356535604737013
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.16,0.011,0.24,0.94,0.45,0.14,1.1,26.0,204.0,177.0,0.0,0.12745098039215685,0.11304347826086956,0.4348894348894349,0.0,5.280788177339901,0.5647826078135201,0.008466297622924128,0.7094601913606204,0.51369212804324
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.16,0.011,0.24,0.94,0.45,0.14,1.1,16.0,173.0,156.0,0.0,0.09248554913294797,0.08465608465608465,0.45217391304347826,0.0,8.412790697674419,0.5682605454619312,0.005210029306414849,0.5381812501066807,0.5057106233320818
random_cf_1,random_cf,0.09778777645362255,-0.036,0.16,0.011,0.24,0.98,0.45,0.14,1.45,78.0,80.0,1.0,0.0,0.975,0.4936708860759494,0.006289308176100629,0.0,28.810126582278482,0.5247867962372911,0.025398892868772387,0.7554702494153753,0.7887798651171601
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.16,0.011,0.24,0.98,0.45,0.14,1.45,80.0,82.0,2.0,0.0,0.975609756097561,0.49382716049382713,0.012195121951219513,0.0,26.402439024390244,0.529538543175675,0.026050146532074242,0.7510551002187233,0.7882547945494915
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.16,0.011,0.24,0.98,0.45,0.14,1.45,83.0,86.0,2.0,0.0,0.9651162790697675,0.4911242603550296,0.011695906432748537,0.0,25.68235294117647,0.5392543087812852,0.02702702702702703,0.7169454997825189,0.7808595474526986
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.16,0.011,0.24,0.98,0.45,0.14,1.45,83.0,86.0,2.0,0.0,0.9651162790697675,0.4911242603550296,0.011695906432748537,0.0,28.51764705882353,0.5488611360195431,0.02702702702702703,0.7201638549705035,0.7825596478976659
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.16,0.011,0.24,0.98,0.45,0.14,1.45,85.0,87.0,2.0,0.0,0.9770114942528736,0.4941860465116279,0.011494252873563218,0.0,26.839080459770116,0.5562177861808817,0.027678280690328884,0.6559663088086587,0.7744403638059258
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.16,0.011,0.24,0.98,0.45,0.14,1.45,86.0,89.0,3.0,0.0,0.9662921348314607,0.49142857142857144,0.016853932584269662,0.0,26.97752808988764,0.5647826078135201,0.02800390752197981,0.506438478297045,0.7457997593293589
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.16,0.011,0.24,0.98,0.45,0.14,1.45,87.0,100.0,12.0,0.0,0.87,0.46524064171123,0.06030150753768844,0.0,20.151515151515152,0.5682605454619312,0.02832953435363074,0.7416383720887478,0.7643794293993723
random_cf_1,random_cf,0.09778777645362255,-0.036,0.16,0.011,0.24,0.98,0.8,0.08,1.45,20.0,21.0,0.0,0.0,0.9523809523809523,0.4878048780487805,0.0,0.0,136.85,0.5247867962372911,0.0065125366330185605,0.6101976886240397,0.7598868084330854
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.16,0.011,0.24,0.98,0.8,0.08,1.45,15.0,16.0,0.0,0.0,0.9375,0.4838709677419355,0.0,0.0,181.53333333333333,0.529538543175675,0.00488440247476392,0.6143699656729291,0.7580470051161892
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.16,0.011,0.24,0.98,0.8,0.08,1.45,23.0,24.0,0.0,0.0,0.9583333333333334,0.48936170212765956,0.0,0.0,111.73913043478261,0.5392543087812852,0.007489417127971344,0.5906483740670563,0.7592786406508483
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.16,0.011,0.24,0.98,0.8,0.08,1.45,24.0,26.0,1.0,0.0,0.9230769230769231,0.48,0.0196078431372549,0.0,109.08,0.5488611360195431,0.007815043959622273,0.8678249225246488,0.8012381564263654
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.16,0.011,0.24,0.98,0.8,0.08,1.45,24.0,25.0,0.0,0.0,0.96,0.4897959183673469,0.0,0.0,115.20833333333333,0.5562177861808817,0.007815043959622273,0.8153787538713467,0.8020460932940918
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.16,0.011,0.24,0.98,0.8,0.08,1.45,29.0,30.0,0.0,0.0,0.9666666666666667,0.4915254237288136,0.0,0.0,97.96551724137932,0.5647826078135201,0.009443178117876913,0.5745801815030875,0.7610154869002888
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.16,0.011,0.24,0.98,0.8,0.08,1.45,32.0,33.0,0.0,0.0,0.9696969696969697,0.49230769230769234,0.0,0.0,84.125,0.5682605454619312,0.010420058612829698,0.5497942355721606,0.7575327054936165
random_cf_1,random_cf,0.09778777645362255,-0.036,0.16,0.011,0.24,0.98,0.8,0.14,1.1,20.0,22.0,1.0,0.0,0.9090909090909091,0.47619047619047616,0.023255813953488372,0.0,130.14285714285714,0.5247867962372911,0.0065125366330185605,0.6060808810636134,0.7480999221454631
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.16,0.011,0.24,0.98,0.8,0.14,1.1,14.0,17.0,2.0,0.0,0.8235294117647058,0.45161290322580644,0.06060606060606061,0.0,169.875,0.529538543175675,0.004558775643112993,0.6035909244140116,0.726826980531452
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.16,0.011,0.24,0.98,0.8,0.14,1.1,22.0,25.0,2.0,0.0,0.88,0.46808510638297873,0.04081632653061224,0.0,108.04166666666667,0.5392543087812852,0.007163790296320417,0.5802783945785266,0.7374913721150925
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.16,0.011,0.24,0.98,0.8,0.14,1.1,24.0,26.0,1.0,0.0,0.9230769230769231,0.48,0.0196078431372549,0.0,109.08,0.5488611360195431,0.007815043959622273,0.8678249225246488,0.8012381564263654
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.16,0.011,0.24,0.98,0.8,0.14,1.1,24.0,25.0,0.0,0.0,0.96,0.4897959183673469,0.0,0.0,115.20833333333333,0.5562177861808817,0.007815043959622273,0.8153787538713467,0.8020460932940918
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.16,0.011,0.24,0.98,0.8,0.14,1.1,29.0,33.0,3.0,0.0,0.8787878787878788,0.46774193548387094,0.046153846153846156,0.0,87.5625,0.5647826078135201,0.009443178117876913,0.5837810596612631,0.740278874262157
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.16,0.011,0.24,0.98,0.8,0.14,1.1,32.0,33.0,0.0,0.0,0.9696969696969697,0.49230769230769234,0.0,0.0,84.125,0.5682605454619312,0.010420058612829698,0.5497942355721606,0.7575327054936165
random_cf_1,random_cf,0.09778777645362255,-0.036,0.16,0.011,0.36,0.94,0.45,0.14,1.1,56.0,158.0,101.0,0.0,0.35443037974683544,0.2616822429906542,0.32063492063492066,0.0,12.031847133757962,0.5247867962372911,0.01823510257245197,0.7299285931126571,0.6172172947255569
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.16,0.011,0.36,0.94,0.45,0.14,1.1,51.0,109.0,57.0,0.0,0.46788990825688076,0.31875,0.2626728110599078,0.0,20.60185185185185,0.529538543175675,0.01660696841419733,0.7847543252994369,0.6608343932389518
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.16,0.011,0.36,0.94,0.45,0.14,1.1,59.0,159.0,100.0,0.0,0.3710691823899371,0.2706422018348624,0.31446540880503143,0.0,11.974842767295597,0.5392543087812852,0.019211983067404754,0.7041341793474484,0.618963237262415
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.16,0.011,0.36,0.94,0.45,0.14,1.1,59.0,159.0,99.0,0.0,0.3710691823899371,0.2706422018348624,0.31230283911671924,0.0,12.310126582278482,0.5488611360195431,0.019211983067404754,0.7353255374728458,0.6258282324174153
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.16,0.011,0.36,0.94,0.45,0.14,1.1,66.0,138.0,71.0,0.0,0.4782608695652174,0.3235294117647059,0.2581818181818182,0.0,14.802919708029197,0.5562177861808817,0.02149137088896125,0.6672559070164219,0.6452097545416791
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.16,0.011,0.36,0.94,0.45,0.14,1.1,84.0,180.0,96.0,0.0,0.4666666666666667,0.3181818181818182,0.26666666666666666,0.0,7.9,0.5647826078135201,0.027352653858677956,0.68002292653307,0.6432192565440864
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.16,0.011,0.36,0.94,0.45,0.14,1.1,94.0,157.0,62.0,0.0,0.5987261146496815,0.3745019920318725,0.19808306709265175,0.0,7.858974358974359,0.5682605454619312,0.030608922175187236,0.7305032864711483,0.688769977808176
