sampler,alpha,seed,regime,friction,distribution_l1,repeat_rate,coverage,mean_surprise,max_duplicate_run
random_alpha_07,0.17859251845220298,2718,spiky,0.342421738529622,0.034129746835440164,0.4834271419637273,1.0,0.5542497423186572,1502.0
random_alpha_07,0.17859251845220298,2718,bursty,0.26122581772671405,0.01265492186525033,0.06879299562226392,1.0,0.9341379182470675,1574.0
random_alpha_07,0.17859251845220298,2718,drifting,0.25728877727087385,0.009447658956956151,0.07754846779237023,1.0,0.9387710464328385,1589.0
random_alpha_07,0.17859251845220298,2718,inverted,0.3324789230186381,0.005981012658227244,0.33646028767979985,1.0,0.7746478241400974,1576.0
random_alpha_07,0.17859251845220298,3141,smooth,0.2843629586858338,0.010930519976809279,0.2026266416510319,1.0,0.8294295458003315,1494.0
random_alpha_07,0.17859251845220298,3141,balanced,0.25758064442741185,0.009867451091400345,0.0,1.0,0.9982718816950639,1590.0
random_alpha_07,0.17859251845220298,3141,spiky,0.34603853351204744,0.02191455696202123,0.4903064415259537,1.0,0.5498688169397581,1409.0
random_alpha_07,0.17859251845220298,3141,bursty,0.2627885404399906,0.010500341653896197,0.06629143214509069,1.0,0.937890402405172,1582.0
random_alpha_07,0.17859251845220298,3141,drifting,0.2568951643649603,0.005286280299504953,0.07567229518449031,1.0,0.9395268476434958,1573.0
random_alpha_07,0.17859251845220298,3141,inverted,0.3292556635561879,0.014731012658227266,0.3383364602876798,1.0,0.7703250298543587,1579.0
random_alpha_07,0.17859251845220298,4159,smooth,0.28245099444827454,0.008663824171769474,0.2038774233896185,1.0,0.8328768670226812,1371.0
random_alpha_07,0.17859251845220298,4159,balanced,0.2590489399749965,0.006898957950991519,0.0,1.0,0.9983605858585676,1590.0
random_alpha_07,0.17859251845220298,4159,spiky,0.3400880208062597,0.012895569620253247,0.48467792370231394,1.0,0.557934829276884,1532.0
random_alpha_07,0.17859251845220298,4159,bursty,0.2602513298272403,0.013508221992608274,0.06816760475297061,1.0,0.934616271974611,1549.0
random_alpha_07,0.17859251845220298,4159,drifting,0.25483708408822037,0.012062552193712522,0.07567229518449031,1.0,0.9400036788790059,1573.0
random_alpha_07,0.17859251845220298,4159,inverted,0.33223234987820977,0.007420886075948999,0.33458411507191993,1.0,0.7762448616459993,1572.0
random_alpha_08,0.21083043298876492,1618,smooth,0.25919666504502953,0.007543140903151106,0.12570356472795496,1.0,0.8309878201655592,1489.0
random_alpha_08,0.21083043298876492,1618,balanced,0.2743866232636754,0.008596239704925596,0.0,1.0,0.9984398627482391,1589.0
random_alpha_08,0.21083043298876492,1618,spiky,0.3436048560675065,0.005664556962023684,0.43277048155096937,1.0,0.5557570778016125,1494.0
random_alpha_08,0.21083043298876492,1618,bursty,0.25589915642220823,0.028872668990343076,0.046278924327704814,1.0,0.9312754227702844,1573.0
random_alpha_08,0.21083043298876492,1618,drifting,0.24692744789887505,0.009427630190027403,0.043777360850531584,1.0,0.9406411687727209,1584.0
random_alpha_08,0.21083043298876492,1618,inverted,0.2950942863740985,0.012389240506328891,0.2764227642276423,1.0,0.7708775006982941,1567.0
random_alpha_08,0.21083043298876492,2718,smooth,0.25850736283651143,0.013228090871264295,0.12320200125078173,1.0,0.8338097841933133,1475.0
random_alpha_08,0.21083043298876492,2718,balanced,0.274296741691081,0.005161258013231765,0.0,1.0,0.9982135883643766,1590.0
random_alpha_08,0.21083043298876492,2718,spiky,0.3340707336111963,0.007594936708858566,0.43151969981238275,1.0,0.5658203691875019,1532.0
random_alpha_08,0.21083043298876492,2718,bursty,0.2544892157190639,0.03044564011039129,0.0450281425891182,1.0,0.9339745626753002,1578.0
random_alpha_08,0.21083043298876492,2718,drifting,0.24511455544368302,0.009013073185527007,0.047529706066291436,1.0,0.9365856014192334,1586.0
random_alpha_08,0.21083043298876492,2718,inverted,0.2917786506451784,0.004367088607595132,0.27204502814258913,1.0,0.773242869444195,1584.0
random_alpha_08,0.21083043298876492,3141,smooth,0.2583530714463297,0.0075091763718255974,0.12382739212007504,1.0,0.8315968680522325,1553.0
random_alpha_08,0.21083043298876492,3141,balanced,0.2736580915502336,0.01121983537379409,0.0,1.0,0.9982222017024809,1589.0
random_alpha_08,0.21083043298876492,3141,spiky,0.3461526517068373,0.013655063291137831,0.4515322076297686,1.0,0.5394191582724962,1520.0
random_alpha_08,0.21083043298876492,3141,bursty,0.24664168888453658,0.014216900121060347,0.04690431519699812,1.0,0.9281471485748279,1580.0
random_alpha_08,0.21083043298876492,3141,drifting,0.2446783013465433,0.005156470360938831,0.04252657911194497,1.0,0.9406002109982099,1558.0
random_alpha_08,0.21083043298876492,3141,inverted,0.2923677852284201,0.011898734177215847,0.27392120075046905,1.0,0.7720299975582925,1582.0
random_alpha_08,0.21083043298876492,4159,smooth,0.2613869202578045,0.005906176645396624,0.12195121951219512,1.0,0.8310261596460257,1463.0
random_alpha_08,0.21083043298876492,4159,balanced,0.27346580741515475,0.01361146517649503,0.0,1.0,0.9982922435581694,1591.0
random_alpha_08,0.21083043298876492,4159,spiky,0.3507302897965681,0.006993670886074568,0.4634146341463415,1.0,0.5376798766493167,1538.0
random_alpha_08,0.21083043298876492,4159,bursty,0.25503731674495933,0.021161684109317583,0.04940587867417136,1.0,0.9298662724619158,1571.0
random_alpha_08,0.21083043298876492,4159,drifting,0.24291538679816124,0.004677856170750519,0.043151969981238276,1.0,0.9396547885237689,1577.0
random_alpha_08,0.21083043298876492,4159,inverted,0.29142899412007717,0.008528481012658837,0.27204502814258913,1.0,0.7730507866341952,1570.0
random_alpha_09,0.10290597373653937,1618,smooth,0.3339425385249042,0.011106409704410035,0.4459036898061288,1.0,0.8350098842472192,1557.0
random_alpha_09,0.10290597373653937,1618,balanced,0.309584882371486,0.020013721726432204,0.17636022514071295,1.0,0.9984646948756385,1591.0
random_alpha_09,0.10290597373653937,1618,spiky,0.3464333103110429,0.006914556962021257,0.632895559724828,1.0,0.5575611732096897,1567.0
random_alpha_09,0.10290597373653937,1618,bursty,0.3413074930444223,0.010460171067954063,0.29018136335209505,1.0,0.9378990782958668,1564.0
random_alpha_09,0.10290597373653937,1618,drifting,0.31976873606972245,0.004916223029757735,0.2764227642276423,1.0,0.9404258241961847,1587.0
random_alpha_09,0.10290597373653937,1618,inverted,0.356636766642523,0.015981012658227628,0.48530331457160725,1.0,0.7721983027822285,1581.0
random_alpha_09,0.10290597373653937,2718,smooth,0.33224623759868577,0.008522647183130838,0.44652908067542213,1.0,0.834005963323476,1577.0
random_alpha_09,0.10290597373653937,2718,balanced,0.30850079018237697,0.017102557403379404,0.17698561601000626,1.0,0.9980764332874247,1590.0
random_alpha_09,0.10290597373653937,2718,spiky,0.3457159981961076,0.006914556962021257,0.6322701688555347,1.0,0.5568138610753012,1567.0
random_alpha_09,0.10290597373653937,2718,bursty,0.343007561220291,0.016354520213978846,0.2970606629143214,1.0,0.9367096379131372,1573.0
random_alpha_09,0.10290597373653937,2718,drifting,0.3218557270190747,0.010334854334170668,0.28330206378986866,1.0,0.9358501550191782,1588.0
random_alpha_09,0.10290597373653937,2718,inverted,0.35614006728859127,0.022943037974683153,0.48530331457160725,1.0,0.7732190918581311,1577.0
random_alpha_09,0.10290597373653937,3141,smooth,0.3345126158138638,0.01550563891913296,0.44965603502188867,1.0,0.832563261979191,1533.0
random_alpha_09,0.10290597373653937,3141,balanced,0.30853578243538904,0.017359201108241865,0.17636022514071295,1.0,0.9980469146234264,1591.0
random_alpha_09,0.10290597373653937,3141,spiky,0.34427110342705275,0.0048892405063302585,0.6397748592870544,1.0,0.5455781277741129,1561.0
random_alpha_09,0.10290597373653937,3141,bursty,0.3424903841385443,0.018426473474323385,0.29893683552220135,1.0,0.9329859402776615,1588.0
random_alpha_09,0.10290597373653937,3141,drifting,0.3206677385424318,0.011310786352698651,0.2789243277048155,1.0,0.9382566572776113,1572.0
random_alpha_09,0.10290597373653937,3141,inverted,0.3541655764842834,0.01401898734177276,0.4834271419637273,1.0,0.7729428564361635,1581.0
random_alpha_09,0.10290597373653937,4159,smooth,0.33499692027594963,0.008707276703454309,0.44715447154471544,1.0,0.8332272756089619,1562.0
random_alpha_09,0.10290597373653937,4159,balanced,0.3085519099127759,0.019015252117805595,0.17636022514071295,1.0,0.9981900201359379,1591.0
random_alpha_09,0.10290597373653937,4159,spiky,0.3464322898411614,0.006756329113927845,0.6378986866791745,1.0,0.5493534509455936,1569.0
random_alpha_09,0.10290597373653937,4159,bursty,0.3459662393118807,0.020131969388208812,0.29768605378361473,1.0,0.9328780839629262,1589.0
random_alpha_09,0.10290597373653937,4159,drifting,0.319533964737911,0.015430039204343785,0.2782989368355222,1.0,0.93828684594949,1582.0
random_alpha_09,0.10290597373653937,4159,inverted,0.3555582060409372,0.016898734177214866,0.48592870544090055,1.0,0.7735191048661627,1580.0
random_alpha_10,0.5102104674919723,1618,smooth,0.2609348224044673,0.015075652321984073,0.0,1.0,0.8291604535521963,1556.0
random_alpha_10,0.5102104674919723,1618,balanced,0.29805292752318663,0.022066093689875096,0.0,1.0,0.9980967271831173,1573.0
random_alpha_10,0.5102104674919723,1618,spiky,0.28806154657177724,0.02767405063290944,0.30956848030018763,1.0,0.5583084853440783,1558.0
random_alpha_10,0.5102104674919723,1618,bursty,0.31901186566208367,0.05717817319007455,0.0031269543464665416,1.0,0.9387482887313761,1545.0
random_alpha_10,0.5102104674919723,1618,drifting,0.2855707431480193,0.01569850637086638,0.0,1.0,0.9421459385351965,1568.0
random_alpha_10,0.5102104674919723,1618,inverted,0.22326076747956444,0.05776898734177274,0.0,1.0,0.7823329986615757,1555.0
random_alpha_10,0.5102104674919723,2718,smooth,0.2610863283596408,0.012802043741772115,0.0,1.0,0.8348514282513054,1562.0
random_alpha_10,0.5102104674919723,2718,balanced,0.29802472436912997,0.02585255740337944,0.0,1.0,0.9981403487934515,1569.0
random_alpha_10,0.5102104674919723,2718,spiky,0.2880501680501424,0.03482594936709055,0.31832395247029394,1.0,0.5515439136350433,1556.0
random_alpha_10,0.5102104674919723,2718,bursty,0.32308535813556083,0.038993377284925274,0.0006253908692933083,1.0,0.9347720860835065,1558.0
random_alpha_10,0.5102104674919723,2718,drifting,0.28249519371860793,0.026103015986842407,0.0006253908692933083,1.0,0.9346035675047087,1570.0
random_alpha_10,0.5102104674919723,2718,inverted,0.21327956252786737,0.011534810126581932,0.0,1.0,0.7663626236025558,1560.0
random_alpha_10,0.5102104674919723,3141,smooth,0.25912013990683763,0.019445063667250566,0.0,1.0,0.8298748399519763,1557.0
random_alpha_10,0.5102104674919723,3141,balanced,0.29813279068006177,0.02708053729721123,0.0,1.0,0.9982659571474519,1561.0
random_alpha_10,0.5102104674919723,3141,spiky,0.29257205253567514,0.03518987341772255,0.31957473420888055,1.0,0.5521495158424616,1551.0
random_alpha_10,0.5102104674919723,3141,bursty,0.3192846452451417,0.0538616157227676,0.0006253908692933083,1.0,0.939205392517396,1548.0
random_alpha_10,0.5102104674919723,3141,drifting,0.2865245771630163,0.026342547568974237,0.0,1.0,0.943686774125413,1565.0
random_alpha_10,0.5102104674919723,3141,inverted,0.21371715887716736,0.03310126582278418,0.0,1.0,0.760658652206979,1557.0
random_alpha_10,0.5102104674919723,4159,smooth,0.2597823191621481,0.011615860652479541,0.0,1.0,0.8324042232145767,1514.0
random_alpha_10,0.5102104674919723,4159,balanced,0.2980019382040316,0.02689512392982925,0.0,1.0,0.998090128517218,1561.0
random_alpha_10,0.5102104674919723,4159,spiky,0.29052493278185715,0.03518987341772252,0.3151969981238274,1.0,0.5547136345991056,1580.0
random_alpha_10,0.5102104674919723,4159,bursty,0.32024583713659954,0.05715204236950415,0.001876172607879925,1.0,0.9382929113365822,1561.0
random_alpha_10,0.5102104674919723,4159,drifting,0.28670423176045634,0.028628101691253433,0.0,1.0,0.9436992572981747,1565.0
random_alpha_10,0.5102104674919723,4159,inverted,0.22356147276920232,0.07651898734177275,0.0,1.0,0.766878497006651,1557.0
random_alpha_11,0.49199624718434076,1618,smooth,0.2729215466168385,0.054071086755006194,0.0,1.0,0.8334335579067542,1546.0
random_alpha_11,0.49199624718434076,1618,balanced,0.17765836534920745,0.019272678223930625,0.0,1.0,0.9977197948961245,1555.0
random_alpha_11,0.49199624718434076,1618,spiky,0.29199200610917236,0.017594936708856146,0.29956222639149466,1.0,0.5640423250647845,1573.0
random_alpha_11,0.49199624718434076,1618,bursty,0.28677870944130746,0.04385998146495822,0.0025015634771732333,1.0,0.9260665706260586,1542.0
random_alpha_11,0.49199624718434076,1618,drifting,0.2529560430589455,0.025955453159243136,0.0,1.0,0.9356202931520343,1547.0
random_alpha_11,0.49199624718434076,1618,inverted,0.216727549339157,0.01136075949367113,0.0,1.0,0.7799914075017385,1543.0
random_alpha_11,0.49199624718434076,2718,smooth,0.27662428813687995,0.05061393448549974,0.0,1.0,0.8365319592551791,1562.0
random_alpha_11,0.49199624718434076,2718,balanced,0.1774384831374317,0.020559588218048458,0.0,1.0,0.9977334597964754,1557.0
random_alpha_11,0.49199624718434076,2718,spiky,0.2889420601036698,0.019208860759491728,0.3008130081300813,1.0,0.5639006151378144,1575.0
random_alpha_11,0.49199624718434076,2718,bursty,0.2977411595285762,0.030018927747794105,0.0,1.0,0.9299817029542077,1563.0
random_alpha_11,0.49199624718434076,2718,drifting,0.25011900914517105,0.03704790541224294,0.0,1.0,0.937688787342042,1545.0
random_alpha_11,0.49199624718434076,2718,inverted,0.21519790918756246,0.007784810126581929,0.0,1.0,0.7692804631923922,1568.0
random_alpha_11,0.49199624718434076,3141,smooth,0.2785205315891241,0.045485313848574814,0.0,1.0,0.8362831850087439,1537.0
random_alpha_11,0.49199624718434076,3141,balanced,0.17877536075924053,0.020331400749529424,0.0,1.0,0.9982886614827744,1554.0
random_alpha_11,0.49199624718434076,3141,spiky,0.2870419271017644,0.01732594936708695,0.29831144465290804,1.0,0.5625991745097234,1539.0
random_alpha_11,0.49199624718434076,3141,bursty,0.29119397490255367,0.040524473003368394,0.00375234521575985,1.0,0.9274903605416267,1541.0
random_alpha_11,0.49199624718434076,3141,drifting,0.2523271666447531,0.01868971494053767,0.0,1.0,0.9350802929895293,1554.0
random_alpha_11,0.49199624718434076,3141,inverted,0.216251839961487,0.007610759493671168,0.0,1.0,0.7703250298543587,1565.0
random_alpha_11,0.49199624718434076,4159,smooth,0.27673108004754415,0.02940553476940931,0.0,1.0,0.8339972988841494,1535.0
random_alpha_11,0.49199624718434076,4159,balanced,0.17928402528824203,0.012216026328736154,0.0,1.0,0.9982222866834577,1554.0
random_alpha_11,0.49199624718434076,4159,spiky,0.29640921024479977,0.0214398734177213,0.3258286429018136,1.0,0.5467893321889497,1549.0
random_alpha_11,0.49199624718434076,4159,bursty,0.2866348437939126,0.030674904185708285,0.00375234521575985,1.0,0.9262385028685326,1539.0
random_alpha_11,0.49199624718434076,4159,drifting,0.25477024611113447,0.02161851005571644,0.0,1.0,0.9386449811766514,1552.0
random_alpha_11,0.49199624718434076,4159,inverted,0.21737297683186527,0.010094936708861121,0.0,1.0,0.7719220673602607,1547.0
random_alpha_12,0.7105113127491449,1618,smooth,0.21205857609061154,0.030150090191724287,0.013133208255159476,1.0,0.8283243366814803,1332.0
random_alpha_12,0.7105113127491449,1618,balanced,0.250099882273671,0.007075877770662278,0.0,1.0,0.9984700540882778,1591.0
random_alpha_12,0.7105113127491449,1618,spiky,0.26341210774783697,0.008354430379750408,0.36397748592870544,1.0,0.5549970544530458,1567.0
random_alpha_12,0.7105113127491449,1618,bursty,0.2738313361792287,0.025231676781741055,0.0300187617260788,1.0,0.9379451846314365,1540.0
random_alpha_12,0.7105113127491449,1618,drifting,0.22539041832122994,0.007773670659917867,0.008130081300813009,1.0,0.940688177535038,1587.0
random_alpha_12,0.7105113127491449,1618,inverted,0.24799416203990718,0.011503164556962195,0.16072545340838024,1.0,0.7738794929000983,1576.0
random_alpha_12,0.7105113127491449,2718,smooth,0.21651912534167414,0.03383350451894955,0.016260162601626018,1.0,0.8312087148090669,1570.0
random_alpha_12,0.7105113127491449,2718,balanced,0.2498885405198412,0.006847891165210854,0.0,1.0,0.9983081899764998,1592.0
random_alpha_12,0.7105113127491449,2718,spiky,0.2629478091797236,0.011155063291142644,0.36585365853658536,1.0,0.5522009895561778,1567.0
random_alpha_12,0.7105113127491449,2718,bursty,0.2803575725096726,0.013479643146516077,0.02689180737961226,1.0,0.9405704267584726,1578.0
random_alpha_12,0.7105113127491449,2718,drifting,0.22474080293771231,0.012605922735642205,0.010631644777986242,1.0,0.9357904304590045,1580.0
random_alpha_12,0.7105113127491449,2718,inverted,0.24957486614276642,0.013275316455696753,0.16760475297060662,1.0,0.7698567116223913,1577.0
random_alpha_12,0.7105113127491449,3141,smooth,0.2153347574398914,0.02193264931158253,0.010006253908692933,1.0,0.8351849871415863,1572.0
random_alpha_12,0.7105113127491449,3141,balanced,0.24973997239750403,0.003437400312761754,0.0,1.0,0.9981928045153516,1584.0
random_alpha_12,0.7105113127491449,3141,spiky,0.26409056730114777,0.005284810126582856,0.367104440275172,1.0,0.5460032575550232,1562.0
random_alpha_12,0.7105113127491449,3141,bursty,0.27870397656635354,0.021361615722767582,0.028142589118198873,1.0,0.9367933182233605,1573.0
random_alpha_12,0.7105113127491449,3141,drifting,0.22524915864786438,0.009331571807530525,0.008130081300813009,1.0,0.9387886586125234,1565.0
random_alpha_12,0.7105113127491449,3141,inverted,0.2491397672881574,0.008101265822784531,0.1651031894934334,1.0,0.7730270090481315,1575.0
random_alpha_12,0.7105113127491449,4159,smooth,0.21851254562942554,0.018768123787996985,0.010631644777986242,1.0,0.8341666059954168,1503.0
random_alpha_12,0.7105113127491449,4159,balanced,0.24986784625052377,0.004288971559071264,0.0,1.0,0.9982158875767962,1584.0
random_alpha_12,0.7105113127491449,4159,spiky,0.26474927574142393,0.011060126582278701,0.36647904940587867,1.0,0.5466088597624417,1566.0
random_alpha_12,0.7105113127491449,4159,bursty,0.28070749566315245,0.025189554565883468,0.03189493433395872,1.0,0.9341949221940902,1576.0
random_alpha_12,0.7105113127491449,4159,drifting,0.2244842298174629,0.009562552193712534,0.008755472170106316,1.0,0.9391287232987756,1565.0
random_alpha_12,0.7105113127491449,4159,inverted,0.2500544466493818,0.013275316455696781,0.16385240775484677,1.0,0.7685121319523932,1569.0
random_alpha_13,0.49321322419881486,1618,smooth,0.31497393394963374,0.013035453912307225,0.0,1.0,0.834446599818012,1536.0
random_alpha_13,0.49321322419881486,1618,balanced,0.2476429673024853,0.016536896426163003,0.0,1.0,0.9978065599591217,1547.0
random_alpha_13,0.49321322419881486,1618,spiky,0.33004419118060135,0.028560126582276274,0.308317698561601,1.0,0.5557443665874344,1569.0
random_alpha_13,0.49321322419881486,1618,bursty,0.31576231479385924,0.022058509974414373,0.00375234521575985,1.0,0.8887232883690251,1532.0
random_alpha_13,0.49321322419881486,1618,drifting,0.36299402691674026,0.02744643974895143,0.0006253908692933083,1.0,0.9448691690190318,1533.0
random_alpha_13,0.49321322419881486,1618,inverted,0.2452234104520733,0.007246835443037808,0.0,1.0,0.773327022056163,1533.0
random_alpha_13,0.49321322419881486,2718,smooth,0.30584181377131126,0.05745410642666708,0.0,1.0,0.8346938083301443,1552.0
random_alpha_13,0.49321322419881486,2718,balanced,0.24762135103202576,0.013059588218048451,0.0,1.0,0.9975689578540091,1551.0
random_alpha_13,0.49321322419881486,2718,spiky,0.326221114820879,0.027594936708859777,0.31207004377736086,1.0,0.5558346028006884,1571.0
random_alpha_13,0.49321322419881486,2718,bursty,0.32609251566550196,0.046826904195627225,0.0006253908692933083,1.0,0.9231682049044578,1559.0
random_alpha_13,0.49321322419881486,2718,drifting,0.35702062213353425,0.03491690133341212,0.0,1.0,0.9295758248544083,1533.0
random_alpha_13,0.49321322419881486,2718,inverted,0.2519387968429215,0.0085126582278479,0.0,1.0,0.774071575710098,1562.0
random_alpha_13,0.49321322419881486,3141,smooth,0.3134879437618074,0.022821220489798157,0.0,1.0,0.8331142981107065,1523.0
random_alpha_13,0.49321322419881486,3141,balanced,0.2476069879054822,0.014081400749529432,0.0,1.0,0.9980821510993806,1546.0
random_alpha_13,0.49321322419881486,3141,spiky,0.33208959533579635,0.01795886075949052,0.31019387116948094,1.0,0.5549970544530458,1527.0
random_alpha_13,0.49321322419881486,3141,bursty,0.3130404996643127,0.020210873633409593,0.001876172607879925,1.0,0.8954768783733481,1531.0
random_alpha_13,0.49321322419881486,3141,drifting,0.3667158111333582,0.04204961100904954,0.0,1.0,0.9357928120638921,1544.0
random_alpha_13,0.49321322419881486,3141,inverted,0.24988518567743365,0.009731012658227262,0.0,1.0,0.7737111876761624,1559.0
random_alpha_13,0.49321322419881486,4159,smooth,0.3124046360957649,0.0293444652305907,0.0,1.0,0.8345517498044195,1523.0
random_alpha_13,0.49321322419881486,4159,balanced,0.24774598001866305,0.016512362999050248,0.0,1.0,0.9980829086978303,1546.0
random_alpha_13,0.49321322419881486,4159,spiky,0.3293164584946418,0.025458860759490498,0.31269543464665417,1.0,0.5556026566604643,1539.0
random_alpha_13,0.49321322419881486,4159,bursty,0.3183759710782067,0.02304377161237707,0.0025015634771732333,1.0,0.8924635592074679,1529.0
random_alpha_13,0.49321322419881486,4159,drifting,0.36728632913731113,0.04206996079565624,0.0,1.0,0.9386549619305593,1540.0
random_alpha_13,0.49321322419881486,4159,inverted,0.2500863603219794,0.009034810126582485,0.0,1.0,0.773242869444195,1537.0
random_alpha_14,0.7177377654234341,1618,smooth,0.20086577100585587,0.017063399764162275,0.0150093808630394,1.0,0.8279401004637909,1559.0
random_alpha_14,0.7177377654234341,1618,balanced,0.24694378386674862,0.004934915235747295,0.0,1.0,0.9982177588204505,1590.0
random_alpha_14,0.7177377654234341,1618,spiky,0.2611157528070372,0.0029905063291148087,0.37460913070669166,1.0,0.5519175697022375,1566.0
random_alpha_14,0.7177377654234341,1618,bursty,0.27180469387646855,0.019587677205023246,0.028142589118198873,1.0,0.9396833636681731,1567.0
random_alpha_14,0.7177377654234341,1618,drifting,0.22758664687456454,0.005269991740399174,0.011882426516572859,1.0,0.9386773707462308,1587.0
random_alpha_14,0.7177377654234341,1618,inverted,0.25076422659073755,0.01365506329113983,0.16948092557848654,1.0,0.774839906950097,1568.0
random_alpha_14,0.7177377654234341,2718,smooth,0.20762444259490653,0.015466408584774008,0.0150093808630394,1.0,0.8362349550171347,1573.0
random_alpha_14,0.7177377654234341,2718,balanced,0.24676627926626657,0.009328884000228063,0.0,1.0,0.9983978222285712,1583.0
random_alpha_14,0.7177377654234341,2718,spiky,0.2614182847701928,0.012895569620256897,0.37460913070669166,1.0,0.5525231719096559,1559.0
random_alpha_14,0.7177377654234341,2718,bursty,0.2728784720802486,0.023809232443465764,0.030644152595372107,1.0,0.9343046233419592,1576.0
random_alpha_14,0.7177377654234341,2718,drifting,0.22725735592902593,0.004894077264357824,0.011882426516572859,1.0,0.9377911810087766,1576.0
random_alpha_14,0.7177377654234341,2718,inverted,0.2497330470282439,0.013813291139240472,0.17448405253283303,1.0,0.7656180699486208,1562.0
random_alpha_14,0.7177377654234341,3141,smooth,0.21287039844232614,0.00974223174609374,0.017510944340212633,1.0,0.8358983897643817,1575.0
random_alpha_14,0.7177377654234341,3141,balanced,0.24724704687109575,0.005294099295606619,0.0,1.0,0.9982652909412009,1589.0
random_alpha_14,0.7177377654234341,3141,spiky,0.2605805790429802,0.008370253164558625,0.37523452157598497,1.0,0.5507966015006547,1561.0
random_alpha_14,0.7177377654234341,3141,bursty,0.2755514591764426,0.03284795763049546,0.029393370856785492,1.0,0.9379960546556496,1565.0
random_alpha_14,0.7177377654234341,3141,drifting,0.22579498804571216,0.010855374872064852,0.010631644777986242,1.0,0.9412679252305911,1571.0
random_alpha_14,0.7177377654234341,3141,inverted,0.25031104203888743,0.016851265822784525,0.1726078799249531,1.0,0.766938872032555,1569.0
random_alpha_14,0.7177377654234341,4159,smooth,0.21142425155053976,0.010858658277008035,0.015634771732332707,1.0,0.8365558134593397,1543.0
random_alpha_14,0.7177377654234341,4159,balanced,0.2449294927580409,0.003334258158849676,0.0,1.0,0.9982586129334847,1589.0
random_alpha_14,0.7177377654234341,4159,spiky,0.2632746169948504,0.011471518987345566,0.37398373983739835,1.0,0.5548553445260757,1565.0
random_alpha_14,0.7177377654234341,4159,bursty,0.2741427896270022,0.03670036195070475,0.027517198248905566,1.0,0.939106245651997,1565.0
random_alpha_14,0.7177377654234341,4159,drifting,0.22622540895375384,0.010185662634548592,0.012507817385866166,1.0,0.9390529475060189,1571.0
random_alpha_14,0.7177377654234341,4159,inverted,0.25221277894779237,0.013655063291139816,0.1732332707942464,1.0,0.7695566986143598,1575.0
random_alpha_15,0.16251413933187214,1618,smooth,0.2737396860927816,0.008288983957432959,0.2407754846779237,1.0,0.8328489128809227,1542.0
random_alpha_15,0.16251413933187214,1618,balanced,0.25077158695863366,0.01017158311722706,0.0,1.0,0.9983589975054459,1580.0
random_alpha_15,0.16251413933187214,1618,spiky,0.30349352037340954,0.006028481012655643,0.5178236397748592,1.0,0.5522912257694318,1567.0
random_alpha_15,0.16251413933187214,1618,bursty,0.2991241516340795,0.03399337728492541,0.1050656660412758,1.0,0.9288544597745627,1576.0
random_alpha_15,0.16251413933187214,1618,drifting,0.2505862165457656,0.007042884072059455,0.09881175734834272,1.0,0.9397243269164942,1573.0
random_alpha_15,0.16251413933187214,1618,inverted,0.3112624486961053,0.006360759493670751,0.3702313946216385,1.0,0.7696646288123916,1569.0
random_alpha_15,0.16251413933187214,2718,smooth,0.2755470617237512,0.01688606551450028,0.24640400250156347,1.0,0.831037366103758,1561.0
random_alpha_15,0.16251413933187214,2718,balanced,0.25069629879603117,0.009166331315100265,0.0,1.0,0.998328297827382,1589.0
random_alpha_15,0.16251413933187214,2718,spiky,0.3058474507904069,0.008560126582277519,0.5159474671669794,1.0,0.5584501952710483,1561.0
random_alpha_15,0.16251413933187214,2718,bursty,0.29739222410215876,0.020542171092678432,0.09130706691682301,1.0,0.9435573049287487,1559.0
random_alpha_15,0.16251413933187214,2718,drifting,0.25051187435746286,0.010624901696755382,0.10068792995622264,1.0,0.937780920705963,1587.0
random_alpha_15,0.16251413933187214,2718,inverted,0.31010575642727106,0.009177215189873453,0.3608505315822389,1.0,0.7782260647719006,1573.0
random_alpha_15,0.16251413933187214,3141,smooth,0.2780157614314191,0.0193816114313586,0.24577861163227016,1.0,0.8325462810730783,1570.0
random_alpha_15,0.16251413933187214,3141,balanced,0.25070591360306926,0.013376201799461834,0.0,1.0,0.9983457232449375,1583.0
random_alpha_15,0.16251413933187214,3141,spiky,0.30520913527604965,0.0070411392405094475,0.5178236397748592,1.0,0.5557443665874344,1563.0
random_alpha_15,0.16251413933187214,3141,bursty,0.2920629974055851,0.020363257656810352,0.09568480300187618,1.0,0.9395647972721147,1550.0
random_alpha_15,0.16251413933187214,3141,drifting,0.24899102720645938,0.006995680498976045,0.10006253908692933,1.0,0.9374112644691983,1558.0
random_alpha_15,0.16251413933187214,3141,inverted,0.31365501652394456,0.007056962025316457,0.37335834896810505,1.0,0.7687883673743608,1570.0
random_alpha_15,0.16251413933187214,4159,smooth,0.28022880575063475,0.019801912409640077,0.24515322076297685,1.0,0.8336159097056034,1533.0
random_alpha_15,0.16251413933187214,4159,balanced,0.25122815985288205,0.011388073736516055,0.0,1.0,0.9983438350677798,1590.0
random_alpha_15,0.16251413933187214,4159,spiky,0.3034957441968566,0.0060759493670905496,0.5159474671669794,1.0,0.5548553445260757,1562.0
random_alpha_15,0.16251413933187214,4159,bursty,0.29718653117659155,0.02702043836544922,0.0969355847404628,1.0,0.9386586653149598,1550.0
random_alpha_15,0.16251413933187214,4159,drifting,0.2500939346729419,0.011708060783412078,0.09568480300187618,1.0,0.9407349174069454,1570.0
