anchor,family,alpha,offset,window_width,beta,length,max_alignment_age,witness_factor,recognition_factor,decay,near_miss_boost,write_count,witness_count,delayed_retention,recognition_rate,near_miss_rate,pollution,latency_proxy,phase_lock_resistance,composite_score
bounded_cf_2,bounded_cf,0.7242505321462086,0.029999999999999985,0.24,0.0,4096,21,0.28,0.2,0.82,0.0,98.0,40.0,0.7101449275362319,0.7101449275362319,0.0,0.023931623931623933,0.21428571428571427,0.727690360956835,0.6986637432827039
bounded_cf_2,bounded_cf,0.7302505321462086,0.03599999999999998,0.24,0.0,4096,21,0.28,0.2,0.82,0.0,90.0,50.0,0.6428571428571429,0.6428571428571429,0.0,0.021733821733821733,0.23333333333333334,0.6540146369867765,0.6500813633135625
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.0,4096,21,0.28,0.2,0.82,0.16,105.0,34.0,0.7553956834532374,0.7553956834532374,0.0,0.02564102564102564,0.2,0.736198724313387,0.7198120862683643
bounded_cf_2,bounded_cf,0.6642505321462085,-0.03,0.24,0.0,4096,21,0.28,0.2,0.82,0.16,99.0,32.0,0.7557251908396947,0.7557251908396947,0.0,0.024175824175824177,0.21212121212121213,0.6699074226880988,0.7015940431207242
bounded_cf_2,bounded_cf,0.6702505321462086,-0.024,0.24,0.0,4096,21,0.28,0.2,0.82,0.16,98.0,34.0,0.7424242424242424,0.7424242424242424,0.0,0.023931623931623933,0.21428571428571427,0.6177224793143505,0.6814300486757727
bounded_cf_2,bounded_cf,0.6762505321462086,-0.018000000000000002,0.24,0.0,4096,21,0.28,0.2,0.82,0.16,100.0,36.0,0.7352941176470589,0.7352941176470589,0.0,0.02442002442002442,0.21,0.694026058990069,0.6997320225101806
bounded_cf_2,bounded_cf,0.6822505321462086,-0.012000000000000004,0.24,0.0,4096,21,0.28,0.2,0.82,0.16,101.0,34.0,0.7481481481481481,0.7481481481481481,0.0,0.024664224664224663,0.2079207920792079,0.6755544054329812,0.6999244642904654
bounded_cf_2,bounded_cf,0.6882505321462086,-0.006000000000000005,0.24,0.0,4096,21,0.28,0.2,0.82,0.16,104.0,33.0,0.7591240875912408,0.7591240875912408,0.0,0.025396825396825397,0.20192307692307693,0.3369573914038453,0.6096246308258424
bounded_cf_2,bounded_cf,0.6942505321462086,-6.938893903907228e-18,0.24,0.0,4096,21,0.28,0.2,0.82,0.16,97.0,33.0,0.7461538461538462,0.7461538461538462,0.0,0.023687423687423687,0.21649484536082475,0.6260551678457171,0.6853638230651768
bounded_cf_2,bounded_cf,0.7002505321462086,0.0059999999999999915,0.24,0.0,4096,21,0.28,0.2,0.82,0.16,102.0,32.0,0.7611940298507462,0.7611940298507462,0.0,0.02490842490842491,0.20588235294117646,0.7031723788682306,0.7131025791332386
bounded_cf_2,bounded_cf,0.7062505321462086,0.01199999999999999,0.24,0.0,4096,21,0.28,0.2,0.82,0.16,100.0,35.0,0.7407407407407407,0.7407407407407407,0.0,0.02442002442002442,0.21,0.6628399027081968,0.6932874804506028
bounded_cf_2,bounded_cf,0.7122505321462086,0.017999999999999988,0.24,0.0,4096,21,0.28,0.2,0.82,0.16,99.0,36.0,0.7333333333333333,0.7333333333333333,0.0,0.024175824175824177,0.21212121212121213,0.665812474448696,0.6910428774610196
bounded_cf_2,bounded_cf,0.7182505321462086,0.023999999999999987,0.24,0.0,4096,21,0.28,0.2,0.82,0.16,102.0,34.0,0.75,0.75,0.0,0.02490842490842491,0.20588235294117646,0.5341751943618656,0.6610818749341429
bounded_cf_2,bounded_cf,0.7242505321462086,0.029999999999999985,0.24,0.0,4096,21,0.28,0.2,0.82,0.16,98.0,40.0,0.7101449275362319,0.7101449275362319,0.0,0.023931623931623933,0.21428571428571427,0.727690360956835,0.6986637432827039
bounded_cf_2,bounded_cf,0.7302505321462086,0.03599999999999998,0.24,0.0,4096,21,0.28,0.2,0.82,0.16,90.0,50.0,0.6428571428571429,0.6428571428571429,0.0,0.021733821733821733,0.23333333333333334,0.6540146369867765,0.6500813633135625
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.0,4096,21,0.28,0.2,0.96,0.0,105.0,34.0,0.7553956834532374,0.7553956834532374,0.0,0.02564102564102564,0.2,0.736198724313387,0.7198120862683643
bounded_cf_2,bounded_cf,0.6642505321462085,-0.03,0.24,0.0,4096,21,0.28,0.2,0.96,0.0,99.0,32.0,0.7557251908396947,0.7557251908396947,0.0,0.024175824175824177,0.21212121212121213,0.6699074226880988,0.7015940431207242
bounded_cf_2,bounded_cf,0.6702505321462086,-0.024,0.24,0.0,4096,21,0.28,0.2,0.96,0.0,98.0,34.0,0.7424242424242424,0.7424242424242424,0.0,0.023931623931623933,0.21428571428571427,0.6177224793143505,0.6814300486757727
bounded_cf_2,bounded_cf,0.6762505321462086,-0.018000000000000002,0.24,0.0,4096,21,0.28,0.2,0.96,0.0,100.0,36.0,0.7352941176470589,0.7352941176470589,0.0,0.02442002442002442,0.21,0.694026058990069,0.6997320225101806
bounded_cf_2,bounded_cf,0.6822505321462086,-0.012000000000000004,0.24,0.0,4096,21,0.28,0.2,0.96,0.0,101.0,34.0,0.7481481481481481,0.7481481481481481,0.0,0.024664224664224663,0.2079207920792079,0.6755544054329812,0.6999244642904654
bounded_cf_2,bounded_cf,0.6882505321462086,-0.006000000000000005,0.24,0.0,4096,21,0.28,0.2,0.96,0.0,104.0,33.0,0.7591240875912408,0.7591240875912408,0.0,0.025396825396825397,0.20192307692307693,0.3369573914038453,0.6096246308258424
bounded_cf_2,bounded_cf,0.6942505321462086,-6.938893903907228e-18,0.24,0.0,4096,21,0.28,0.2,0.96,0.0,97.0,33.0,0.7461538461538462,0.7461538461538462,0.0,0.023687423687423687,0.21649484536082475,0.6260551678457171,0.6853638230651768
bounded_cf_2,bounded_cf,0.7002505321462086,0.0059999999999999915,0.24,0.0,4096,21,0.28,0.2,0.96,0.0,102.0,32.0,0.7611940298507462,0.7611940298507462,0.0,0.02490842490842491,0.20588235294117646,0.7031723788682306,0.7131025791332386
bounded_cf_2,bounded_cf,0.7062505321462086,0.01199999999999999,0.24,0.0,4096,21,0.28,0.2,0.96,0.0,100.0,35.0,0.7407407407407407,0.7407407407407407,0.0,0.02442002442002442,0.21,0.6628399027081968,0.6932874804506028
bounded_cf_2,bounded_cf,0.7122505321462086,0.017999999999999988,0.24,0.0,4096,21,0.28,0.2,0.96,0.0,99.0,36.0,0.7333333333333333,0.7333333333333333,0.0,0.024175824175824177,0.21212121212121213,0.665812474448696,0.6910428774610196
bounded_cf_2,bounded_cf,0.7182505321462086,0.023999999999999987,0.24,0.0,4096,21,0.28,0.2,0.96,0.0,102.0,34.0,0.75,0.75,0.0,0.02490842490842491,0.20588235294117646,0.5341751943618656,0.6610818749341429
bounded_cf_2,bounded_cf,0.7242505321462086,0.029999999999999985,0.24,0.0,4096,21,0.28,0.2,0.96,0.0,98.0,40.0,0.7101449275362319,0.7101449275362319,0.0,0.023931623931623933,0.21428571428571427,0.727690360956835,0.6986637432827039
bounded_cf_2,bounded_cf,0.7302505321462086,0.03599999999999998,0.24,0.0,4096,21,0.28,0.2,0.96,0.0,90.0,50.0,0.6428571428571429,0.6428571428571429,0.0,0.021733821733821733,0.23333333333333334,0.6540146369867765,0.6500813633135625
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.0,4096,21,0.28,0.2,0.96,0.16,105.0,34.0,0.7553956834532374,0.7553956834532374,0.0,0.02564102564102564,0.2,0.736198724313387,0.7198120862683643
bounded_cf_2,bounded_cf,0.6642505321462085,-0.03,0.24,0.0,4096,21,0.28,0.2,0.96,0.16,99.0,32.0,0.7557251908396947,0.7557251908396947,0.0,0.024175824175824177,0.21212121212121213,0.6699074226880988,0.7015940431207242
bounded_cf_2,bounded_cf,0.6702505321462086,-0.024,0.24,0.0,4096,21,0.28,0.2,0.96,0.16,98.0,34.0,0.7424242424242424,0.7424242424242424,0.0,0.023931623931623933,0.21428571428571427,0.6177224793143505,0.6814300486757727
bounded_cf_2,bounded_cf,0.6762505321462086,-0.018000000000000002,0.24,0.0,4096,21,0.28,0.2,0.96,0.16,100.0,36.0,0.7352941176470589,0.7352941176470589,0.0,0.02442002442002442,0.21,0.694026058990069,0.6997320225101806
bounded_cf_2,bounded_cf,0.6822505321462086,-0.012000000000000004,0.24,0.0,4096,21,0.28,0.2,0.96,0.16,101.0,34.0,0.7481481481481481,0.7481481481481481,0.0,0.024664224664224663,0.2079207920792079,0.6755544054329812,0.6999244642904654
bounded_cf_2,bounded_cf,0.6882505321462086,-0.006000000000000005,0.24,0.0,4096,21,0.28,0.2,0.96,0.16,104.0,33.0,0.7591240875912408,0.7591240875912408,0.0,0.025396825396825397,0.20192307692307693,0.3369573914038453,0.6096246308258424
bounded_cf_2,bounded_cf,0.6942505321462086,-6.938893903907228e-18,0.24,0.0,4096,21,0.28,0.2,0.96,0.16,97.0,33.0,0.7461538461538462,0.7461538461538462,0.0,0.023687423687423687,0.21649484536082475,0.6260551678457171,0.6853638230651768
bounded_cf_2,bounded_cf,0.7002505321462086,0.0059999999999999915,0.24,0.0,4096,21,0.28,0.2,0.96,0.16,102.0,32.0,0.7611940298507462,0.7611940298507462,0.0,0.02490842490842491,0.20588235294117646,0.7031723788682306,0.7131025791332386
bounded_cf_2,bounded_cf,0.7062505321462086,0.01199999999999999,0.24,0.0,4096,21,0.28,0.2,0.96,0.16,100.0,35.0,0.7407407407407407,0.7407407407407407,0.0,0.02442002442002442,0.21,0.6628399027081968,0.6932874804506028
bounded_cf_2,bounded_cf,0.7122505321462086,0.017999999999999988,0.24,0.0,4096,21,0.28,0.2,0.96,0.16,99.0,36.0,0.7333333333333333,0.7333333333333333,0.0,0.024175824175824177,0.21212121212121213,0.665812474448696,0.6910428774610196
bounded_cf_2,bounded_cf,0.7182505321462086,0.023999999999999987,0.24,0.0,4096,21,0.28,0.2,0.96,0.16,102.0,34.0,0.75,0.75,0.0,0.02490842490842491,0.20588235294117646,0.5341751943618656,0.6610818749341429
bounded_cf_2,bounded_cf,0.7242505321462086,0.029999999999999985,0.24,0.0,4096,21,0.28,0.2,0.96,0.16,98.0,40.0,0.7101449275362319,0.7101449275362319,0.0,0.023931623931623933,0.21428571428571427,0.727690360956835,0.6986637432827039
bounded_cf_2,bounded_cf,0.7302505321462086,0.03599999999999998,0.24,0.0,4096,21,0.28,0.2,0.96,0.16,90.0,50.0,0.6428571428571429,0.6428571428571429,0.0,0.021733821733821733,0.23333333333333334,0.6540146369867765,0.6500813633135625
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.0,4096,21,0.42,0.1,0.82,0.0,46.0,141.0,0.24598930481283424,0.24598930481283424,0.0,0.011233211233211233,0.45652173913043476,0.7260556759942427,0.5050384477271288
bounded_cf_2,bounded_cf,0.6642505321462085,-0.03,0.24,0.0,4096,21,0.42,0.1,0.82,0.0,51.0,135.0,0.27419354838709675,0.27419354838709675,0.0,0.012454212454212455,0.4117647058823529,0.6675198830053672,0.5003232678204937
bounded_cf_2,bounded_cf,0.6702505321462086,-0.024,0.24,0.0,4096,21,0.42,0.1,0.82,0.0,50.0,136.0,0.26881720430107525,0.26881720430107525,0.0,0.01221001221001221,0.42,0.613992533938029,0.48311173359969806
bounded_cf_2,bounded_cf,0.6762505321462086,-0.018000000000000002,0.24,0.0,4096,21,0.42,0.1,0.82,0.0,51.0,138.0,0.2698412698412698,0.2698412698412698,0.0,0.012454212454212455,0.4117647058823529,0.6943243684509656,0.5060005667560139
bounded_cf_2,bounded_cf,0.6822505321462086,-0.012000000000000004,0.24,0.0,4096,21,0.42,0.1,0.82,0.0,51.0,136.0,0.2727272727272727,0.2727272727272727,0.0,0.012454212454212455,0.4117647058823529,0.6694381650818946,0.5002445510247953
bounded_cf_2,bounded_cf,0.6882505321462086,-0.006000000000000005,0.24,0.0,4096,21,0.42,0.1,0.82,0.0,54.0,137.0,0.28272251308900526,0.28272251308900526,0.0,0.013186813186813187,0.3888888888888889,0.3365487907103567,0.41113096305012825
bounded_cf_2,bounded_cf,0.6942505321462086,-6.938893903907228e-18,0.24,0.0,4096,21,0.42,0.1,0.82,0.0,50.0,137.0,0.26737967914438504,0.26737967914438504,0.0,0.01221001221001221,0.42,0.6241229635818974,0.48534449333417135
bounded_cf_2,bounded_cf,0.7002505321462086,0.0059999999999999915,0.24,0.0,4096,21,0.42,0.1,0.82,0.0,53.0,138.0,0.2774869109947644,0.2774869109947644,0.0,0.012942612942612943,0.39622641509433965,0.739996213049297,0.5219314764596384
bounded_cf_2,bounded_cf,0.7062505321462086,0.01199999999999999,0.24,0.0,4096,21,0.42,0.1,0.82,0.0,48.0,144.0,0.25,0.25,0.0,0.011721611721611722,0.4375,0.6569387328577234,0.48730181955913693
bounded_cf_2,bounded_cf,0.7122505321462086,0.017999999999999988,0.24,0.0,4096,21,0.42,0.1,0.82,0.0,51.0,136.0,0.2727272727272727,0.2727272727272727,0.0,0.012454212454212455,0.4117647058823529,0.6669960235027876,0.49956075138264533
bounded_cf_2,bounded_cf,0.7182505321462086,0.023999999999999987,0.24,0.0,4096,21,0.42,0.1,0.82,0.0,52.0,137.0,0.2751322751322751,0.2751322751322751,0.0,0.012698412698412698,0.40384615384615385,0.5384675418814804,0.4645486895045923
bounded_cf_2,bounded_cf,0.7242505321462086,0.029999999999999985,0.24,0.0,4096,21,0.42,0.1,0.82,0.0,47.0,152.0,0.23618090452261306,0.23618090452261306,0.0,0.011477411477411478,0.44680851063829785,0.706329377516395,0.4953613679972505
bounded_cf_2,bounded_cf,0.7302505321462086,0.03599999999999998,0.24,0.0,4096,21,0.42,0.1,0.82,0.0,57.0,136.0,0.29533678756476683,0.29533678756476683,0.0,0.013675213675213675,0.3684210526315789,0.6456688449273282,0.5029141974423241
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.0,4096,21,0.42,0.1,0.82,0.16,46.0,141.0,0.24598930481283424,0.24598930481283424,0.0,0.011233211233211233,0.45652173913043476,0.7260556759942427,0.5050384477271288
bounded_cf_2,bounded_cf,0.6642505321462085,-0.03,0.24,0.0,4096,21,0.42,0.1,0.82,0.16,51.0,135.0,0.27419354838709675,0.27419354838709675,0.0,0.012454212454212455,0.4117647058823529,0.6675198830053672,0.5003232678204937
bounded_cf_2,bounded_cf,0.6702505321462086,-0.024,0.24,0.0,4096,21,0.42,0.1,0.82,0.16,50.0,136.0,0.26881720430107525,0.26881720430107525,0.0,0.01221001221001221,0.42,0.613992533938029,0.48311173359969806
bounded_cf_2,bounded_cf,0.6762505321462086,-0.018000000000000002,0.24,0.0,4096,21,0.42,0.1,0.82,0.16,51.0,138.0,0.2698412698412698,0.2698412698412698,0.0,0.012454212454212455,0.4117647058823529,0.6943243684509656,0.5060005667560139
bounded_cf_2,bounded_cf,0.6822505321462086,-0.012000000000000004,0.24,0.0,4096,21,0.42,0.1,0.82,0.16,51.0,136.0,0.2727272727272727,0.2727272727272727,0.0,0.012454212454212455,0.4117647058823529,0.6694381650818946,0.5002445510247953
bounded_cf_2,bounded_cf,0.6882505321462086,-0.006000000000000005,0.24,0.0,4096,21,0.42,0.1,0.82,0.16,54.0,137.0,0.28272251308900526,0.28272251308900526,0.0,0.013186813186813187,0.3888888888888889,0.3365487907103567,0.41113096305012825
bounded_cf_2,bounded_cf,0.6942505321462086,-6.938893903907228e-18,0.24,0.0,4096,21,0.42,0.1,0.82,0.16,50.0,137.0,0.26737967914438504,0.26737967914438504,0.0,0.01221001221001221,0.42,0.6241229635818974,0.48534449333417135
bounded_cf_2,bounded_cf,0.7002505321462086,0.0059999999999999915,0.24,0.0,4096,21,0.42,0.1,0.82,0.16,53.0,138.0,0.2774869109947644,0.2774869109947644,0.0,0.012942612942612943,0.39622641509433965,0.739996213049297,0.5219314764596384
bounded_cf_2,bounded_cf,0.7062505321462086,0.01199999999999999,0.24,0.0,4096,21,0.42,0.1,0.82,0.16,48.0,144.0,0.25,0.25,0.0,0.011721611721611722,0.4375,0.6569387328577234,0.48730181955913693
bounded_cf_2,bounded_cf,0.7122505321462086,0.017999999999999988,0.24,0.0,4096,21,0.42,0.1,0.82,0.16,51.0,136.0,0.2727272727272727,0.2727272727272727,0.0,0.012454212454212455,0.4117647058823529,0.6669960235027876,0.49956075138264533
bounded_cf_2,bounded_cf,0.7182505321462086,0.023999999999999987,0.24,0.0,4096,21,0.42,0.1,0.82,0.16,52.0,137.0,0.2751322751322751,0.2751322751322751,0.0,0.012698412698412698,0.40384615384615385,0.5384675418814804,0.4645486895045923
bounded_cf_2,bounded_cf,0.7242505321462086,0.029999999999999985,0.24,0.0,4096,21,0.42,0.1,0.82,0.16,47.0,152.0,0.23618090452261306,0.23618090452261306,0.0,0.011477411477411478,0.44680851063829785,0.706329377516395,0.4953613679972505
bounded_cf_2,bounded_cf,0.7302505321462086,0.03599999999999998,0.24,0.0,4096,21,0.42,0.1,0.82,0.16,57.0,136.0,0.29533678756476683,0.29533678756476683,0.0,0.013675213675213675,0.3684210526315789,0.6456688449273282,0.5029141974423241
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.0,4096,21,0.42,0.1,0.96,0.0,46.0,141.0,0.24598930481283424,0.24598930481283424,0.0,0.011233211233211233,0.45652173913043476,0.7260556759942427,0.5050384477271288
bounded_cf_2,bounded_cf,0.6642505321462085,-0.03,0.24,0.0,4096,21,0.42,0.1,0.96,0.0,51.0,135.0,0.27419354838709675,0.27419354838709675,0.0,0.012454212454212455,0.4117647058823529,0.6675198830053672,0.5003232678204937
bounded_cf_2,bounded_cf,0.6702505321462086,-0.024,0.24,0.0,4096,21,0.42,0.1,0.96,0.0,50.0,136.0,0.26881720430107525,0.26881720430107525,0.0,0.01221001221001221,0.42,0.613992533938029,0.48311173359969806
bounded_cf_2,bounded_cf,0.6762505321462086,-0.018000000000000002,0.24,0.0,4096,21,0.42,0.1,0.96,0.0,51.0,138.0,0.2698412698412698,0.2698412698412698,0.0,0.012454212454212455,0.4117647058823529,0.6943243684509656,0.5060005667560139
bounded_cf_2,bounded_cf,0.6822505321462086,-0.012000000000000004,0.24,0.0,4096,21,0.42,0.1,0.96,0.0,51.0,136.0,0.2727272727272727,0.2727272727272727,0.0,0.012454212454212455,0.4117647058823529,0.6694381650818946,0.5002445510247953
bounded_cf_2,bounded_cf,0.6882505321462086,-0.006000000000000005,0.24,0.0,4096,21,0.42,0.1,0.96,0.0,54.0,137.0,0.28272251308900526,0.28272251308900526,0.0,0.013186813186813187,0.3888888888888889,0.3365487907103567,0.41113096305012825
bounded_cf_2,bounded_cf,0.6942505321462086,-6.938893903907228e-18,0.24,0.0,4096,21,0.42,0.1,0.96,0.0,50.0,137.0,0.26737967914438504,0.26737967914438504,0.0,0.01221001221001221,0.42,0.6241229635818974,0.48534449333417135
bounded_cf_2,bounded_cf,0.7002505321462086,0.0059999999999999915,0.24,0.0,4096,21,0.42,0.1,0.96,0.0,53.0,138.0,0.2774869109947644,0.2774869109947644,0.0,0.012942612942612943,0.39622641509433965,0.739996213049297,0.5219314764596384
bounded_cf_2,bounded_cf,0.7062505321462086,0.01199999999999999,0.24,0.0,4096,21,0.42,0.1,0.96,0.0,48.0,144.0,0.25,0.25,0.0,0.011721611721611722,0.4375,0.6569387328577234,0.48730181955913693
bounded_cf_2,bounded_cf,0.7122505321462086,0.017999999999999988,0.24,0.0,4096,21,0.42,0.1,0.96,0.0,51.0,136.0,0.2727272727272727,0.2727272727272727,0.0,0.012454212454212455,0.4117647058823529,0.6669960235027876,0.49956075138264533
bounded_cf_2,bounded_cf,0.7182505321462086,0.023999999999999987,0.24,0.0,4096,21,0.42,0.1,0.96,0.0,52.0,137.0,0.2751322751322751,0.2751322751322751,0.0,0.012698412698412698,0.40384615384615385,0.5384675418814804,0.4645486895045923
bounded_cf_2,bounded_cf,0.7242505321462086,0.029999999999999985,0.24,0.0,4096,21,0.42,0.1,0.96,0.0,47.0,152.0,0.23618090452261306,0.23618090452261306,0.0,0.011477411477411478,0.44680851063829785,0.706329377516395,0.4953613679972505
bounded_cf_2,bounded_cf,0.7302505321462086,0.03599999999999998,0.24,0.0,4096,21,0.42,0.1,0.96,0.0,57.0,136.0,0.29533678756476683,0.29533678756476683,0.0,0.013675213675213675,0.3684210526315789,0.6456688449273282,0.5029141974423241
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.0,4096,21,0.42,0.1,0.96,0.16,46.0,141.0,0.24598930481283424,0.24598930481283424,0.0,0.011233211233211233,0.45652173913043476,0.7260556759942427,0.5050384477271288
bounded_cf_2,bounded_cf,0.6642505321462085,-0.03,0.24,0.0,4096,21,0.42,0.1,0.96,0.16,51.0,135.0,0.27419354838709675,0.27419354838709675,0.0,0.012454212454212455,0.4117647058823529,0.6675198830053672,0.5003232678204937
bounded_cf_2,bounded_cf,0.6702505321462086,-0.024,0.24,0.0,4096,21,0.42,0.1,0.96,0.16,50.0,136.0,0.26881720430107525,0.26881720430107525,0.0,0.01221001221001221,0.42,0.613992533938029,0.48311173359969806
bounded_cf_2,bounded_cf,0.6762505321462086,-0.018000000000000002,0.24,0.0,4096,21,0.42,0.1,0.96,0.16,51.0,138.0,0.2698412698412698,0.2698412698412698,0.0,0.012454212454212455,0.4117647058823529,0.6943243684509656,0.5060005667560139
bounded_cf_2,bounded_cf,0.6822505321462086,-0.012000000000000004,0.24,0.0,4096,21,0.42,0.1,0.96,0.16,51.0,136.0,0.2727272727272727,0.2727272727272727,0.0,0.012454212454212455,0.4117647058823529,0.6694381650818946,0.5002445510247953
bounded_cf_2,bounded_cf,0.6882505321462086,-0.006000000000000005,0.24,0.0,4096,21,0.42,0.1,0.96,0.16,54.0,137.0,0.28272251308900526,0.28272251308900526,0.0,0.013186813186813187,0.3888888888888889,0.3365487907103567,0.41113096305012825
bounded_cf_2,bounded_cf,0.6942505321462086,-6.938893903907228e-18,0.24,0.0,4096,21,0.42,0.1,0.96,0.16,50.0,137.0,0.26737967914438504,0.26737967914438504,0.0,0.01221001221001221,0.42,0.6241229635818974,0.48534449333417135
bounded_cf_2,bounded_cf,0.7002505321462086,0.0059999999999999915,0.24,0.0,4096,21,0.42,0.1,0.96,0.16,53.0,138.0,0.2774869109947644,0.2774869109947644,0.0,0.012942612942612943,0.39622641509433965,0.739996213049297,0.5219314764596384
bounded_cf_2,bounded_cf,0.7062505321462086,0.01199999999999999,0.24,0.0,4096,21,0.42,0.1,0.96,0.16,48.0,144.0,0.25,0.25,0.0,0.011721611721611722,0.4375,0.6569387328577234,0.48730181955913693
bounded_cf_2,bounded_cf,0.7122505321462086,0.017999999999999988,0.24,0.0,4096,21,0.42,0.1,0.96,0.16,51.0,136.0,0.2727272727272727,0.2727272727272727,0.0,0.012454212454212455,0.4117647058823529,0.6669960235027876,0.49956075138264533
bounded_cf_2,bounded_cf,0.7182505321462086,0.023999999999999987,0.24,0.0,4096,21,0.42,0.1,0.96,0.16,52.0,137.0,0.2751322751322751,0.2751322751322751,0.0,0.012698412698412698,0.40384615384615385,0.5384675418814804,0.4645486895045923
bounded_cf_2,bounded_cf,0.7242505321462086,0.029999999999999985,0.24,0.0,4096,21,0.42,0.1,0.96,0.16,47.0,152.0,0.23618090452261306,0.23618090452261306,0.0,0.011477411477411478,0.44680851063829785,0.706329377516395,0.4953613679972505
bounded_cf_2,bounded_cf,0.7302505321462086,0.03599999999999998,0.24,0.0,4096,21,0.42,0.1,0.96,0.16,57.0,136.0,0.29533678756476683,0.29533678756476683,0.0,0.013675213675213675,0.3684210526315789,0.6456688449273282,0.5029141974423241
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.0,4096,21,0.42,0.2,0.82,0.0,105.0,82.0,0.5614973262032086,0.5614973262032086,0.0,0.02564102564102564,0.2,0.721949766406685,0.6343850680094758
bounded_cf_2,bounded_cf,0.6642505321462085,-0.03,0.24,0.0,4096,21,0.42,0.2,0.82,0.0,99.0,87.0,0.532258064516129,0.532258064516129,0.0,0.024175824175824177,0.21212121212121213,0.6531913574048038,0.603057351785504
bounded_cf_2,bounded_cf,0.6702505321462086,-0.024,0.24,0.0,4096,21,0.42,0.2,0.82,0.0,98.0,88.0,0.5268817204301075,0.5268817204301075,0.0,0.023931623931623933,0.21428571428571427,0.6122821999784407,0.5893789112241812
bounded_cf_2,bounded_cf,0.6762505321462086,-0.018000000000000002,0.24,0.0,4096,21,0.42,0.2,0.82,0.0,100.0,89.0,0.5291005291005291,0.5291005291005291,0.0,0.02442002442002442,0.21,0.6859570316695343,0.6108713876708884
bounded_cf_2,bounded_cf,0.6822505321462086,-0.012000000000000004,0.24,0.0,4096,21,0.42,0.2,0.82,0.0,101.0,86.0,0.5401069518716578,0.5401069518716578,0.0,0.024664224664224663,0.2079207920792079,0.654364204985296,0.6066139057289877
bounded_cf_2,bounded_cf,0.6882505321462086,-0.006000000000000005,0.24,0.0,4096,21,0.42,0.2,0.82,0.0,104.0,87.0,0.5445026178010471,0.5445026178010471,0.0,0.025396825396825397,0.20192307692307693,0.3282378814439193,0.5170421507251817
bounded_cf_2,bounded_cf,0.6942505321462086,-6.938893903907228e-18,0.24,0.0,4096,21,0.42,0.2,0.82,0.0,97.0,90.0,0.5187165775401069,0.5187165775401069,0.0,0.023687423687423687,0.21649484536082475,0.6049740779092625,0.5839374650651992
bounded_cf_2,bounded_cf,0.7002505321462086,0.0059999999999999915,0.24,0.0,4096,21,0.42,0.2,0.82,0.0,102.0,89.0,0.5340314136125655,0.5340314136125655,0.0,0.02490842490842491,0.20588235294117646,0.7287813987538939,0.6248648058811883
bounded_cf_2,bounded_cf,0.7062505321462086,0.01199999999999999,0.24,0.0,4096,21,0.42,0.2,0.82,0.0,100.0,92.0,0.5208333333333334,0.5208333333333334,0.0,0.02442002442002442,0.21,0.6536651770035689,0.5983574461421959
bounded_cf_2,bounded_cf,0.7122505321462086,0.017999999999999988,0.24,0.0,4096,21,0.42,0.2,0.82,0.0,99.0,88.0,0.5294117647058824,0.5294117647058824,0.0,0.024175824175824177,0.21212121212121213,0.652860535947537,0.6017692758571656
bounded_cf_2,bounded_cf,0.7182505321462086,0.023999999999999987,0.24,0.0,4096,21,0.42,0.2,0.82,0.0,102.0,87.0,0.5396825396825397,0.5396825396825397,0.0,0.02490842490842491,0.20588235294117646,0.5229231496935696,0.5695979690936865
bounded_cf_2,bounded_cf,0.7242505321462086,0.029999999999999985,0.24,0.0,4096,21,0.42,0.2,0.82,0.0,98.0,101.0,0.49246231155778897,0.49246231155778897,0.0,0.023931623931623933,0.21428571428571427,0.6843624510558587,0.5951052297994845
bounded_cf_2,bounded_cf,0.7302505321462086,0.03599999999999998,0.24,0.0,4096,21,0.42,0.2,0.82,0.0,90.0,103.0,0.46632124352331605,0.46632124352331605,0.0,0.021733821733821733,0.23333333333333334,0.648425748622778,0.5743713968514357
bounded_cf_2,bounded_cf,0.6582505321462085,-0.036,0.24,0.0,4096,21,0.42,0.2,0.82,0.16,105.0,82.0,0.5614973262032086,0.5614973262032086,0.0,0.02564102564102564,0.2,0.721949766406685,0.6343850680094758
bounded_cf_2,bounded_cf,0.6642505321462085,-0.03,0.24,0.0,4096,21,0.42,0.2,0.82,0.16,99.0,87.0,0.532258064516129,0.532258064516129,0.0,0.024175824175824177,0.21212121212121213,0.6531913574048038,0.603057351785504
bounded_cf_2,bounded_cf,0.6702505321462086,-0.024,0.24,0.0,4096,21,0.42,0.2,0.82,0.16,98.0,88.0,0.5268817204301075,0.5268817204301075,0.0,0.023931623931623933,0.21428571428571427,0.6122821999784407,0.5893789112241812
